date,mean,Ward_No
7/15/2018,-1.250684933,136
7/15/2018,-1.303983519,139
7/15/2018,-1.504888816,40
7/15/2018,-1.510126065,36
7/15/2018,-1.502968812,20
7/15/2018,-1.476628517,21
7/15/2018,-1.511200896,76
7/15/2018,-1.513134147,63
7/15/2018,-1.506913723,73
7/15/2018,-1.462534769,84
7/15/2018,-1.46242478,81
7/15/2018,-1.5131706,55
7/15/2018,-1.5131706,53
7/15/2018,-1.502432753,59
7/15/2018,-1.11302352,110
7/15/2018,-1.256010021,106
7/15/2018,-1.301581232,116
7/15/2018,-1.318408608,150
7/15/2018,-1.221412621,1
7/15/2018,-1.541260355,12
7/15/2018,-1.505408883,93
7/15/2018,-1.458670866,8
7/15/2018,-1.183147896,133
7/15/2018,-1.175472685,132
7/15/2018,-1.284762045,105
7/15/2018,-1.462534785,9
7/15/2018,-1.505408883,92
7/15/2018,-1.179636079,130
7/15/2018,-1.152181268,129
7/15/2018,-1.153807174,125
7/15/2018,-1.295200553,107
7/15/2018,-1.177736975,109
7/15/2018,-1.345740132,104
7/15/2018,-1.363424614,89
7/15/2018,-1.3342255,86
7/15/2018,-1.370795614,146
7/15/2018,-1.318408608,88
7/15/2018,-1.464340937,79
7/15/2018,-1.461673072,85
7/15/2018,-1.415350283,87
7/15/2018,-1.209921664,2
7/15/2018,-1.257895775,5
7/15/2018,-1.401898752,6
7/15/2018,-1.441793373,10
7/15/2018,-1.505408957,74
7/15/2018,-1.462534785,22
7/15/2018,-1.5131706,49
7/15/2018,-1.513167701,51
7/15/2018,-1.5131706,62
7/15/2018,-1.512493602,65
7/15/2018,-1.513135944,61
7/15/2018,-1.337990269,143
7/15/2018,-1.319078048,144
7/15/2018,-1.462534785,25
7/15/2018,-1.462534785,26
7/15/2018,-1.463249427,82
7/15/2018,-1.448548924,66
7/15/2018,-1.5131706,50
7/15/2018,-1.329460895,145
7/15/2018,-1.487663781,28
7/15/2018,-1.505571664,30
7/15/2018,-1.52260687,43
7/15/2018,-1.513139772,32
7/15/2018,-1.445636361,60
7/15/2018,-1.498831684,78
7/15/2018,-1.513174616,35
7/15/2018,-1.516378128,44
7/15/2018,-1.515251653,45
7/15/2018,-1.513170729,48
7/15/2018,-1.51612012,46
7/15/2018,-1.513231828,47
7/15/2018,-1.5131706,54
7/15/2018,-1.5131706,33
7/15/2018,-1.5131706,52
7/15/2018,-1.49528974,94
7/15/2018,-1.5131706,64
7/15/2018,-1.509530768,72
7/15/2018,-1.50651569,70
7/15/2018,-1.508411274,71
7/15/2018,-1.505408905,69
7/15/2018,-1.504819098,68
7/15/2018,-1.50588597,67
7/15/2018,-1.505408326,97
7/15/2018,-1.493353357,96
7/15/2018,-1.393138095,102
7/15/2018,-1.361674311,101
7/15/2018,-1.309538925,103
7/15/2018,-1.491066702,99
7/15/2018,-1.505218165,98
7/15/2018,-1.48923531,95
7/15/2018,-1.465612126,91
7/15/2018,-1.562339973,18
7/15/2018,-1.532607286,41
7/15/2018,-1.113064512,112
7/15/2018,-1.113018382,111
7/15/2018,-1.523259098,42
7/15/2018,-1.543383066,17
7/15/2018,-1.573657866,16
7/15/2018,-1.457046801,7
7/15/2018,-1.574051256,14
7/15/2018,-1.574714661,15
7/16/2018,-0.302093707,90
7/16/2018,-0.42313087,117
7/16/2018,-0.422109358,118
7/16/2018,-0.449861506,127
7/16/2018,-0.444798147,121
7/16/2018,-0.478523768,123
7/16/2018,-0.462780305,122
7/16/2018,-0.354276325,119
7/16/2018,-0.389686782,135
7/16/2018,-0.430867498,134
7/16/2018,-0.445249228,131
7/16/2018,-0.431559093,115
7/16/2018,-0.290414904,138
7/16/2018,-0.350080475,142
7/16/2018,-0.350279659,141
7/16/2018,-0.299743607,137
7/16/2018,-0.33435165,140
7/16/2018,-0.319321676,23
7/16/2018,-0.323584338,19
7/16/2018,-0.334719043,38
7/16/2018,-0.305253737,27
7/16/2018,-0.319074313,24
7/16/2018,-0.315805715,29
7/16/2018,-0.342616346,37
7/16/2018,-0.329161752,37
7/16/2018,-0.335251838,39
7/16/2018,-0.424020878,75
7/16/2018,-0.402061672,77
7/16/2018,-0.400331461,34
7/16/2018,-0.295990318,83
7/16/2018,-0.295990318,80
7/16/2018,-0.451469479,58
7/16/2018,-0.452126257,57
7/16/2018,-0.440876768,56
7/16/2018,-0.320518749,147
7/16/2018,-0.342928379,148
7/16/2018,-0.42313087,100
7/16/2018,-0.395026804,149
7/16/2018,-0.464650631,126
7/16/2018,-0.464650631,124
7/16/2018,-0.464518373,128
7/16/2018,-0.478332712,114
7/16/2018,-0.509010196,108
7/16/2018,-0.4172496,120
7/16/2018,-0.386700296,136
7/16/2018,-0.302527918,139
7/16/2018,-0.336427458,40
7/16/2018,-0.349066371,36
7/16/2018,-0.320987146,20
7/16/2018,-0.294506389,21
7/16/2018,-0.42560938,76
7/16/2018,-0.42560938,63
7/16/2018,-0.42560938,73
7/16/2018,-0.295990318,84
7/16/2018,-0.295990318,81
7/16/2018,-0.451630099,55
7/16/2018,-0.447573666,53
7/16/2018,-0.452373126,59
7/16/2018,-0.51197606,110
7/16/2018,-0.493120527,106
7/16/2018,-0.439757703,116
7/16/2018,-0.350279659,150
7/16/2018,-0.385162699,1
7/16/2018,-0.287477894,12
7/16/2018,-0.42560938,93
7/16/2018,-0.289455674,8
7/16/2018,-0.430035856,133
7/16/2018,-0.434232411,132
7/16/2018,-0.546527288,105
7/16/2018,-0.295990318,9
7/16/2018,-0.424920713,92
7/16/2018,-0.458289342,130
7/16/2018,-0.486353937,129
7/16/2018,-0.464650631,125
7/16/2018,-0.478539755,107
7/16/2018,-0.503629836,109
7/16/2018,-0.483551883,104
7/16/2018,-0.295990318,89
7/16/2018,-0.298068232,86
7/16/2018,-0.29800874,146
7/16/2018,-0.300715466,88
7/16/2018,-0.302644015,79
7/16/2018,-0.295990318,85
7/16/2018,-0.295990318,87
7/16/2018,-0.316535717,2
7/16/2018,-0.289055059,5
7/16/2018,-0.277090691,6
7/16/2018,-0.253419386,10
7/16/2018,-0.42560938,74
7/16/2018,-0.295990318,22
7/16/2018,-0.437815303,49
7/16/2018,-0.425611771,51
7/16/2018,-0.433149713,62
7/16/2018,-0.42560938,65
7/16/2018,-0.436734288,61
7/16/2018,-0.327095348,143
7/16/2018,-0.345980407,144
7/16/2018,-0.298346999,25
7/16/2018,-0.295990318,26
7/16/2018,-0.295990318,82
7/16/2018,-0.461180799,66
7/16/2018,-0.410360696,50
7/16/2018,-0.30786304,145
7/16/2018,-0.297373798,28
7/16/2018,-0.34205028,30
7/16/2018,-0.431629601,43
7/16/2018,-0.393909052,32
7/16/2018,-0.465026096,60
7/16/2018,-0.361922548,78
7/16/2018,-0.442610485,35
7/16/2018,-0.417271245,44
7/16/2018,-0.451073058,45
7/16/2018,-0.451844543,48
7/16/2018,-0.451844543,46
7/16/2018,-0.451844543,47
7/16/2018,-0.451844543,54
7/16/2018,-0.433320233,33
7/16/2018,-0.440429019,52
7/16/2018,-0.450780064,94
7/16/2018,-0.42560938,64
7/16/2018,-0.42560938,72
7/16/2018,-0.42560938,70
7/16/2018,-0.42560938,71
7/16/2018,-0.42560938,69
7/16/2018,-0.439316163,68
7/16/2018,-0.430901836,67
7/16/2018,-0.423470411,97
7/16/2018,-0.42313087,96
7/16/2018,-0.42313087,102
7/16/2018,-0.42313087,101
7/16/2018,-0.42313087,103
7/16/2018,-0.42313087,99
7/16/2018,-0.42313087,98
7/16/2018,-0.427143191,95
7/16/2018,-0.390997209,91
7/16/2018,-0.335251838,18
7/16/2018,-0.351493812,41
7/16/2018,-0.595368925,112
7/16/2018,-0.60704098,111
7/16/2018,-0.451844543,42
7/16/2018,-0.335251838,17
7/16/2018,-0.335721635,16
7/16/2018,-0.244797867,7
7/16/2018,-0.300728915,14
7/16/2018,-0.314581533,15
7/17/2018,-0.478524281,90
7/17/2018,-0.87563491,117
