WARD_NO,date,Temperature_Mean
112,4/1/2017,299.7704163
114,4/1/2017,299.7704163
115,4/1/2017,299.7704163
116,4/1/2017,299.7704163
117,4/1/2017,299.7704163
89,4/1/2017,299.7704163
109,4/1/2017,299.7704163
120,4/1/2017,299.7704163
121,4/1/2017,299.7704163
77,4/1/2017,299.7912849
94,4/1/2017,299.7704163
95,4/1/2017,299.7704163
96,4/1/2017,299.7704163
100,4/1/2017,299.7704163
101,4/1/2017,299.7704163
107,4/1/2017,299.7704163
108,4/1/2017,299.7704163
97,4/1/2017,299.7704163
98,4/1/2017,299.7704163
99,4/1/2017,299.7704163
103,4/1/2017,299.7704163
104,4/1/2017,299.7704163
105,4/1/2017,299.7704163
106,4/1/2017,299.7704163
125,4/1/2017,299.7704163
126,4/1/2017,299.7704163
127,4/1/2017,299.7704163
128,4/1/2017,299.7704163
131,4/1/2017,299.7704163
122,4/1/2017,299.7704163
123,4/1/2017,299.7704163
124,4/1/2017,299.7704163
132,4/1/2017,299.7704163
133,4/1/2017,299.7704163
134,4/1/2017,299.7704163
157,4/1/2017,299.7704163
158,4/1/2017,299.7704163
135,4/1/2017,299.7704163
136,4/1/2017,299.7704163
137,4/1/2017,299.7704163
138,4/1/2017,299.7704163
139,4/1/2017,299.7704163
140,4/1/2017,299.7704163
141,4/1/2017,299.7704163
118,4/1/2017,299.7704163
119,4/1/2017,299.7704163
142,4/1/2017,299.7704163
143,4/1/2017,299.7704163
144,4/1/2017,299.7704163
145,4/1/2017,299.7704163
153,4/1/2017,299.7704163
155,4/1/2017,299.7704163
156,4/1/2017,299.7704163
154,4/1/2017,299.7704163
162,4/1/2017,299.7704163
163,4/1/2017,299.7704163
164,4/1/2017,299.7704163
161,4/1/2017,299.7704163
165,4/1/2017,299.7704163
166,4/1/2017,299.7704163
167,4/1/2017,299.7704163
180,4/1/2017,299.7704163
181,4/1/2017,299.7704163
182,4/1/2017,299.7704163
146,4/1/2017,299.7704163
147,4/1/2017,299.7704163
148,4/1/2017,299.7704163
151,4/1/2017,299.7704163
152,4/1/2017,299.7704163
178,4/1/2017,299.7704163
173,4/1/2017,299.7704163
176,4/1/2017,299.7704163
2,7/1/2017,297.1671143
3,7/1/2017,297.1671143
4,7/1/2017,297.1671143
51,7/1/2017,297.1696906
53,7/1/2017,297.1674304
54,7/1/2017,297.1864173
55,7/1/2017,297.1892301
56,7/1/2017,297.2276959
81,7/1/2017,297.2297974
87,7/1/2017,297.2297974
10,7/1/2017,297.1671143
11,7/1/2017,297.1671143
5,7/1/2017,297.1671143
6,7/1/2017,297.1671143
7,7/1/2017,297.1671143
8,7/1/2017,297.1671143
9,7/1/2017,297.1671143
130,7/1/2017,297.4486916
159,7/1/2017,297.4487
40,7/1/2017,297.4141946
72,7/1/2017,297.4474457
16,7/1/2017,297.1671143
160,7/1/2017,297.2297974
17,7/1/2017,297.1671143
37,7/1/2017,297.1671143
38,7/1/2017,297.1671143
42,7/1/2017,297.1671143
69,7/1/2017,297.1671631
73,7/1/2017,297.2272582
12,7/1/2017,297.168283
13,7/1/2017,297.1671143
14,7/1/2017,297.2908677
15,7/1/2017,297.1671143
39,7/1/2017,297.2209549
41,7/1/2017,297.2008205
70,7/1/2017,297.1735243
71,7/1/2017,297.2716445
102,7/1/2017,297.2297974
43,7/1/2017,297.1671143
44,7/1/2017,297.1671143
67,7/1/2017,297.1775228
68,7/1/2017,297.1671143
74,7/1/2017,297.2297974
75,7/1/2017,297.1990215
35,7/1/2017,297.1714981
36,7/1/2017,297.1671143
45,7/1/2017,297.1671143
64,7/1/2017,297.1830469
65,7/1/2017,297.1818882
66,7/1/2017,297.1671143
76,7/1/2017,297.2189086
18,7/1/2017,297.1671143
19,7/1/2017,297.1671143
20,7/1/2017,297.1671143
21,7/1/2017,297.1671143
22,7/1/2017,297.1671143
33,7/1/2017,297.1671143
34,7/1/2017,297.1671143
46,7/1/2017,297.1671143
31,7/1/2017,297.1671143
32,7/1/2017,297.1671143
47,7/1/2017,297.1671143
48,7/1/2017,297.1671143
60,7/1/2017,297.1671143
61,7/1/2017,297.1716276
78,7/1/2017,297.2227095
23,7/1/2017,297.1671143
168,7/1/2017,297.2297974
169,7/1/2017,297.2297974
179,7/1/2017,297.2297974
149,7/1/2017,297.2370285
150,7/1/2017,297.2297974
82,7/1/2017,297.2297974
83,7/1/2017,297.2487415
84,7/1/2017,297.2435441
85,7/1/2017,297.2297974
174,7/1/2017,297.2297974
175,7/1/2017,297.2297974
186,7/1/2017,297.2297974
187,7/1/2017,297.2297974
188,7/1/2017,297.2297974
189,7/1/2017,297.2297974
190,7/1/2017,297.2297974
191,7/1/2017,297.2297974
193,7/1/2017,297.2297974
184,7/1/2017,297.2297974
185,7/1/2017,297.2297974
192,7/1/2017,297.2297974
194,7/1/2017,297.2297974
195,7/1/2017,297.2297974
196,7/1/2017,297.2297974
1,7/1/2017,297.1671143
52,7/1/2017,297.1671143
129,7/1/2017,297.3102138
170,7/1/2017,297.2297974
171,7/1/2017,297.2297974
183,7/1/2017,297.2297974
197,7/1/2017,297.2297974
177,7/1/2017,297.2297974
172,7/1/2017,297.2297974
26,7/1/2017,297.1671143
25,7/1/2017,297.1671143
86,7/1/2017,297.2297974
198,7/1/2017,297.3285387
24,7/1/2017,297.1671143
27,7/1/2017,297.1671143
28,7/1/2017,297.1671143
29,7/1/2017,297.1671143
30,7/1/2017,297.1671143
49,7/1/2017,297.1671143
59,7/1/2017,297.19983
113,7/1/2017,297.2297974
50,7/1/2017,297.1997533
57,7/1/2017,297.2297974
58,7/1/2017,297.2297974
79,7/1/2017,297.2297974
80,7/1/2017,297.2297974
88,7/1/2017,297.2297974
110,7/1/2017,297.2297974
62,7/1/2017,297.1671143
63,7/1/2017,297.2193045
90,7/1/2017,297.2297974
91,7/1/2017,297.2297974
92,7/1/2017,297.2297974
93,7/1/2017,297.2297974
111,7/1/2017,297.2297974
112,7/1/2017,297.2297974
114,7/1/2017,297.2297974
115,7/1/2017,297.2297974
116,7/1/2017,297.2297974
117,7/1/2017,297.2297974
89,7/1/2017,297.2297974
109,7/1/2017,297.2297974
120,7/1/2017,297.2297974
121,7/1/2017,297.2297974
77,7/1/2017,297.2244647
94,7/1/2017,297.2297974
95,7/1/2017,297.2297974
96,7/1/2017,297.2297974
100,7/1/2017,297.2297974
101,7/1/2017,297.2297974
107,7/1/2017,297.2297974
108,7/1/2017,297.2297974
97,7/1/2017,297.2297974
98,7/1/2017,297.2297974
99,7/1/2017,297.2297974
103,7/1/2017,297.2297974
104,7/1/2017,297.2297974
105,7/1/2017,297.2297974
106,7/1/2017,297.2297974
125,7/1/2017,297.2297974
126,7/1/2017,297.2297974
127,7/1/2017,297.2297974
128,7/1/2017,297.2297974
131,7/1/2017,297.2297974
122,7/1/2017,297.2297974
123,7/1/2017,297.2297974
124,7/1/2017,297.2297974
132,7/1/2017,297.2297974
133,7/1/2017,297.2297974
134,7/1/2017,297.2297974
157,7/1/2017,297.2297974
158,7/1/2017,297.2297974
135,7/1/2017,297.2297974
136,7/1/2017,297.2297974
137,7/1/2017,297.2297974
138,7/1/2017,297.2297974
139,7/1/2017,297.2297974
140,7/1/2017,297.2297974
141,7/1/2017,297.2297974
118,7/1/2017,297.2297974
119,7/1/2017,297.2297974
142,7/1/2017,297.2297974
143,7/1/2017,297.2297974
144,7/1/2017,297.2297974
145,7/1/2017,297.2297974
153,7/1/2017,297.2297974
155,7/1/2017,297.2297974
156,7/1/2017,297.2297974
154,7/1/2017,297.2297974
162,7/1/2017,297.2297974
163,7/1/2017,297.2297974
164,7/1/2017,297.2297974
161,7/1/2017,297.2297974
165,7/1/2017,297.2297974
166,7/1/2017,297.2297974
167,7/1/2017,297.2297974
180,7/1/2017,297.2297974
181,7/1/2017,297.2297974
182,7/1/2017,297.2297974
146,7/1/2017,297.2297974
147,7/1/2017,297.2297974
148,7/1/2017,297.2297974
151,7/1/2017,297.2297974
152,7/1/2017,297.2297974
178,7/1/2017,297.2297974
173,7/1/2017,297.2297974
176,7/1/2017,297.2297974
2,10/1/2017,295.5744019
3,10/1/2017,295.5744019
4,10/1/2017,295.5744019
51,10/1/2017,295.5845353
53,10/1/2017,295.5756452
54,10/1/2017,295.6195767
55,10/1/2017,295.66139
56,10/1/2017,295.8126875
81,10/1/2017,295.8209534
87,10/1/2017,295.8209534
10,10/1/2017,295.5744019
11,10/1/2017,295.5744019
5,10/1/2017,295.5744019
6,10/1/2017,295.5744019
7,10/1/2017,295.5744019
8,10/1/2017,295.5744019
9,10/1/2017,295.5744019
130,10/1/2017,296.1697254
159,10/1/2017,296.1697388
40,10/1/2017,295.9755223
72,10/1/2017,296.1640458
16,10/1/2017,295.5744019
160,10/1/2017,295.8209534
17,10/1/2017,295.5744019
37,10/1/2017,295.5744019
38,10/1/2017,295.5744019
42,10/1/2017,295.5744019
69,10/1/2017,295.574594
73,10/1/2017,295.8109662
12,10/1/2017,295.5761859
13,10/1/2017,295.5744019
14,10/1/2017,295.7633118
15,10/1/2017,295.5744019
39,10/1/2017,295.6565897
41,10/1/2017,295.6258546
70,10/1/2017,295.5996145
71,10/1/2017,295.7882622
102,10/1/2017,295.8209534
43,10/1/2017,295.5744019
44,10/1/2017,295.5744019
67,10/1/2017,295.6153418
68,10/1/2017,295.5744019
74,10/1/2017,295.8209534
75,10/1/2017,295.6999027
35,10/1/2017,295.591645
36,10/1/2017,295.5744019
45,10/1/2017,295.5744019
64,10/1/2017,295.6370696
65,10/1/2017,295.6325123
66,10/1/2017,295.5744019
76,10/1/2017,295.7781248
18,10/1/2017,295.5744019
19,10/1/2017,295.5744019
20,10/1/2017,295.5744019
21,10/1/2017,295.5744019
22,10/1/2017,295.5744019
33,10/1/2017,295.5744019
34,10/1/2017,295.5744019
46,10/1/2017,295.5744019
31,10/1/2017,295.5744019
32,10/1/2017,295.5744019
47,10/1/2017,295.5744019
48,10/1/2017,295.5744019
60,10/1/2017,295.5744019
61,10/1/2017,295.5921542
78,10/1/2017,295.7930747
23,10/1/2017,295.5744019
168,10/1/2017,295.8209534
169,10/1/2017,295.8209534
179,10/1/2017,295.8209534
149,10/1/2017,295.7546911
150,10/1/2017,295.8209534
82,10/1/2017,295.8209534
83,10/1/2017,295.5994723
84,10/1/2017,295.6949865
85,10/1/2017,295.8209534
174,10/1/2017,295.8209534
175,10/1/2017,295.8209534
186,10/1/2017,295.8209534
187,10/1/2017,295.8209534
188,10/1/2017,295.8209534
189,10/1/2017,295.8209534
190,10/1/2017,295.8209534
191,10/1/2017,295.8209534
193,10/1/2017,295.8209534
184,10/1/2017,295.8209534
185,10/1/2017,295.8209534
192,10/1/2017,295.8209534
194,10/1/2017,295.8209534
195,10/1/2017,295.8209534
196,10/1/2017,295.8209534
1,10/1/2017,295.5744019
52,10/1/2017,295.5744019
129,10/1/2017,295.9490838
170,10/1/2017,295.8209534
171,10/1/2017,295.8209534
183,10/1/2017,295.8209534
197,10/1/2017,295.8209534
177,10/1/2017,295.8209534
172,10/1/2017,295.8209534
26,10/1/2017,295.5744019
25,10/1/2017,295.5744019
86,10/1/2017,295.8209534
198,10/1/2017,295.9782815
24,10/1/2017,295.5744019
27,10/1/2017,295.5744019
28,10/1/2017,295.5744019
29,10/1/2017,295.5744019
30,10/1/2017,295.5744019
49,10/1/2017,295.5744019
59,10/1/2017,295.7030829
113,10/1/2017,295.8209534
50,10/1/2017,295.7027809
57,10/1/2017,295.8209534
58,10/1/2017,295.8209534
79,10/1/2017,295.8209534
80,10/1/2017,295.8209534
88,10/1/2017,295.8209534
110,10/1/2017,295.8209534
62,10/1/2017,295.5744019
63,10/1/2017,295.7796819
90,10/1/2017,295.8209534
91,10/1/2017,295.8209534
92,10/1/2017,295.8209534
93,10/1/2017,295.8209534
111,10/1/2017,295.8209534
112,10/1/2017,295.8209534
114,10/1/2017,295.8209534
115,10/1/2017,295.8209534
116,10/1/2017,295.8209534
117,10/1/2017,295.8209534
89,10/1/2017,295.8209534
109,10/1/2017,295.8209534
120,10/1/2017,295.8209534
121,10/1/2017,295.8209534
77,10/1/2017,295.7999783
94,10/1/2017,295.8209534
95,10/1/2017,295.8209534
96,10/1/2017,295.8209534
100,10/1/2017,295.8209534
101,10/1/2017,295.8209534
107,10/1/2017,295.8209534
108,10/1/2017,295.8209534
97,10/1/2017,295.8209534
98,10/1/2017,295.8209534
99,10/1/2017,295.8209534
103,10/1/2017,295.8209534
104,10/1/2017,295.8209534
105,10/1/2017,295.8209534
106,10/1/2017,295.8209534
125,10/1/2017,295.8209534
126,10/1/2017,295.8209534
127,10/1/2017,295.8209534
128,10/1/2017,295.8209534
131,10/1/2017,295.8209534
122,10/1/2017,295.8209534
123,10/1/2017,295.8209534
124,10/1/2017,295.8209534
132,10/1/2017,295.8209534
133,10/1/2017,295.8209534
134,10/1/2017,295.8209534
157,10/1/2017,295.8209534
158,10/1/2017,295.8209534
135,10/1/2017,295.8209534
136,10/1/2017,295.8209534
137,10/1/2017,295.8209534
138,10/1/2017,295.8209534
139,10/1/2017,295.8209534
140,10/1/2017,295.8209534
141,10/1/2017,295.8209534
118,10/1/2017,295.8209534
119,10/1/2017,295.8209534
142,10/1/2017,295.8209534
143,10/1/2017,295.8209534
144,10/1/2017,295.8209534
145,10/1/2017,295.8209534
153,10/1/2017,295.8209534
155,10/1/2017,295.8209534
156,10/1/2017,295.8209534
154,10/1/2017,295.8209534
162,10/1/2017,295.8209534
163,10/1/2017,295.8209534
164,10/1/2017,295.8209534
161,10/1/2017,295.8209534
165,10/1/2017,295.8209534
166,10/1/2017,295.8209534
167,10/1/2017,295.8209534
180,10/1/2017,295.8209534
181,10/1/2017,295.8209534
182,10/1/2017,295.8209534
146,10/1/2017,295.8209534
147,10/1/2017,295.8209534
148,10/1/2017,295.8209534
151,10/1/2017,295.8209534
152,10/1/2017,295.8209534
178,10/1/2017,295.8209534
173,10/1/2017,295.8209534
176,10/1/2017,295.8209534
2,1/1/2018,296.3518982
3,1/1/2018,296.3518982
4,1/1/2018,296.3518982
51,1/1/2018,296.3576353
53,1/1/2018,296.3526021
54,1/1/2018,296.3655964
55,1/1/2018,296.4011473
56,1/1/2018,296.4868058
81,1/1/2018,296.4914856
87,1/1/2018,296.4914856
10,1/1/2018,296.3518982
11,1/1/2018,296.3518982
5,1/1/2018,296.3518982
6,1/1/2018,296.3518982
7,1/1/2018,296.3518982
8,1/1/2018,296.3518982
9,1/1/2018,296.3518982
130,1/1/2018,296.8617717
159,1/1/2018,296.8617859
40,1/1/2018,296.7805078
72,1/1/2018,296.8590563
16,1/1/2018,296.3518982
160,1/1/2018,296.4914856
17,1/1/2018,296.3518982
37,1/1/2018,296.3518982
38,1/1/2018,296.3518982
42,1/1/2018,296.3518982
69,1/1/2018,296.352007
73,1/1/2018,296.4858313
12,1/1/2018,296.353908
13,1/1/2018,296.3518982
14,1/1/2018,296.5647134
15,1/1/2018,296.3518982
39,1/1/2018,296.4444863
41,1/1/2018,296.4098619
70,1/1/2018,296.3661726
71,1/1/2018,296.542737
102,1/1/2018,296.4914856
43,1/1/2018,296.3518982
44,1/1/2018,296.3518982
67,1/1/2018,296.3750767
68,1/1/2018,296.3518982
74,1/1/2018,296.4914856
75,1/1/2018,296.4229517
35,1/1/2018,296.3616605
36,1/1/2018,296.3518982
45,1/1/2018,296.3518982
64,1/1/2018,296.3873781
65,1/1/2018,296.3847979
66,1/1/2018,296.3518982
76,1/1/2018,296.4672378
18,1/1/2018,296.3518982
19,1/1/2018,296.3518982
20,1/1/2018,296.3518982
21,1/1/2018,296.3518982
22,1/1/2018,296.3518982
33,1/1/2018,296.3518982
34,1/1/2018,296.3518982
46,1/1/2018,296.3518982
31,1/1/2018,296.3518982
32,1/1/2018,296.3518982
47,1/1/2018,296.3518982
48,1/1/2018,296.3518982
60,1/1/2018,296.3518982
61,1/1/2018,296.3619489
78,1/1/2018,296.4757019
23,1/1/2018,296.3518982
168,1/1/2018,296.4914856
169,1/1/2018,296.4914856
179,1/1/2018,296.4914856
149,1/1/2018,296.4059992
150,1/1/2018,296.4914856
82,1/1/2018,296.4914856
83,1/1/2018,296.2234088
84,1/1/2018,296.3289729
85,1/1/2018,296.4914856
174,1/1/2018,296.4914856
175,1/1/2018,296.4914856
186,1/1/2018,296.4914856
187,1/1/2018,296.4914856
188,1/1/2018,296.4914856
189,1/1/2018,296.4914856
190,1/1/2018,296.4914856
191,1/1/2018,296.4914856
193,1/1/2018,296.4914856
184,1/1/2018,296.4914856
185,1/1/2018,296.4914856
192,1/1/2018,296.4914856
194,1/1/2018,296.4914856
195,1/1/2018,296.4914856
196,1/1/2018,296.4914856
1,1/1/2018,296.3518982
52,1/1/2018,296.3518982
129,1/1/2018,296.6275197
170,1/1/2018,296.4914856
171,1/1/2018,296.4914856
183,1/1/2018,296.4914856
197,1/1/2018,296.4914856
177,1/1/2018,296.4914856
172,1/1/2018,296.4914856
26,1/1/2018,296.3518982
25,1/1/2018,296.3518982
86,1/1/2018,296.4914856
198,1/1/2018,296.6585186
24,1/1/2018,296.3518982
27,1/1/2018,296.3518982
28,1/1/2018,296.3518982
29,1/1/2018,296.3518982
30,1/1/2018,296.3518982
49,1/1/2018,296.3518982
59,1/1/2018,296.4247521
113,1/1/2018,296.4914856
50,1/1/2018,296.4245812
57,1/1/2018,296.4914856
58,1/1/2018,296.4914856
79,1/1/2018,296.4914856
80,1/1/2018,296.4914856
88,1/1/2018,296.4914856
110,1/1/2018,296.4914856
62,1/1/2018,296.3518982
63,1/1/2018,296.4681194
90,1/1/2018,296.4914856
91,1/1/2018,296.4914856
92,1/1/2018,296.4914856
93,1/1/2018,296.4914856
111,1/1/2018,296.4914856
112,1/1/2018,296.4914856
114,1/1/2018,296.4914856
115,1/1/2018,296.4914856
116,1/1/2018,296.4914856
117,1/1/2018,296.4914856
89,1/1/2018,296.4914856
109,1/1/2018,296.4914856
120,1/1/2018,296.4914856
121,1/1/2018,296.4914856
77,1/1/2018,296.4796103
94,1/1/2018,296.4914856
95,1/1/2018,296.4914856
96,1/1/2018,296.4914856
100,1/1/2018,296.4914856
101,1/1/2018,296.4914856
107,1/1/2018,296.4914856
108,1/1/2018,296.4914856
97,1/1/2018,296.4914856
98,1/1/2018,296.4914856
99,1/1/2018,296.4914856
103,1/1/2018,296.4914856
104,1/1/2018,296.4914856
105,1/1/2018,296.4914856
106,1/1/2018,296.4914856
125,1/1/2018,296.4914856
126,1/1/2018,296.4914856
127,1/1/2018,296.4914856
128,1/1/2018,296.4914856
131,1/1/2018,296.4914856
122,1/1/2018,296.4914856
123,1/1/2018,296.4914856
124,1/1/2018,296.4914856
132,1/1/2018,296.4914856
133,1/1/2018,296.4914856
134,1/1/2018,296.4914856
157,1/1/2018,296.4914856
158,1/1/2018,296.4914856
135,1/1/2018,296.4914856
136,1/1/2018,296.4914856
137,1/1/2018,296.4914856
138,1/1/2018,296.4914856
139,1/1/2018,296.4914856
140,1/1/2018,296.4914856
141,1/1/2018,296.4914856
118,1/1/2018,296.4914856
119,1/1/2018,296.4914856
142,1/1/2018,296.4914856
143,1/1/2018,296.4914856
144,1/1/2018,296.4914856
145,1/1/2018,296.4914856
153,1/1/2018,296.4914856
155,1/1/2018,296.4914856
156,1/1/2018,296.4914856
154,1/1/2018,296.4914856
162,1/1/2018,296.4914856
163,1/1/2018,296.4914856
164,1/1/2018,296.4914856
161,1/1/2018,296.4914856
165,1/1/2018,296.4914856
166,1/1/2018,296.4914856
167,1/1/2018,296.4914856
180,1/1/2018,296.4914856
181,1/1/2018,296.4914856
182,1/1/2018,296.4914856
146,1/1/2018,296.4914856
147,1/1/2018,296.4914856
148,1/1/2018,296.4914856
151,1/1/2018,296.4914856
152,1/1/2018,296.4914856
178,1/1/2018,296.4914856
173,1/1/2018,296.4914856
176,1/1/2018,296.4914856
2,4/1/2018,298.8777771
3,4/1/2018,298.8777771
4,4/1/2018,298.8777771
51,4/1/2018,298.8781546
53,4/1/2018,298.8778234
54,4/1/2018,298.8813631
55,4/1/2018,298.881018
56,4/1/2018,298.8866549
81,4/1/2018,298.8869629
87,4/1/2018,298.8869629
10,4/1/2018,298.8777771
11,4/1/2018,298.8777771
5,4/1/2018,298.8777771
6,4/1/2018,298.8777771
7,4/1/2018,298.8777771
8,4/1/2018,298.8777771
9,4/1/2018,298.8777771
130,4/1/2018,299.1423242
159,4/1/2018,299.142334
40,4/1/2018,299.1728459
72,4/1/2018,299.1427484
16,4/1/2018,298.8777771
160,4/1/2018,298.8869629
17,4/1/2018,298.8777771
37,4/1/2018,298.8777771
38,4/1/2018,298.8777771
42,4/1/2018,298.8777771
69,4/1/2018,298.8777843
73,4/1/2018,298.8865908
12,4/1/2018,298.8792316
13,4/1/2018,298.8777771
14,4/1/2018,299.0317918
15,4/1/2018,298.8777771
39,4/1/2018,298.9447833
41,4/1/2018,298.9197255
70,4/1/2018,298.8787165
71,4/1/2018,298.9826924
102,4/1/2018,298.8869629
43,4/1/2018,298.8777771
44,4/1/2018,298.8777771
67,4/1/2018,298.8793024
68,4/1/2018,298.8777771
74,4/1/2018,298.8869629
75,4/1/2018,298.8824529
35,4/1/2018,298.8784195
36,4/1/2018,298.8777771
45,4/1/2018,298.8777771
64,4/1/2018,298.8801119
65,4/1/2018,298.8799421
66,4/1/2018,298.8777771
76,4/1/2018,298.8853672
18,4/1/2018,298.8777771
19,4/1/2018,298.8777771
20,4/1/2018,298.8777771
21,4/1/2018,298.8777771
22,4/1/2018,298.8777771
33,4/1/2018,298.8777771
34,4/1/2018,298.8777771
46,4/1/2018,298.8777771
31,4/1/2018,298.8777771
32,4/1/2018,298.8777771
47,4/1/2018,298.8777771
48,4/1/2018,298.8777771
60,4/1/2018,298.8777771
61,4/1/2018,298.8784385
78,4/1/2018,298.8859242
23,4/1/2018,298.8777771
168,4/1/2018,298.8869629
169,4/1/2018,298.8869629
179,4/1/2018,298.8869629
149,4/1/2018,298.8832978
150,4/1/2018,298.8869629
82,4/1/2018,298.8869629
83,4/1/2018,298.8794635
84,4/1/2018,298.8799954
85,4/1/2018,298.8869629
174,4/1/2018,298.8869629
175,4/1/2018,298.8869629
186,4/1/2018,298.8869629
187,4/1/2018,298.8869629
188,4/1/2018,298.8869629
189,4/1/2018,298.8869629
190,4/1/2018,298.8869629
191,4/1/2018,298.8869629
193,4/1/2018,298.8869629
184,4/1/2018,298.8869629
185,4/1/2018,298.8869629
192,4/1/2018,298.8869629
194,4/1/2018,298.8869629
195,4/1/2018,298.8869629
196,4/1/2018,298.8869629
1,4/1/2018,298.8777771
52,4/1/2018,298.8777771
129,4/1/2018,298.9807764
170,4/1/2018,298.8869629
171,4/1/2018,298.8869629
183,4/1/2018,298.8869629
197,4/1/2018,298.8869629
177,4/1/2018,298.8869629
172,4/1/2018,298.8869629
26,4/1/2018,298.8777771
25,4/1/2018,298.8777771
86,4/1/2018,298.8869629
198,4/1/2018,299.0021543
24,4/1/2018,298.8777771
27,4/1/2018,298.8777771
28,4/1/2018,298.8777771
29,4/1/2018,298.8777771
30,4/1/2018,298.8777771
49,4/1/2018,298.8777771
59,4/1/2018,298.8825714
113,4/1/2018,298.8869629
50,4/1/2018,298.8825601
57,4/1/2018,298.8869629
58,4/1/2018,298.8869629
79,4/1/2018,298.8869629
80,4/1/2018,298.8869629
88,4/1/2018,298.8869629
110,4/1/2018,298.8869629
62,4/1/2018,298.8777771
63,4/1/2018,298.8854252
90,4/1/2018,298.8869629
91,4/1/2018,298.8869629
92,4/1/2018,298.8869629
93,4/1/2018,298.8869629
111,4/1/2018,298.8869629
112,4/1/2018,298.8869629
114,4/1/2018,298.8869629
115,4/1/2018,298.8869629
116,4/1/2018,298.8869629
117,4/1/2018,298.8869629
89,4/1/2018,298.8869629
109,4/1/2018,298.8869629
120,4/1/2018,298.8869629
121,4/1/2018,298.8869629
77,4/1/2018,298.8861814
94,4/1/2018,298.8869629
95,4/1/2018,298.8869629
96,4/1/2018,298.8869629
100,4/1/2018,298.8869629
101,4/1/2018,298.8869629
107,4/1/2018,298.8869629
108,4/1/2018,298.8869629
97,4/1/2018,298.8869629
98,4/1/2018,298.8869629
99,4/1/2018,298.8869629
103,4/1/2018,298.8869629
104,4/1/2018,298.8869629
105,4/1/2018,298.8869629
106,4/1/2018,298.8869629
125,4/1/2018,298.8869629
126,4/1/2018,298.8869629
127,4/1/2018,298.8869629
128,4/1/2018,298.8869629
131,4/1/2018,298.8869629
122,4/1/2018,298.8869629
123,4/1/2018,298.8869629
124,4/1/2018,298.8869629
132,4/1/2018,298.8869629
133,4/1/2018,298.8869629
134,4/1/2018,298.8869629
157,4/1/2018,298.8869629
158,4/1/2018,298.8869629
135,4/1/2018,298.8869629
136,4/1/2018,298.8869629
137,4/1/2018,298.8869629
138,4/1/2018,298.8869629
139,4/1/2018,298.8869629
140,4/1/2018,298.8869629
141,4/1/2018,298.8869629
118,4/1/2018,298.8869629
119,4/1/2018,298.8869629
142,4/1/2018,298.8869629
143,4/1/2018,298.8869629
144,4/1/2018,298.8869629
145,4/1/2018,298.8869629
153,4/1/2018,298.8869629
155,4/1/2018,298.8869629
156,4/1/2018,298.8869629
154,4/1/2018,298.8869629
162,4/1/2018,298.8869629
163,4/1/2018,298.8869629
164,4/1/2018,298.8869629
161,4/1/2018,298.8869629
165,4/1/2018,298.8869629
166,4/1/2018,298.8869629
167,4/1/2018,298.8869629
180,4/1/2018,298.8869629
181,4/1/2018,298.8869629
182,4/1/2018,298.8869629
146,4/1/2018,298.8869629
147,4/1/2018,298.8869629
148,4/1/2018,298.8869629
151,4/1/2018,298.8869629
152,4/1/2018,298.8869629
178,4/1/2018,298.8869629
173,4/1/2018,298.8869629
176,4/1/2018,298.8869629
2,7/1/2018,296.6024475
3,7/1/2018,296.6024475
4,7/1/2018,296.6024475
51,7/1/2018,296.6078096
53,7/1/2018,296.6031054
54,7/1/2018,296.6397275
55,7/1/2018,296.6484773
56,7/1/2018,296.7285363
81,7/1/2018,296.7329102
87,7/1/2018,296.7329102
10,7/1/2018,296.6024475
11,7/1/2018,296.6024475
5,7/1/2018,296.6024475
6,7/1/2018,296.6024475
7,7/1/2018,296.6024475
8,7/1/2018,296.6024475
9,7/1/2018,296.6024475
130,7/1/2018,296.9552832
159,7/1/2018,296.9552917
40,7/1/2018,296.8710904
72,7/1/2018,296.9527135
16,7/1/2018,296.6024475
160,7/1/2018,296.7329102
17,7/1/2018,296.6024475
37,7/1/2018,296.6024475
38,7/1/2018,296.6024475
42,7/1/2018,296.6024475
69,7/1/2018,296.6025492
73,7/1/2018,296.7276255
12,7/1/2018,296.60368
13,7/1/2018,296.6024475
14,7/1/2018,296.7329483
15,7/1/2018,296.6024475
39,7/1/2018,296.6592236
41,7/1/2018,296.6379915
70,7/1/2018,296.6157888
71,7/1/2018,296.7352652
102,7/1/2018,296.7329102
43,7/1/2018,296.6024475
44,7/1/2018,296.6024475
67,7/1/2018,296.6241109
68,7/1/2018,296.6024475
74,7/1/2018,296.7329102
75,7/1/2018,296.6688562
35,7/1/2018,296.6115717
36,7/1/2018,296.6024475
45,7/1/2018,296.6024475
64,7/1/2018,296.6356081
65,7/1/2018,296.6331966
66,7/1/2018,296.6024475
76,7/1/2018,296.7102474
18,7/1/2018,296.6024475
19,7/1/2018,296.6024475
20,7/1/2018,296.6024475
21,7/1/2018,296.6024475
22,7/1/2018,296.6024475
33,7/1/2018,296.6024475
34,7/1/2018,296.6024475
46,7/1/2018,296.6024475
31,7/1/2018,296.6024475
32,7/1/2018,296.6024475
47,7/1/2018,296.6024475
48,7/1/2018,296.6024475
60,7/1/2018,296.6024475
61,7/1/2018,296.6118412
78,7/1/2018,296.7181582
23,7/1/2018,296.6024475
168,7/1/2018,296.7329102
