WARD_NO,date,mean
39,4/1/2002,75.56161117
41,4/1/2002,91.06640638
70,4/1/2002,68.13462674
71,4/1/2002,60.43098419
102,4/1/2002,76.375
35,4/1/2002,112.7232511
64,4/1/2002,86.80159775
18,4/1/2002,88.60434501
19,4/1/2002,65.56262198
20,4/1/2002,56.71428571
149,4/1/2002,121.2098814
150,4/1/2002,117.498742
82,4/1/2002,75.72017897
83,4/1/2002,86.34955608
84,4/1/2002,106.9650055
85,4/1/2002,83.31190384
174,4/1/2002,105.7099902
175,4/1/2002,69.66790131
186,4/1/2002,86.59363432
187,4/1/2002,90.33722379
188,4/1/2002,95.43525518
189,4/1/2002,82.4339824
190,4/1/2002,93.10891431
191,4/1/2002,78.08949062
193,4/1/2002,77.80101164
184,4/1/2002,72.14988008
192,4/1/2002,84.36025202
194,4/1/2002,72.50346212
195,4/1/2002,66.51309853
196,4/1/2002,63.83425059
1,4/1/2002,93.28372072
52,4/1/2002,75.10961232
129,4/1/2002,76.08267389
197,4/1/2002,55.72530298
177,4/1/2002,86.83188468
26,4/1/2002,97.25902695
25,4/1/2002,90.29257198
86,4/1/2002,139.7152298
198,4/1/2002,78.73100726
24,4/1/2002,110.2289342
59,4/1/2002,85.31407387
113,4/1/2002,92.25271079
50,4/1/2002,91.58840494
57,4/1/2002,98.83135801
58,4/1/2002,94.50548587
79,4/1/2002,95.72156608
80,4/1/2002,98.14690573
88,4/1/2002,85.180125
112,4/1/2002,80.64594669
114,4/1/2002,111.9982195
115,4/1/2002,86.30641254
103,4/1/2002,82.44232809
127,4/1/2002,80.81548459
128,4/1/2002,75.73970573
131,4/1/2002,78.82443938
158,4/1/2002,82.71428571
161,4/1/2002,65.14285714
148,4/1/2002,78.10212054
151,4/1/2002,102.2869623
178,4/1/2002,83.64458929
173,4/1/2002,95.831871
176,4/1/2002,102.6417591
2,7/1/2002,165.6231102
3,7/1/2002,162.047702
4,7/1/2002,166.5415833
53,7/1/2002,144.0734805
54,7/1/2002,155.5355968
55,7/1/2002,152.6204605
56,7/1/2002,152.4540656
81,7/1/2002,154.3549813
87,7/1/2002,170.4901101
10,7/1/2002,163.9922356
11,7/1/2002,165.2486722
5,7/1/2002,158.256464
6,7/1/2002,154.7980873
7,7/1/2002,169.0761075
8,7/1/2002,155.1120827
9,7/1/2002,164.8157145
130,7/1/2002,171.2303815
159,7/1/2002,172.4153214
40,7/1/2002,167.0564441
72,7/1/2002,171.913287
16,7/1/2002,165.528769
160,7/1/2002,180.1084284
17,7/1/2002,145.1618717
38,7/1/2002,148.5330162
69,7/1/2002,146.8299238
73,7/1/2002,160.9547504
12,7/1/2002,156.4681095
13,7/1/2002,153.0924425
14,7/1/2002,152.9881262
15,7/1/2002,171.5714286
39,7/1/2002,162.1033699
41,7/1/2002,169.010834
70,7/1/2002,155.2776659
71,7/1/2002,151.0711539
102,7/1/2002,157.4285714
35,7/1/2002,180.4151222
64,7/1/2002,154.246223
18,7/1/2002,166.4520626
19,7/1/2002,163.6666949
20,7/1/2002,164.2857143
149,7/1/2002,174.5980042
150,7/1/2002,181.6311596
82,7/1/2002,154.3021246
83,7/1/2002,164.5471675
84,7/1/2002,165.2979426
85,7/1/2002,159.5391864
174,7/1/2002,183.1730856
175,7/1/2002,156.6653673
186,7/1/2002,153.2209043
187,7/1/2002,164.3391479
