DISPLAY_NA,WARD_NAME,WARD_NO,date,mean
"0 F Cross Road, Krishnappa Garden, 1st Stage, BTM Layout, Bengaluru",Gurappanapalya,171,01/01/17,19.8383552
"500 1st Main Road, Bhuvaneshwari Nagar, Banashankari, Bengaluru",Chikkalsandra,183,01/01/17,15.88687784
"0 1st Main Road, Kuvempu Nagar, Konanakunte, Bengaluru",Vasanthpura,197,01/01/17,7.900552877
"100 4th Cross Road, 3rd Phase, JP Nagar, Bengaluru",J P Nagar,177,01/01/17,17.73607836
"0 1st B Cross Road, Cashier Layout, 1st Stage, BTM Layout, Bengaluru",Madivala,172,01/01/17,19.06605681
"Kalkere-Agara Main Road, Horamavu Agara, Kalkere, Bengaluru",Ramamurthy Nagar,26,01/01/17,4.447226187
"0 Horamavu Agara Main Road, 1st Block, Mallappa Layout, Prakruthi Township, Bengaluru",Horamavu,25,01/01/17,6.377519491
"0 3rd Cross Road, Manjunatha Layout, Marathahalli Village, Marathahalli, Bengaluru",Marathahalli,86,01/01/17,4.708184035
"BGS Road, Kodipalya, Bengaluru",Hemmigepura,198,01/01/17,4.195654058
"Unnamed Road, Bengaluru",Chowdeswari Ward,2,01/01/17,115.0238814
"9th Cross Bhel Layout, Adityanagar, Vidyaranyapura, Bengaluru",Atturu,3,01/01/17,134.746999
"15th A Cross Road, Yelahanka Satellite Town, Yelahanka, Bengaluru",Yelahanka Satellite Town,4,01/01/17,186.7769514
"SP Naidu Layout 4th Cross Street, SP Naidu Layout, Dooravani Nagar, Bengaluru",Vijnanapura,51,01/01/17,10.1072227
"Medahalli Kadugodi Road, Bharathi Nagar, Krishnarajapura, Bengaluru",Basavanapura,53,01/01/17,4.069596209
"0 Kodigehalli Main Road, Kodigehalli, Krishnarajapura, Bengaluru",Hudi,54,01/01/17,2.959568387
"Justice Bheemiah Layout 1st Main Road, Roshan Nagar, Krishnarajapura, Bengaluru",Devasandra,55,01/01/17,7.408211427
"100 2nd Cross Road, A Narayanapura, Mottappa Compound, Udaya Nagar, Mahadevapura, Bengaluru",A Narayanapura,56,01/01/17,9.695028814
"Ranganatha Layout, Ranganatha Layout, Mahadevapura, Bengaluru",Vijnana Nagar,81,01/01/17,5.162698353
"HAL Old Airport Road, HAL Airport Area, HAL, Bengaluru",HAL Airport,87,01/01/17,5.386598055
"Vidyaranyapura Road, Bengaluru",Dodda Bommasandra,10,01/01/17,168.2260705
"5th Main Singapura Layout, Bengaluru",Kuvempu Nagar,11,01/01/17,90.3360578
"0 8th Cross Road, Yelahanka, Bengaluru",Jakkuru,5,01/01/17,74.90974559
"Manyata Tech Park Road, Manyata Residency, Manayata Tech Park, Thanisandra, Bengaluru",Thanisandra,6,01/01/17,47.4998868
"0 Amruthahalli Main Road, Talacauvery Layout, Sharada Nagar, Sneha Nagar, Byatarayanapura, Bengaluru",Byatarayanapura,7,01/01/17,168.2099784
"Gulmohar Residency, 6th A Cross Road, Bhadrappa Layout, Koti Hosahalli, Bengaluru",Kodigehalli,8,01/01/17,236.2409434
"GKVK Road, Vignana Kendra, Bengaluru",Vidyaranyapura,9,01/01/17,127.0809104
"1188, Sir M Vishweshwaraiah Layout 6th Block, Vishveshwaraya Nagar, Bengaluru",Ullalu,130,01/01/17,40.18770187
"3rd Cross Road, Stage II, Kengeri Satellite Town, Bengaluru",Kengeri,159,01/01/17,8.381070004
"0 Thigalarapalya Main Road, Peenya 2nd Stage, Vaddarapalya, Ragavendra Industrial Estate, Karihobanahalli",Dodda Bidarakallu,40,01/01/17,95.98775462
"Magadi Main Road, BEL Layout, 1st Stage, Bharat Nagar, Bengaluru",Herohalli,72,01/01/17,114.3883082
"Tata Aquila Heights, HMT Estate, Jalahalli, Bengaluru",Jalahalli,16,01/01/17,155.4894565
"300 43rd Main Road, Jawaregowda Nagar, Javarandoddi, RR Nagar, Bengaluru",Rajarajeshwari Nagar,160,01/01/17,8.350905377
"0 7th D Main Road, Bandappa Garden, Mathikere, Bengaluru",J P Park,17,01/01/17,258.9638048
"0 4th Cross Road, H Gurumurthy ReddyColony, Yeshwanthpur, Bengaluru",Yeshwanthpura,37,01/01/17,399.9790996
"700 Ashwath Katte Road, Yeshwanthpur Suburb II Stage, Peenya, Peenya, Bengaluru",HMT Ward,38,01/01/17,293.0441514
"Ramanjaneya Temple Road, Jenakal Siddeswara Nagar, Nandini Layout, Bengaluru",Lakshmi Devi Nagar,42,01/01/17,372.9467859
"0 17th Main Road, Narasimhaswamy Nagar, Laggere, Bengaluru",Laggere,69,01/01/17,304.4728256
"Service Road, Papreddy Palya, 2nd Stage, Nagarbhavi, Bengaluru",Kottegepalya,73,01/01/17,225.8787879
"Kammagondana Halli Road, Srikrupa Layout, Abbigere, Abbigere, Bengaluru",Shettihalli,12,01/01/17,96.75276501
"3rd Main, Shetty Halli, Jalahalli West, Bengaluru",Mallasandra,13,01/01/17,205.4376339
"Manjunath Nagar Main Road, Vijayalakshmi Layout, Manjunatha Nagar, Bagalakunte, Bengaluru",Bagalakunte,14,01/01/17,208.124829
"0 1st Cross Road, Kalahasti Nagar, Prashanth Nagar, T. Dasarahalli, Bengaluru",T Dasarahalli,15,01/01/17,372.2480829
"Andrahalli Main Road, Vidya Nagar, Peenya, Bengaluru",Chokkasandra,39,01/01/17,274.8882968
"400 12th Cross Road, Peenya Industrial Area Phase IV, Peenya, Bengaluru",Peenya Industrial Area,41,01/01/17,329.2559972
"2nd Main Road, Rajagopala Nagar, Peenya, Bengaluru",Rajagopal Nagar,70,01/01/17,220.4626378
"6th Cross Road, Lakshman Nagar, State Bank of India Colony, Bengaluru",Hegganahalli,71,01/01/17,358.4799891
"Sai Residency, Sannakki Bayalu, Vrishabha Nagar, Kamaksipalya, Bengaluru",Vrisabhavathi Nagar,102,01/01/17,399.4709169
"0 5th Cross Road, Panchadeep Colony, Nandini Layout, Bengaluru",Nandini Layout,43,01/01/17,395.0072862
"500 9th Cross, APMC Yard, Yeshwanthpur Industrial Suburb, Mahalakshmi Layout, Bengaluru",Marappana Palya,44,01/01/17,450.9639785
"Samartha Infosolutions, 3rd Main Road, West of Chord Road 2nd Stage, Nagapura, Bengaluru",Nagapura,67,01/01/17,435.7604546
"0 8th Cross Road, Satyanarayana Layout, Maruthi Nagar, Bengaluru",Mahalakshimpuram,68,01/01/17,509.4981198
"Olety Heritage, 15th Main Road, Maruthi Nagar, Basaweshwara Nagar, Bengaluru",Shakthi Ganapathi Nagar,74,01/01/17,363.1384207
"100 18th Main Road, JC Nagar, Kurubarahalli, Basaweshwara Nagar, Bengaluru",Shankar Matt,75,01/01/17,343.4735034
"94, RMV 2nd Stage, Ashwath Nagar, Armane Nagar, Bengaluru",Aramane Nagara,35,01/01/17,162.5654734
"500 MD Rajsikhar Road, Gokula Extension, Mathikere Extension, Mathikere, Bengaluru",Mattikere,36,01/01/17,403.2755991
"18, Malleshwaram West, Bengaluru",Malleswaram,45,01/01/17,367.2267417
"0 DB Street, M V Block, Guttahalli, Bengaluru",Rajamahal Guttahalli,64,01/01/17,378.7395328
"49, Malleshwaram West, Bengaluru",Kadu Malleshwar Ward,65,01/01/17,368.922102
"2500 1st Main Road, E block, 2nd Stage, Rajaji Nagar, Bengaluru",Subramanya Nagar,66,01/01/17,482.1441206
"0 2nd Cross Road, Srirampura, Bengaluru",Gayithri Nagar,76,01/01/17,361.5885701
"400 8th Cross Road, RMV 2nd Stage, Dollars Colony, R.M.V. 2nd Stage, Bengaluru",Radhakrishna Temple Ward,18,01/01/17,368.5777885
"0 6th B Cross Road, RMV, Stage 2, Sanjaynagar, Bengaluru",Sanjaya Nagar,19,01/01/17,323.8029857
"Unnamed Road, Sanjaynagar, Bengaluru",Ganga Nagar,20,01/01/17,241.0189489
"Siroya Environ, Chola Nagar, Anandnagar, Hebbal, Bengaluru",Hebbala,21,01/01/17,409.4082154
"Bhuwana Siri Apartments, 10th A Cross Road, Kanaka Nagar, Hebbal, Bengaluru",Vishwanath Nagenahalli,22,01/01/17,405.5019793
"557, Dinnur, Hebbal, Bengaluru",Manorayanapalya,33,01/01/17,430.822507
"Mandenda Nilayam, 5th Main Road, Ganga Nagar Extension, Ganga Nagar, Bengaluru",Gangenahalli,34,01/01/17,260.9450679
"300 14th Cross Road, 2nd Block, RT Nagar, Bengaluru",Jayachamarajendra Nagar,46,01/01/17,309.0606672
"400 Masjid Road, Kushal Nagar, Kadugondanahalli, Bengaluru",Kushal Nagar,31,01/01/17,394.2870981
"1085, Shampura, Kaval Bairasandra, Bengaluru",Kaval Bairasandra,32,01/01/17,396.2727581
"null4th Cross Road, Modi Garden, Kaval Bairasandra, Bengaluru",Devara Jeevanahalli,47,01/01/17,164.4452499
"100 3rd Cross Road, Dubai Layout, Amar layout, Kaval Bairasandra, Bengaluru",Muneshwara Nagar,48,01/01/17,406.21526
"0 Davis Road, Sagayapura, Richards Town, Bengaluru",Sagayarapuram,60,01/01/17,389.3347761
"Masjid e Taqwa, S K Garden, Wahid Garden, Benson Town, Bengaluru",S K Garden,61,01/01/17,137.1354346
"0 Coles Road, Cleveland Town, Pulikeshi Nagar, Bengaluru",Pulikeshinagar,78,01/01/17,381.7484322
"creative elegance, 2nd A Cross, Vyalikaval HBCS Layout, Nagavara, Bengaluru",Nagavara,23,01/01/17,361.4481506
"SRI NILAYAM #574, 15th Main Road, 5th Block, Telecom Layout, HBR Layout, Bengaluru",HBR Layout,24,01/01/18,273.0338381
"800 2nd Cross Road, HRBR Layout 1st Block, HRBR Layout, Kalyan Nagar, Bengaluru",Banasavadi,27,01/01/18,13.12766871
"MM Buildings, Kammanahalli Main Road, Ramaswamipalya, Lingarajapuram, Bengaluru",Kammanahalli,28,01/01/18,277.0361707
"300 3rd Cross Road, Indra Nagar, Kacharakanahalli, Bengaluru",Kacharkanahalli,29,01/01/18,324.0122437
"0 5th Cross Road, Vinobha Nagar, Kadugondanahalli, Bengaluru",Kadugondanahalli,30,01/01/18,396.0744822
"0 Lokesh Tent Main Road, Lingarajapura Village, Lingarajapuram, Bengaluru",Lingarajapura,49,01/01/18,415.4227858
"Saijothi, 1st Cross Road, D Costa Layout, Cooke Town, Bengaluru",Maruthi Seva Nagar,59,01/01/18,256.7140535
"Oxford Spires, Rustum Bagh Main Road, Rustam Bagh Layout, Bengaluru",Konena Agrahara,113,01/01/18,7.008603421
"0 1st Cross Road, Sadanandanagar, Bennigana Halli, Bengaluru",Benniganahalli,50,01/01/18,5.163636619
"C6/10, C6/10, 1st Phase, C V Raman Nagar, Bengaluru",C V Raman Nagar,57,01/01/18,7.043767387
"Lalit Residency, 1st Cross Street, HAL 3rd Stage, Bhoomi Reddy Colony, New Tippasandra, Bengaluru",New Tippasandara,58,01/01/18,8.530768711
"Saint Johns Church Cemetry Road, Kalhalli, Ulsoor, Bengaluru",Sarvagna Nagar,79,01/01/18,157.7972814
"25/6, Indira Nagar 1st Stage, Stage 1, Indiranagar, Bengaluru",Hoysala Nagar,80,01/01/18,190.1524031
"Pavan Enclave, 16th B Main Road, HAL 2nd Stage, Kodihalli, Bengaluru",Jeevanbhima Nagar,88,01/01/18,8.756371695
"0 Doctor Ambedkar Veedhi, Ambedkar Veedhi, Sampangi Rama Nagar, Bengaluru",Sampangiram Nagar,110,01/01/18,304.1680749
"0 3rd Cross Road, Munimarappa Garden, J.C.Nagar, Bengaluru",Ramaswamy Palya,62,01/01/18,274.3313432
"1st Cross Road, Nandi Durga Road Extension, Jayamahal, Bengaluru",Jayamahal,63,01/01/18,327.1213284
"Kensington Road, Ulsoor, Bengaluru",Halsoor,90,01/01/18,329.5078329
"0 Fruit Street Road, 1st Block, Bharati Nagar, Shivaji Nagar, Bengaluru",Bharathi Nagar,91,01/01/18,370.205087
"Barkat Manzil, Sulthangunta, Shivaji Nagar, Bengaluru",Shivaji Nagar,92,01/01/18,446.9445097
"0 Sankey Road, Abshot Layout, Vasanth Nagar, Bengaluru",Vasanth Nagar,93,01/01/18,276.9290094
"0 Museum Road, Shanthala Nagar, Ashok Nagar, Bengaluru",Shantala Nagar,111,01/01/18,361.8015122
"0 12th Cross Road, HAL 2nd Stage, Doopanahalli, Indiranagar, Bengaluru",Domlur,112,01/01/18,271.9695726
"Intermediate Ring Road, Ejipura, Bengaluru",Agaram,114,01/01/18,124.9320006
"100 Lower Agaram Road, Rose Garden, Vannarpet Layout, Viveka Nagar, Bengaluru",Vannarpet,115,01/01/18,284.4467099
"Rose Garden 7th A Cross, Rose Garden, Richard Xavier's colony, Neelasandra, Bengaluru",Nilasandra,116,01/01/18,124.2457011
"0 Hosur Road, Langford Town, Shanti Nagar, Bengaluru",Shanthi Nagar,117,01/01/18,251.766202
"0 4th Main Road, Lingayana Palya, Jogupalya, Bengaluru",Jogupalya,89,01/01/18,323.4851863
"0 DK Lane, Anchepet, Chickpet, Bengaluru",Chickpete,109,01/01/18,428.5824434
"200 12th Main Road, Keshava Nagar, Binnipete, Bengaluru",Cottonpete,120,01/01/18,402.7935283
"0 5th A Cross Road, Mariyappanapalya, Binnipete, Bengaluru",Binnipete,121,01/01/18,406.9120494
"U/65/1, Malleshwaram West, Bengaluru",Dattatreya Temple,77,01/01/18,376.4030882
"24, RK Puram, Gandhi Nagar, Bengaluru",Gandhinagar,94,01/01/18,372.64831
"Bangalore City Junction Railway, M.G. Railway Colony, Sevashrama, Bengaluru",Subhash Nagar,95,01/01/18,403.3250198
"0 3rd Cross Road, 4N Block, Ramchandrapuram, Srirampura, Bengaluru",Okalipuram,96,01/01/18,410.4126458
"22/A, West Of Chord Road, 3rd Stage, Basaveshwar Nagar, Bengaluru",Basaveshwara Nagar,100,01/01/18,373.5257949
"0 4th Main Road, KHB Colony, Basaveshwar Nagar, Bengaluru",Kamakshipalya,101,01/01/18,433.8340947
"Umamaheshwara Niwas, Bovi Colony, Basaveshwar Nagar, Bengaluru",Shivanagara,107,01/01/18,335.0650695
"0 6th Cross Road, 4th M Block, Manjunath Nagar, Rajaji Nagar, Bengaluru",Sriramamandir,108,01/01/18,410.3139544
"1400 6th Cross Road, Bashyam Nagar, Dayananda Nagar, Rajaji Nagar, Bengaluru",Dayananda Nagar,97,01/01/18,391.7663449
"G/10, Mariappanapalya, Rajaji Nagar, Bengaluru",Prakash Nagar,98,01/01/18,352.8039837
"0 12th Main Road, 2nd Block, Basaveshwar Nagar, Bengaluru",Rajaji Nagar,99,01/01/18,330.8016659
"400 13th Cross Road, Govindaraja Nagar Ward, Cauvery Nagar, Vijaya Nagar, Bengaluru",Kaveripura,103,01/01/18,283.0269716
"1700 5th Main Road, Govindaraja Nagar Ward, Govindarajanagar, Vijaya Nagar, Bengaluru",Govindaraja Nagar,104,01/01/18,444.7628682
"0 17th A Cross Road, Agrahara Dasarahalli, Rajaji Nagar, Bengaluru",Agrahara Dasarahalli,105,01/01/18,446.9009566
"Colorado, Rajaji Nagar Industrial Town, Rajaji Nagar, Bengaluru",Dr. Raj Kumar Ward,106,01/01/18,375.2291621
"0 16th Main Road, CHBS Layout, Stage 2, Vijaya Nagar, Bengaluru",Marenahalli,125,01/01/18,370.1149621
"200 6th Cross Road, Govindaraja Nagar Ward, GKW Layout, Vijaya Nagar, Bengaluru",Maruthi Mandir ward,126,01/01/18,310.8146501
"0 Manjunatha Talkies Road, Sanjivini Nagara, Govindarajanagar, Vijaya Nagar, Bengaluru",Mudalapalya,127,01/01/18,337.9339273
"1600 14th Cross Road, Nagarbhavi 1st Stage, BDA Lay Out, Chandra Layout, Bengaluru",Nagarabhavi,128,01/01/18,300.611063
"0 Nayandahalli Main Road, Vinayaka Extension, Nayanda Halli, Bengaluru",Nayandahalli,131,01/01/18,51.0351095
"0 5th Main Road, Kempapura Agrahara, Bengaluru",Kempapura Agrahara,122,01/01/18,461.7088412
"1100 2nd Main Road, Hoshalli Extension, Stage 1, Vijaya Nagar, Bengaluru",Vijayanagar,123,01/01/18,381.7540012
"2300 9th Cross Road, Hampi Nagar, Stage 1, Vijaya Nagar, Bengaluru",Hosahalli,124,01/01/18,365.4834404
"0 2nd Cross Road, Basaveshawara HBCS Layout 2nd Stage, Chandra Layout, Attiguppe, Bengaluru",Attiguppe,132,01/01/18,291.6460504
"400 4th Cross Road, Vijaya Nagar II Stage, Vijaya Nagar, Bengaluru",Hampi Nagar,133,01/01/18,333.5082898
"0 F Street, New Guddadahalli, Bapuji Nagar, Bengaluru",Bapuji Nagar,134,01/01/18,356.0033185
"0 4th Cross Road, Telecom Colony, Srinagar, Banashankari, Bengaluru",Gali Anjenaya Temple ward,157,01/01/18,324.3403929
"300 Mysore Road, Muthachari Industrial Estate, Deepanjali Nagar, Bengaluru",Deepanjali Nagar,158,01/01/18,111.5398106
"0 11th C Cross Road, Vinayaka Nagar, Padarayana Pura, Bengaluru",Padarayanapura,135,01/01/18,463.6962914
"0 1st Main Road, Devaraj URS Nagar, Padarayana Pura, Bengaluru",Jagajivanaramnagar,136,01/01/18,416.5970047
"0 Chowdappa Road, Cobaley Colony, Azad Nagar, Bengaluru",Rayapuram,137,01/01/18,411.6313241
"100 5th Cross Road, Anjanappa Gardens, Cottonpete, Bengaluru",Chalavadipalya,138,01/01/18,461.7620246
"0 2nd Main Road, New Tharagupet, Bengaluru",K R Market,139,01/01/18,411.0287315
"100 7th Cross Road, Chamrajpet, Bengaluru",Chamrajapet,140,01/01/18,354.9954298
"165, Vittal Nagar, Kasthuriba Nagar, Azad Nagar, Bengaluru",Azad Nagar,141,01/01/18,405.8296276
"3rd Cross Road, Sampangi Rama Nagar, Bengaluru",Sudham Nagara,118,01/01/18,404.0605808
"59, Kalasipalyam New Extension, Kalasipalya, Bengaluru",Dharmaraya Swamy Temple,119,01/01/18,381.2903518
"Vaibhav Apartments, Gandhi Bazaar Main Road, Gandhi Bazaar, Basavanagudi, Bengaluru",Sunkenahalli,142,01/01/18,380.0100315
"0 KP Ramaiya Road, Upparahalli, Mavalli, Bengaluru",Vishveshwara Puram,143,01/01/18,265.7752753
"Raja Niwas, 7th Cross Road, Arekempanahalli, Mavalli, Bengaluru",Siddapura,144,01/01/18,194.4381374
"0 16th Cross Road, Lakkasandra Extension, Wilson Garden, Bengaluru",Hombegowda Nagara,145,01/01/18,137.9316165
"Nimhans Campus Road, RBI Extension, Hombegowda Nagar, Bengaluru",Jayanagar,153,01/01/18,154.957384
"Ueda Priya House, Tara Subba Rao Road, Gavipura, Kempegowda Nagar, Bengaluru",Hanumanth Nagar,155,01/01/18,317.7156416
"12, Srinagar, Banashankari, Bengaluru",Srinagar,156,01/01/18,378.501948
"0 Subbarama Chetty Road, NR Colony, Basavanagudi, Bengaluru",Basavanagudi,154,01/01/18,332.923727
"Mandhara Niwas, 1st phase Girinagar, Banashankari Stage I, Banashankari, Bengaluru",Girinagar,162,01/01/18,213.739575
"0 1st Cross Road, 4th Block, Banashankari 3rd Stage, Banashankari, Bengaluru",Katriguppe,163,01/01/18,112.8744139
"6th Cross Road, Ashok Nagar, Banashankari Stage I, Banashankari, Bengaluru",Vidyapeeta ward,164,01/01/18,209.3837274
"Sushma Nilayam, 6th Main Road, Hrushikesh Nagar, Dattatreya Nagar, Hosakerehalli, Bengaluru",Hosakerehalli,161,01/01/18,12.67256548
"BDA Shopping Complex, 24th Cross Road, Siddanna Layout, Banashankari Stage II, Banashankari, Bengaluru",Ganesh Mandir ward,165,01/01/18,17.67835139
"300 6th Cross Road, 1st Block, 7th Block, Jayanagar, Bengaluru",Karisandra,166,01/01/18,16.86536509
"30/2, Sakamma Garden, Jayanagar, Bengaluru",Yediyur,167,01/01/18,114.0994653
"200 4th Cross Road, Umarbagh Layout, Banashankari, Bengaluru",Banashankari Temple ward,180,01/01/18,14.24121599
"1700 Vyasaraya Ballal Road, Kumaraswamy Layout I Stage, Bengaluru",Kumaraswamy Layout,181,01/01/18,13.74270377
"100 2nd Main Road, Rajathadri Kalayana Mantappa, Padmanabhanagar, Bengaluru",Padmanabha Nagar,182,01/01/18,15.01990333
"0 9th Cross Road, Rangadasapp Layout, Pukhraj Layout, Adugodi, Ad",Lakkasandra,146,01/01/18,16.09469708
"900 Adugodi Main Road, Audugodi Police Quarters, Adugodi, Bengaluru",Adugodi,147,01/01/18,8.711259472
"26, Gowda Muniswamy Garden, Ejipura, Bengaluru",Ejipura,148,01/01/18,107.6509743
"Prem Complex, Koramangala 3 Block, Koramangala, Bengaluru",Koramangala,151,01/01/18,13.28135421
"0 3rd Main Road, Bharathi Layout, Venkateshwara Layout, Suddagunte Palya, Bengaluru",Suddagunte Palya,152,01/01/18,16.07205949
"0 34th Main Road, 1st Phase, JP Nagar, Bengaluru",Sarakki,178,01/01/18,17.20354192
"0 8th Cross Road, Teacher's Colony, Jakkasandra, 1st Block Koramangala, HSR Layout 5th Sector, Bengaluru",Jakkasandra,173,01/01/18,10.01965117
"1100 16th Main Road, MCHS Colony, Stage 2, BTM 2nd Stage, Bengaluru",BTM Layout,176,01/01/18,14.63825531
"Raghva Niwas, 38th Cross Road, 4th T Block East, Pattabhirama Nagar, Jayanagar, Bengaluru",Pattabhiram Nagar,168,01/01/18,16.27710379
"100 16 A Main Road, Canara Bank Colony, Jayanagar 3rd Block East, Jayanagar, Bengaluru",Byrasandra,169,01/01/18,17.37134084
"725-44, TMC Layout, 1st Phase, JP Nagar, Bengaluru",Shakambari Nagar,179,01/01/18,16.86150814
"State Highway 35, Devasthanagalu, Gunjur Village, Bengaluru",Varthuru,149,01/01/18,2.5128426
"Bellandur - Doddakannelli Road, Adarsh Palm Retreat, Bellandur, Bengaluru",Bellanduru,150,01/01/18,4.145712589
"300 5B Road, Shivaji Nagar, Basavanna Nagar, Whitefield, Bengaluru",Garudachar Playa,82,01/01/18,4.862714226
"Patalamma Layout, V S Reddy Colony, Kadugodi, Bengaluru",Kadugodi,83,01/01/18,5.435714657
"M4, Phase 1, Whitefield, Bengaluru",Hagadur,84,01/01/18,3.629847901
"Shriram Spurthi, Road, Sri Nivasa Reddy Layout, AECS Layout, Brookefield, Bengaluru",Dodda Nekkundi,85,01/01/18,5.414124233
"2200 15th B Cross Road, Vanganahalli, 1st Sector, HSR Layout, Bengaluru",HSR Layout,174,01/01/18,10.77600229
"200 4th A Main Road, Roopena Agrahara, Bommanahalli, Bengaluru",Bommanahalli,175,01/01/18,13.84653301
"Raj Kumar Statue Road, Jarganahalli, JP Nagar Phase 6, JP Nagar, Bengaluru",Jaraganahalli,186,01/01/18,12.50765635
"0 5th Cross Road, 5th Phase, T Muniyappa Layout, Sahyadri Layout, Bengaluru",Puttenahalli,187,01/01/18,10.48591812
"100 Devarachikkanahalli Road, Shanbogh Naggappa Layout, Vijaya Bank Layout, Bilekahalli, Bengaluru",Bilekhalli,188,01/01/18,10.11620876
"0 2nd Cross Road, Hongasandra, Bengaluru",Hongasandra,189,01/01/18,12.92117356
"100 11th Main Road, Hosapalaya, Muneshwara Nagar, Bengaluru",Mangammanapalya,190,01/01/18,15.04552044
"Unnamed Road, Sai Meadows, Parappana Agrahara, Bengaluru",Singasandra,191,01/01/18,18.35972384
"100 Hulimavu Lake Road, Krishna Layout, Hulimavu, Bengaluru",Arakere,193,01/01/18,9.848367177
"4th Cross Road, Jayanagar housing society layout, Subramanyapura, Bengaluru",Uttarahalli,184,01/01/18,5.497552925
"300 9th Cross Road, Prathiba Industrial Estate, Kumaraswamy Layout, Bengaluru",Yelchenahalli,185,01/01/18,13.23698409
"469/2, Begur, Bengaluru",Begur,192,01/01/18,5.260788255
"1st G Cross, Royal Lake Front Phase1 and 2, Gottigere, Bengaluru",Gottigere,194,01/01/18,5.39695736
"0 1st Main Road, Sheryas Colony, 8th Phase, JP Nagar, Bengaluru",Konankunte,195,01/01/18,10.99631563
"Anjanapura 80 Feet Road, Anjanapura Village, Anjanapura Township, Bengaluru",Anjanapura,196,01/01/18,3.733390598
"NITTE Meenakshi College Road, BSF Campus, Yelahanka, Bengaluru",Kempegowda Ward,1,01/01/18,113.6015759
"0 Kithaganur Main Road, Thambu Chetty Palya, Battarahalli, Bengaluru",K R Puram,52,01/01/18,4.801671923
"300 8th A Cross Road, Health Layout, Chandrashekhara Layout, Annapurneshwari Nagar, Bengaluru",Jnana Bharathi ward,129,01/01/18,131.5353127
"400 East End Main Road, Corporation Colony, Jayanagara 9th Block, Jayanagar, Bengaluru",Jayanagar East,170,01/01/18,15.6461806
"0 F Cross Road, Krishnappa Garden, 1st Stage, BTM Layout, Bengaluru",Gurappanapalya,171,01/01/18,18.61828552
"500 1st Main Road, Bhuvaneshwari Nagar, Banashankari, Bengaluru",Chikkalsandra,183,01/01/18,15.66287334
"0 1st Main Road, Kuvempu Nagar, Konanakunte, Bengaluru",Vasanthpura,197,01/01/18,8.345011303
