DISPLAY_NA,WARD_NAME,WARD_NO,date,maximum_2m_air_temperature,minimum_2m_air_temperature
"Mandhara Niwas, 1st phase Girinagar, Banashankari Stage I, Banashankari, Bengaluru",Girinagar,162,1989-07-01T00:00:00,302.3140259,291.7650757
"0 1st Cross Road, 4th Block, Banashankari 3rd Stage, Banashankari, Bengaluru",Katriguppe,163,1989-07-01T00:00:00,302.3140259,291.7650757
"6th Cross Road, Ashok Nagar, Banashankari Stage I, Banashankari, Bengaluru",Vidyapeeta ward,164,1989-07-01T00:00:00,302.3140259,291.7650757
"Sushma Nilayam, 6th Main Road, Hrushikesh Nagar, Dattatreya Nagar, Hosakerehalli, Bengaluru",Hosakerehalli,161,1989-07-01T00:00:00,302.3140259,291.7650757
"BDA Shopping Complex, 24th Cross Road, Siddanna Layout, Banashankari Stage II, Banashankari, Bengaluru",Ganesh Mandir ward,165,1989-07-01T00:00:00,302.3140259,291.7650757
"300 6th Cross Road, 1st Block, 7th Block, Jayanagar, Bengaluru",Karisandra,166,1989-07-01T00:00:00,302.3140259,291.7650757
"30/2, Sakamma Garden, Jayanagar, Bengaluru",Yediyur,167,1989-07-01T00:00:00,302.3140259,291.7650757
"200 4th Cross Road, Umarbagh Layout, Banashankari, Bengaluru",Banashankari Temple ward,180,1989-07-01T00:00:00,302.3140259,291.7650757
"1700 Vyasaraya Ballal Road, Kumaraswamy Layout I Stage, Bengaluru",Kumaraswamy Layout,181,1989-07-01T00:00:00,302.3140259,291.7650757
"100 2nd Main Road, Rajathadri Kalayana Mantappa, Padmanabhanagar, Bengaluru",Padmanabha Nagar,182,1989-07-01T00:00:00,302.3140259,291.7650757
"0 9th Cross Road, Rangadasapp Layout, Pukhraj Layout, Adugodi, Ad",Lakkasandra,146,1989-07-01T00:00:00,302.3140259,291.7650757
"900 Adugodi Main Road, Audugodi Police Quarters, Adugodi, Bengaluru",Adugodi,147,1989-07-01T00:00:00,302.3140259,291.7650757
"26, Gowda Muniswamy Garden, Ejipura, Bengaluru",Ejipura,148,1989-07-01T00:00:00,302.3140259,291.7650757
"Prem Complex, Koramangala 3 Block, Koramangala, Bengaluru",Koramangala,151,1989-07-01T00:00:00,302.3140259,291.7650757
"0 3rd Main Road, Bharathi Layout, Venkateshwara Layout, Suddagunte Palya, Bengaluru",Suddagunte Palya,152,1989-07-01T00:00:00,302.3140259,291.7650757
"0 34th Main Road, 1st Phase, JP Nagar, Bengaluru",Sarakki,178,1989-07-01T00:00:00,302.3140259,291.7650757
"0 8th Cross Road, Teacher's Colony, Jakkasandra, 1st Block Koramangala, HSR Layout 5th Sector, Bengaluru",Jakkasandra,173,1989-07-01T00:00:00,302.3140259,291.7650757
"1100 16th Main Road, MCHS Colony, Stage 2, BTM 2nd Stage, Bengaluru",BTM Layout,176,1989-07-01T00:00:00,302.3140259,291.7650757
"Raghva Niwas, 38th Cross Road, 4th T Block East, Pattabhirama Nagar, Jayanagar, Bengaluru",Pattabhiram Nagar,168,1989-10-01T00:00:00,301.316864,287.3355713
"100 16 A Main Road, Canara Bank Colony, Jayanagar 3rd Block East, Jayanagar, Bengaluru",Byrasandra,169,1989-10-01T00:00:00,301.316864,287.3355713
"725-44, TMC Layout, 1st Phase, JP Nagar, Bengaluru",Shakambari Nagar,179,1989-10-01T00:00:00,301.316864,287.3355713
"State Highway 35, Devasthanagalu, Gunjur Village, Bengaluru",Varthuru,149,1989-10-01T00:00:00,301.2784086,287.2815002
"Bellandur - Doddakannelli Road, Adarsh Palm Retreat, Bellandur, Bengaluru",Bellanduru,150,1989-10-01T00:00:00,301.316864,287.3355713
"300 5B Road, Shivaji Nagar, Basavanna Nagar, Whitefield, Bengaluru",Garudachar Playa,82,1989-10-01T00:00:00,301.316864,287.3355713
"Patalamma Layout, V S Reddy Colony, Kadugodi, Bengaluru",Kadugodi,83,1989-10-01T00:00:00,301.2164672,287.1297038
"M4, Phase 1, Whitefield, Bengaluru",Hagadur,84,1989-10-01T00:00:00,301.2437588,287.2327802
"Shriram Spurthi, Road, Sri Nivasa Reddy Layout, AECS Layout, Brookefield, Bengaluru",Dodda Nekkundi,85,1989-10-01T00:00:00,301.316864,287.3355713
"2200 15th B Cross Road, Vanganahalli, 1st Sector, HSR Layout, Bengaluru",HSR Layout,174,1989-10-01T00:00:00,301.316864,287.3355713
"200 4th A Main Road, Roopena Agrahara, Bommanahalli, Bengaluru",Bommanahalli,175,1989-10-01T00:00:00,301.316864,287.3355713
"Raj Kumar Statue Road, Jarganahalli, JP Nagar Phase 6, JP Nagar, Bengaluru",Jaraganahalli,186,1989-10-01T00:00:00,301.316864,287.3355713
"0 5th Cross Road, 5th Phase, T Muniyappa Layout, Sahyadri Layout, Bengaluru",Puttenahalli,187,1989-10-01T00:00:00,301.316864,287.3355713
"100 Devarachikkanahalli Road, Shanbogh Naggappa Layout, Vijaya Bank Layout, Bilekahalli, Bengaluru",Bilekhalli,188,1989-10-01T00:00:00,301.316864,287.3355713
"0 2nd Cross Road, Hongasandra, Bengaluru",Hongasandra,189,1989-10-01T00:00:00,301.316864,287.3355713
"100 11th Main Road, Hosapalaya, Muneshwara Nagar, Bengaluru",Mangammanapalya,190,1989-10-01T00:00:00,301.316864,287.3355713
"Unnamed Road, Sai Meadows, Parappana Agrahara, Bengaluru",Singasandra,191,1989-10-01T00:00:00,301.316864,287.3355713
"100 Hulimavu Lake Road, Krishna Layout, Hulimavu, Bengaluru",Arakere,193,1989-10-01T00:00:00,301.316864,287.3355713
"4th Cross Road, Jayanagar housing society layout, Subramanyapura, Bengaluru",Uttarahalli,184,1989-10-01T00:00:00,301.316864,287.3355713
"300 9th Cross Road, Prathiba Industrial Estate, Kumaraswamy Layout, Bengaluru",Yelchenahalli,185,1989-10-01T00:00:00,301.316864,287.3355713
"469/2, Begur, Bengaluru",Begur,192,1989-10-01T00:00:00,301.316864,287.3355713
"1st G Cross, Royal Lake Front Phase1 and 2, Gottigere, Bengaluru",Gottigere,194,1989-10-01T00:00:00,301.316864,287.3355713
"0 1st Main Road, Sheryas Colony, 8th Phase, JP Nagar, Bengaluru",Konankunte,195,1989-10-01T00:00:00,301.316864,287.3355713
"Anjanapura 80 Feet Road, Anjanapura Village, Anjanapura Township, Bengaluru",Anjanapura,196,1989-10-01T00:00:00,301.316864,287.3355713
"NITTE Meenakshi College Road, BSF Campus, Yelahanka, Bengaluru",Kempegowda Ward,1,1989-10-01T00:00:00,301.57724,287.1238708
"0 Kithaganur Main Road, Thambu Chetty Palya, Battarahalli, Bengaluru",K R Puram,52,1989-10-01T00:00:00,301.57724,287.1238708
"300 8th A Cross Road, Health Layout, Chandrashekhara Layout, Annapurneshwari Nagar, Bengaluru",Jnana Bharathi ward,129,1989-10-01T00:00:00,301.5272046,287.4594415
"400 East End Main Road, Corporation Colony, Jayanagara 9th Block, Jayanagar, Bengaluru",Jayanagar East,170,1989-10-01T00:00:00,301.316864,287.3355713
"0 F Cross Road, Krishnappa Garden, 1st Stage, BTM Layout, Bengaluru",Gurappanapalya,171,1989-10-01T00:00:00,301.316864,287.3355713
"500 1st Main Road, Bhuvaneshwari Nagar, Banashankari, Bengaluru",Chikkalsandra,183,1989-10-01T00:00:00,301.316864,287.3355713
"0 1st Main Road, Kuvempu Nagar, Konanakunte, Bengaluru",Vasanthpura,197,1989-10-01T00:00:00,301.316864,287.3355713
"100 4th Cross Road, 3rd Phase, JP Nagar, Bengaluru",J P Nagar,177,1989-10-01T00:00:00,301.316864,287.3355713
"0 1st B Cross Road, Cashier Layout, 1st Stage, BTM Layout, Bengaluru",Madivala,172,1989-10-01T00:00:00,301.316864,287.3355713
"Kalkere-Agara Main Road, Horamavu Agara, Kalkere, Bengaluru",Ramamurthy Nagar,26,1989-10-01T00:00:00,301.57724,287.1238708
"0 Horamavu Agara Main Road, 1st Block, Mallappa Layout, Prakruthi Township, Bengaluru",Horamavu,25,1989-10-01T00:00:00,301.57724,287.1238708
"0 3rd Cross Road, Manjunatha Layout, Marathahalli Village, Marathahalli, Bengaluru",Marathahalli,86,1989-10-01T00:00:00,301.316864,287.3355713
"BGS Road, Kodipalya, Bengaluru",Hemmigepura,198,1989-10-01T00:00:00,301.575136,287.4876685
"Unnamed Road, Bengaluru",Chowdeswari Ward,2,1989-10-01T00:00:00,301.57724,287.1238708
"9th Cross Bhel Layout, Adityanagar, Vidyaranyapura, Bengaluru",Atturu,3,1989-10-01T00:00:00,301.57724,287.1238708
"15th A Cross Road, Yelahanka Satellite Town, Yelahanka, Bengaluru",Yelahanka Satellite Town,4,1989-10-01T00:00:00,301.57724,287.1238708
"SP Naidu Layout 4th Cross Street, SP Naidu Layout, Dooravani Nagar, Bengaluru",Vijnanapura,51,1989-10-01T00:00:00,301.5665384,287.1325719
"Medahalli Kadugodi Road, Bharathi Nagar, Krishnarajapura, Bengaluru",Basavanapura,53,1989-10-01T00:00:00,301.575927,287.1249384
"0 Kodigehalli Main Road, Kodigehalli, Krishnarajapura, Bengaluru",Hudi,54,1989-10-01T00:00:00,301.4966739,287.1510671
"Justice Bheemiah Layout 1st Main Road, Roshan Nagar, Krishnarajapura, Bengaluru",Devasandra,55,1989-10-01T00:00:00,301.4853743,287.1985629
"100 2nd Cross Road, A Narayanapura, Mottappa Compound, Udaya Nagar, Mahadevapura, Bengaluru",A Narayanapura,56,1989-10-01T00:00:00,301.3255933,287.3284739
"Ranganatha Layout, Ranganatha Layout, Mahadevapura, Bengaluru",Vijnana Nagar,81,1989-10-01T00:00:00,301.316864,287.3355713
"HAL Old Airport Road, HAL Airport Area, HAL, Bengaluru",HAL Airport,87,1989-10-01T00:00:00,301.316864,287.3355713
"Vidyaranyapura Road, Bengaluru",Dodda Bommasandra,10,1989-10-01T00:00:00,301.57724,287.1238708
"5th Main Singapura Layout, Bengaluru",Kuvempu Nagar,11,1989-10-01T00:00:00,301.57724,287.1238708
"0 8th Cross Road, Yelahanka, Bengaluru",Jakkuru,5,1989-10-01T00:00:00,301.57724,287.1238708
"Manyata Tech Park Road, Manyata Residency, Manayata Tech Park, Thanisandra, Bengaluru",Thanisandra,6,1989-10-01T00:00:00,301.57724,287.1238708
"0 Amruthahalli Main Road, Talacauvery Layout, Sharada Nagar, Sneha Nagar, Byatarayanapura, Bengaluru",Byatarayanapura,7,1989-10-01T00:00:00,301.57724,287.1238708
"Gulmohar Residency, 6th A Cross Road, Bhadrappa Layout, Koti Hosahalli, Bengaluru",Kodigehalli,8,1989-10-01T00:00:00,301.57724,287.1238708
"GKVK Road, Vignana Kendra, Bengaluru",Vidyaranyapura,9,1989-10-01T00:00:00,301.57724,287.1238708
"1188, Sir M Vishweshwaraiah Layout 6th Block, Vishveshwaraya Nagar, Bengaluru",Ullalu,130,1989-10-01T00:00:00,301.8894129,287.6727471
"3rd Cross Road, Stage II, Kengeri Satellite Town, Bengaluru",Kengeri,159,1989-10-01T00:00:00,301.8894348,287.67276
"0 Thigalarapalya Main Road, Peenya 2nd Stage, Vaddarapalya, Ragavendra Industrial Estate, Karihobanahalli",Dodda Bidarakallu,40,1989-10-01T00:00:00,302.1809031,287.5140668
"Magadi Main Road, BEL Layout, 1st Stage, Bharat Nagar, Bengaluru",Herohalli,72,1989-10-01T00:00:00,301.8962825,287.6680275
"Tata Aquila Heights, HMT Estate, Jalahalli, Bengaluru",Jalahalli,16,1989-10-01T00:00:00,301.57724,287.1238708
"300 43rd Main Road, Jawaregowda Nagar, Javarandoddi, RR Nagar, Bengaluru",Rajarajeshwari Nagar,160,1989-10-01T00:00:00,301.316864,287.3355713
"0 7th D Main Road, Bandappa Garden, Mathikere, Bengaluru",J P Park,17,1989-10-01T00:00:00,301.57724,287.1238708
"0 4th Cross Road, H Gurumurthy ReddyColony, Yeshwanthpur, Bengaluru",Yeshwanthpura,37,1989-10-01T00:00:00,301.57724,287.1238708
"700 Ashwath Katte Road, Yeshwanthpur Suburb II Stage, Peenya, Peenya, Bengaluru",HMT Ward,38,1989-10-01T00:00:00,301.57724,287.1238708
"Ramanjaneya Temple Road, Jenakal Siddeswara Nagar, Nandini Layout, Bengaluru",Lakshmi Devi Nagar,42,1989-10-01T00:00:00,301.57724,287.1238708
"0 17th Main Road, Narasimhaswamy Nagar, Laggere, Bengaluru",Laggere,69,1989-10-01T00:00:00,301.5770371,287.1240358
"Service Road, Papreddy Palya, 2nd Stage, Nagarbhavi, Bengaluru",Kottegepalya,73,1989-10-01T00:00:00,301.3274111,287.3269959
"Kammagondana Halli Road, Srikrupa Layout, Abbigere, Abbigere, Bengaluru",Shettihalli,12,1989-10-01T00:00:00,301.5804035,287.1256311
"3rd Main, Shetty Halli, Jalahalli West, Bengaluru",Mallasandra,13,1989-10-01T00:00:00,301.57724,287.1238708
"Manjunath Nagar Main Road, Vijayalakshmi Layout, Manjunatha Nagar, Bagalakunte, Bengaluru",Bagalakunte,14,1989-10-01T00:00:00,301.9122119,287.3102603
"0 1st Cross Road, Kalahasti Nagar, Prashanth Nagar, T. Dasarahalli, Bengaluru",T Dasarahalli,15,1989-10-01T00:00:00,301.57724,287.1238708
"Andrahalli Main Road, Vidya Nagar, Peenya, Bengaluru",Chokkasandra,39,1989-10-01T00:00:00,301.722974,287.2049621
"400 12th Cross Road, Peenya Industrial Area Phase IV, Peenya, Bengaluru",Peenya Industrial Area,41,1989-10-01T00:00:00,301.6684751,287.1746371
"2nd Main Road, Rajagopala Nagar, Peenya, Bengaluru",Rajagopal Nagar,70,1989-10-01T00:00:00,301.5506136,287.1455196
"6th Cross Road, Lakshman Nagar, State Bank of India Colony, Bengaluru",Hegganahalli,71,1989-10-01T00:00:00,301.706262,287.3233674
"Sai Residency, Sannakki Bayalu, Vrishabha Nagar, Kamaksipalya, Bengaluru",Vrisabhavathi Nagar,102,1989-10-01T00:00:00,301.316864,287.3355713
"0 5th Cross Road, Panchadeep Colony, Nandini Layout, Bengaluru",Nandini Layout,43,1989-10-01T00:00:00,301.57724,287.1238708
"500 9th Cross, APMC Yard, Yeshwanthpur Industrial Suburb, Mahalakshmi Layout, Bengaluru",Marappana Palya,44,1989-10-01T00:00:00,301.57724,287.1238708
"Samartha Infosolutions, 3rd Main Road, West of Chord Road 2nd Stage, Nagapura, Bengaluru",Nagapura,67,1989-10-01T00:00:00,301.5340045,287.1590238
"0 8th Cross Road, Satyanarayana Layout, Maruthi Nagar, Bengaluru",Mahalakshimpuram,68,1989-10-01T00:00:00,301.57724,287.1238708
"Olety Heritage, 15th Main Road, Maruthi Nagar, Basaweshwara Nagar, Bengaluru",Shakthi Ganapathi Nagar,74,1989-10-01T00:00:00,301.316864,287.3355713
"100 18th Main Road, JC Nagar, Kurubarahalli, Basaweshwara Nagar, Bengaluru",Shankar Matt,75,1989-10-01T00:00:00,301.4447021,287.2316316
"94, RMV 2nd Stage, Ashwath Nagar, Armane Nagar, Bengaluru",Aramane Nagara,35,1989-10-01T00:00:00,301.55903,287.1386766
"500 MD Rajsikhar Road, Gokula Extension, Mathikere Extension, Mathikere, Bengaluru",Mattikere,36,1989-10-01T00:00:00,301.57724,287.1238708
"18, Malleshwaram West, Bengaluru",Malleswaram,45,1989-10-01T00:00:00,301.57724,287.1238708
"0 DB Street, M V Block, Guttahalli, Bengaluru",Rajamahal Guttahalli,64,1989-10-01T00:00:00,301.5110584,287.1776803
"49, Malleshwaram West, Bengaluru",Kadu Malleshwar Ward,65,1989-10-01T00:00:00,301.5158712,287.1737671
"2500 1st Main Road, E block, 2nd Stage, Rajaji Nagar, Bengaluru",Subramanya Nagar,66,1989-10-01T00:00:00,301.57724,287.1238708
"0 2nd Cross Road, Srirampura, Bengaluru",Gayithri Nagar,76,1989-10-01T00:00:00,301.3620941,287.2987967
"400 8th Cross Road, RMV 2nd Stage, Dollars Colony, R.M.V. 2nd Stage, Bengaluru",Radhakrishna Temple Ward,18,1989-10-01T00:00:00,301.57724,287.1238708
"0 6th B Cross Road, RMV, Stage 2, Sanjaynagar, Bengaluru",Sanjaya Nagar,19,1989-10-01T00:00:00,301.57724,287.1238708
"Unnamed Road, Sanjaynagar, Bengaluru",Ganga Nagar,20,1989-10-01T00:00:00,301.57724,287.1238708
"Siroya Environ, Chola Nagar, Anandnagar, Hebbal, Bengaluru",Hebbala,21,1989-10-01T00:00:00,301.57724,287.1238708
"Bhuwana Siri Apartments, 10th A Cross Road, Kanaka Nagar, Hebbal, Bengaluru",Vishwanath Nagenahalli,22,1989-10-01T00:00:00,301.57724,287.1238708
"557, Dinnur, Hebbal, Bengaluru",Manorayanapalya,33,1989-10-01T00:00:00,301.57724,287.1238708
"Mandenda Nilayam, 5th Main Road, Ganga Nagar Extension, Ganga Nagar, Bengaluru",Gangenahalli,34,1989-10-01T00:00:00,301.57724,287.1238708
"300 14th Cross Road, 2nd Block, RT Nagar, Bengaluru",Jayachamarajendra Nagar,46,1989-10-01T00:00:00,301.57724,287.1238708
"400 Masjid Road, Kushal Nagar, Kadugondanahalli, Bengaluru",Kushal Nagar,31,1989-10-01T00:00:00,301.57724,287.1238708
"1085, Shampura, Kaval Bairasandra, Bengaluru",Kaval Bairasandra,32,1989-10-01T00:00:00,301.57724,287.1238708
"null4th Cross Road, Modi Garden, Kaval Bairasandra, Bengaluru",Devara Jeevanahalli,47,1989-10-01T00:00:00,301.57724,287.1238708
"100 3rd Cross Road, Dubai Layout, Amar layout, Kaval Bairasandra, Bengaluru",Muneshwara Nagar,48,1989-10-01T00:00:00,301.57724,287.1238708
"0 Davis Road, Sagayapura, Richards Town, Bengaluru",Sagayarapuram,60,1989-10-01T00:00:00,301.57724,287.1238708
"Masjid e Taqwa, S K Garden, Wahid Garden, Benson Town, Bengaluru",S K Garden,61,1989-10-01T00:00:00,301.5584922,287.1391139
"0 Coles Road, Cleveland Town, Pulikeshi Nagar, Bengaluru",Pulikeshinagar,78,1989-10-01T00:00:00,301.3463058,287.3116334
"creative elegance, 2nd A Cross, Vyalikaval HBCS Layout, Nagavara, Bengaluru",Nagavara,23,1989-10-01T00:00:00,301.57724,287.1238708
"SRI NILAYAM #574, 15th Main Road, 5th Block, Telecom Layout, HBR Layout, Bengaluru",HBR Layout,24,1989-10-01T00:00:00,301.57724,287.1238708
"800 2nd Cross Road, HRBR Layout 1st Block, HRBR Layout, Kalyan Nagar, Bengaluru",Banasavadi,27,1989-10-01T00:00:00,301.57724,287.1238708
"MM Buildings, Kammanahalli Main Road, Ramaswamipalya, Lingarajapuram, Bengaluru",Kammanahalli,28,1989-10-01T00:00:00,301.57724,287.1238708
"300 3rd Cross Road, Indra Nagar, Kacharakanahalli, Bengaluru",Kacharkanahalli,29,1989-10-01T00:00:00,301.57724,287.1238708
"0 5th Cross Road, Vinobha Nagar, Kadugondanahalli, Bengaluru",Kadugondanahalli,30,1989-10-01T00:00:00,301.57724,287.1238708
"0 Lokesh Tent Main Road, Lingarajapura Village, Lingarajapuram, Bengaluru",Lingarajapura,49,1989-10-01T00:00:00,301.57724,287.1238708
"Saijothi, 1st Cross Road, D Costa Layout, Cooke Town, Bengaluru",Maruthi Seva Nagar,59,1989-10-01T00:00:00,301.4413437,287.2343623
"Oxford Spires, Rustum Bagh Main Road, Rustam Bagh Layout, Bengaluru",Konena Agrahara,113,1989-10-01T00:00:00,301.316864,287.3355713
"0 1st Cross Road, Sadanandanagar, Bennigana Halli, Bengaluru",Benniganahalli,50,1989-10-01T00:00:00,301.4416626,287.234103
"C6/10, C6/10, 1st Phase, C V Raman Nagar, Bengaluru",C V Raman Nagar,57,1989-10-01T00:00:00,301.316864,287.3355713
"Lalit Residency, 1st Cross Street, HAL 3rd Stage, Bhoomi Reddy Colony, New Tippasandra, Bengaluru",New Tippasandara,58,1989-10-01T00:00:00,301.316864,287.3355713
"Saint Johns Church Cemetry Road, Kalhalli, Ulsoor, Bengaluru",Sarvagna Nagar,79,1989-10-01T00:00:00,301.316864,287.3355713
"25/6, Indira Nagar 1st Stage, Stage 1, Indiranagar, Bengaluru",Hoysala Nagar,80,1989-10-01T00:00:00,301.316864,287.3355713
"Pavan Enclave, 16th B Main Road, HAL 2nd Stage, Kodihalli, Bengaluru",Jeevanbhima Nagar,88,1989-10-01T00:00:00,301.316864,287.3355713
"0 Doctor Ambedkar Veedhi, Ambedkar Veedhi, Sampangi Rama Nagar, Bengaluru",Sampangiram Nagar,110,1989-10-01T00:00:00,301.316864,287.3355713
"0 3rd Cross Road, Munimarappa Garden, J.C.Nagar, Bengaluru",Ramaswamy Palya,62,1989-10-01T00:00:00,301.57724,287.1238708
"1st Cross Road, Nandi Durga Road Extension, Jayamahal, Bengaluru",Jayamahal,63,1989-10-01T00:00:00,301.3604496,287.3001337
"Kensington Road, Ulsoor, Bengaluru",Halsoor,90,1989-10-01T00:00:00,301.316864,287.3355713
"0 Fruit Street Road, 1st Block, Bharati Nagar, Shivaji Nagar, Bengaluru",Bharathi Nagar,91,1989-10-01T00:00:00,301.316864,287.3355713
"Barkat Manzil, Sulthangunta, Shivaji Nagar, Bengaluru",Shivaji Nagar,92,1989-10-01T00:00:00,301.316864,287.3355713
"0 Sankey Road, Abshot Layout, Vasanth Nagar, Bengaluru",Vasanth Nagar,93,1989-10-01T00:00:00,301.316864,287.3355713
"0 Museum Road, Shanthala Nagar, Ashok Nagar, Bengaluru",Shantala Nagar,111,1989-10-01T00:00:00,301.316864,287.3355713
"0 12th Cross Road, HAL 2nd Stage, Doopanahalli, Indiranagar, Bengaluru",Domlur,112,1989-10-01T00:00:00,301.316864,287.3355713
"Intermediate Ring Road, Ejipura, Bengaluru",Agaram,114,1989-10-01T00:00:00,301.316864,287.3355713
"100 Lower Agaram Road, Rose Garden, Vannarpet Layout, Viveka Nagar, Bengaluru",Vannarpet,115,1989-10-01T00:00:00,301.316864,287.3355713
"Rose Garden 7th A Cross, Rose Garden, Richard Xavier's colony, Neelasandra, Bengaluru",Nilasandra,116,1989-10-01T00:00:00,301.316864,287.3355713
"0 Hosur Road, Langford Town, Shanti Nagar, Bengaluru",Shanthi Nagar,117,1989-10-01T00:00:00,301.316864,287.3355713
"0 4th Main Road, Lingayana Palya, Jogupalya, Bengaluru",Jogupalya,89,1989-10-01T00:00:00,301.316864,287.3355713
"0 DK Lane, Anchepet, Chickpet, Bengaluru",Chickpete,109,1989-10-01T00:00:00,301.316864,287.3355713
"200 12th Main Road, Keshava Nagar, Binnipete, Bengaluru",Cottonpete,120,1989-10-01T00:00:00,301.316864,287.3355713
"0 5th A Cross Road, Mariyappanapalya, Binnipete, Bengaluru",Binnipete,121,1989-10-01T00:00:00,301.316864,287.3355713
"U/65/1, Malleshwaram West, Bengaluru",Dattatreya Temple,77,1989-10-01T00:00:00,301.3390152,287.3175611
"24, RK Puram, Gandhi Nagar, Bengaluru",Gandhinagar,94,1989-10-01T00:00:00,301.316864,287.3355713
"Bangalore City Junction Railway, M.G. Railway Colony, Sevashrama, Bengaluru",Subhash Nagar,95,1989-10-01T00:00:00,301.316864,287.3355713
"0 3rd Cross Road, 4N Block, Ramchandrapuram, Srirampura, Bengaluru",Okalipuram,96,1989-10-01T00:00:00,301.316864,287.3355713
"22/A, West Of Chord Road, 3rd Stage, Basaveshwar Nagar, Bengaluru",Basaveshwara Nagar,100,1989-10-01T00:00:00,301.316864,287.3355713
"0 4th Main Road, KHB Colony, Basaveshwar Nagar, Bengaluru",Kamakshipalya,101,1989-10-01T00:00:00,301.316864,287.3355713
"Umamaheshwara Niwas, Bovi Colony, Basaveshwar Nagar, Bengaluru",Shivanagara,107,1989-10-01T00:00:00,301.316864,287.3355713
"0 6th Cross Road, 4th M Block, Manjunath Nagar, Rajaji Nagar, Bengaluru",Sriramamandir,108,1989-10-01T00:00:00,301.316864,287.3355713
"1400 6th Cross Road, Bashyam Nagar, Dayananda Nagar, Rajaji Nagar, Bengaluru",Dayananda Nagar,97,1989-10-01T00:00:00,301.316864,287.3355713
"G/10, Mariappanapalya, Rajaji Nagar, Bengaluru",Prakash Nagar,98,1989-10-01T00:00:00,301.316864,287.3355713
"0 12th Main Road, 2nd Block, Basaveshwar Nagar, Bengaluru",Rajaji Nagar,99,1989-10-01T00:00:00,301.316864,287.3355713
"400 13th Cross Road, Govindaraja Nagar Ward, Cauvery Nagar, Vijaya Nagar, Bengaluru",Kaveripura,103,1989-10-01T00:00:00,301.316864,287.3355713
"1700 5th Main Road, Govindaraja Nagar Ward, Govindarajanagar, Vijaya Nagar, Bengaluru",Govindaraja Nagar,104,1989-10-01T00:00:00,301.316864,287.3355713
