date,mean,Ward_No,month,year,week
2019-11-25,-1.199987094960345,77.15172413793104,11.0,2019.0,48
2019-12-02,-1.121469040307389,77.15172413793105,11.285714285714286,2019.0,49
2019-12-09,-1.3153200631871924,77.15172413793105,12.0,2019.0,50
2019-12-16,-1.2470394632522168,77.15172413793105,12.0,2019.0,51
2019-12-23,-1.3271283265034488,77.15172413793105,12.0,2019.0,52
2019-12-30,-1.1053880980778323,77.15172413793105,12.0,2019.0,1
2020-01-06,-1.3185468330866996,77.15172413793105,2.5714285714285716,2019.857142857143,2
2020-01-13,-0.986979185559606,77.15172413793105,1.0,2020.0,3
2020-01-20,-1.3928263194157628,77.15172413793105,1.0,2020.0,4
2020-01-27,-1.0887826687251236,77.15172413793105,1.0,2020.0,5
2020-02-03,-1.2951622423942526,77.15172413793105,1.3333333333333333,2020.0,6
2020-02-10,-1.0689840254995078,77.15172413793105,2.0,2020.0,7
2020-02-17,-1.3376878047218392,77.15172413793105,2.0,2020.0,8
2020-02-24,-0.956306722878817,77.15172413793105,2.0,2020.0,9
2020-03-02,-1.2608206975123155,77.15172413793105,2.2857142857142856,2020.0,10
2020-03-09,-1.3523509713891622,77.15172413793105,3.0,2020.0,11
2020-03-16,-1.1295777730413792,77.15172413793104,3.0,2020.0,12
2020-03-23,-1.0738283455773403,77.15172413793105,3.0,2020.0,13
2020-03-30,-1.120143031572414,77.15172413793105,3.0,2020.0,14
2020-04-06,-1.1779771198364524,77.15172413793105,3.857142857142857,2020.0,15
2020-04-13,-0.8305181962334974,77.15172413793105,4.0,2020.0,16
2020-04-20,-0.6556265508413791,77.15172413793105,4.0,2020.0,17
2020-04-27,-0.9320179283280786,77.15172413793105,4.0,2020.0,18
2020-05-04,-0.9456649336246308,77.15172413793105,4.571428571428571,2020.0,19
2020-05-11,-1.0141890517270933,77.15172413793105,5.0,2020.0,20
2020-05-18,-1.0630910628532022,77.15172413793105,5.0,2020.0,21
2020-05-25,-0.38204160239507384,77.15172413793105,5.0,2020.0,22
2020-06-01,-0.8096646986778323,77.15172413793105,5.142857142857143,2020.0,23
2020-06-08,-1.2372093147064045,77.15172413793105,6.0,2020.0,24
2020-06-15,-1.2945963197812804,77.15172413793105,6.0,2020.0,25
2020-06-22,-1.0810460292164206,80.51100164203613,6.0,2020.0,26
2020-06-29,-1.5738407095201978,77.15172413793105,6.0,2020.0,27
2020-07-06,-1.2993609600011495,77.15172413793105,6.833333333333333,2020.0,28
2020-07-13,-1.3051473110995069,77.15172413793105,7.0,2020.0,29
2020-07-20,-1.3610024292471266,77.15172413793105,7.0,2020.0,30
2020-07-27,-1.1850604750012719,76.94676775087635,7.0,2020.0,31
2020-08-03,-1.3699133670827583,77.15172413793105,7.5,2020.0,32
2020-08-10,-1.1553657712443346,77.15172413793105,8.0,2020.0,33
2020-08-17,-1.036296667915271,77.15172413793105,8.0,2020.0,34
2020-08-24,-1.074817612411823,77.15172413793105,8.0,2020.0,35
2020-08-31,-1.4427376972640396,77.15172413793105,8.0,2020.0,36
2020-09-07,-1.2936591792600993,77.15172413793105,9.0,2020.0,37
2020-09-14,-1.5069458278807875,77.15172413793105,9.0,2020.0,38
2020-09-21,-1.398443418907389,77.15172413793105,9.0,2020.0,39
2020-09-28,-1.2759061691448275,77.15172413793105,9.0,2020.0,40
2020-10-05,-1.2689688601448286,77.15172413793105,9.714285714285714,2020.0,41
2020-10-12,-1.410603433841379,77.15172413793105,10.0,2020.0,42
2020-10-19,-1.476453996813792,77.15172413793104,10.0,2020.0,43
