STATE_UT,date,maximum_2m_air_temperature,mean_2m_air_temperature,minimum_2m_air_temperature
KERALA,1/1/2002,307.0414239,299.8111419,293.6249
KERALA,4/1/2002,304.9751592,299.5121186,295.91846
KERALA,7/1/2002,302.685098,298.0131829,295.04242
KERALA,10/1/2002,303.9549697,298.3492634,293.7245
KERALA,1/1/2003,306.4610161,299.877404,294.41345
KERALA,4/1/2003,305.1779809,299.8174088,296.05136
KERALA,7/1/2003,302.5651669,297.9972192,295.03497
KERALA,10/1/2003,304.4741557,298.4750083,293.54675
KERALA,1/1/2004,307.4859276,300.1084847,294.08597
KERALA,4/1/2004,304.3985629,299.2236625,295.62186
KERALA,7/1/2004,302.0514794,297.8700722,295.19916
KERALA,10/1/2004,304.6866994,298.8173376,293.59503
KERALA,1/1/2005,307.3907172,300.2390423,294.05563
KERALA,4/1/2005,305.5875535,299.8644213,295.84033
KERALA,7/1/2005,302.2392234,298.1580622,295.31378
KERALA,10/1/2005,303.4402771,298.3163665,293.563
KERALA,1/1/2006,306.7840109,299.7917269,293.39517
KERALA,4/1/2006,304.651766,299.6041238,295.8357
KERALA,7/1/2006,302.4556723,298.2309315,295.36975
KERALA,10/1/2006,304.3490333,298.6820572,294.4458
KERALA,1/1/2007,306.9947364,300.0193895,294.0528
KERALA,4/1/2007,305.8046032,299.8255289,295.6749
KERALA,7/1/2007,302.2926913,297.9813691,295.4222
KERALA,10/1/2007,304.5232815,298.6708428,293.24948
KERALA,1/1/2008,306.9089476,299.394528,293.7863
KERALA,4/1/2008,304.3836094,299.4135311,295.81808
KERALA,7/1/2008,302.7236304,298.2000644,295.05084
KERALA,10/1/2008,304.3581477,298.7984587,293.63388
KERALA,1/1/2009,307.0295804,299.7796945,293.6252
KERALA,4/1/2009,305.4845945,299.8775116,296.23145
KERALA,7/1/2009,303.0025434,298.3300705,295.5968
KERALA,10/1/2009,304.542053,299.0450803,294.73593
KERALA,1/1/2010,307.2410004,300.4905893,295.08542
KERALA,4/1/2010,305.7309391,300.2617403,296.56827
KERALA,7/1/2010,303.2237572,298.2099754,295.62622
KERALA,10/1/2010,303.4229026,298.220714,294.4309
KERALA,1/1/2011,306.8968278,299.6694855,293.6781
KERALA,4/1/2011,304.6117401,299.5644817,295.96085
KERALA,7/1/2011,302.8109557,298.1264251,295.67
KERALA,10/1/2011,304.79737,298.9037729,293.95737
KERALA,1/1/2012,307.1579394,299.8860726,293.83304
KERALA,4/1/2012,305.0642146,299.7956197,296.0641
KERALA,7/1/2012,302.8925275,298.3667696,295.65167
KERALA,10/1/2012,304.7924603,299.1054249,294.45096
KERALA,1/1/2013,307.1568446,300.2538837,294.71548
KERALA,4/1/2013,305.1393652,299.9036077,296.28537
KERALA,7/1/2013,302.4479373,297.9795958,295.3631
KERALA,10/1/2013,303.9860137,298.7761571,294.35745
KERALA,1/1/2014,306.9790971,300.2284004,294.58926
KERALA,4/1/2014,306.0947623,300.3226138,296.5709
KERALA,7/1/2014,303.1286554,298.4301401,295.88013
KERALA,10/1/2014,304.4986419,299.0595476,295.19592
KERALA,1/1/2015,306.6070705,300.0616231,294.66797
KERALA,4/1/2015,305.2552372,299.8588389,296.1902
KERALA,7/1/2015,303.392946,298.9267036,296.00897
KERALA,10/1/2015,304.9204034,299.3724565,295.40332
KERALA,1/1/2016,307.5945346,300.9055644,295.40256
KERALA,4/1/2016,306.3601988,300.6088786,297.00674
KERALA,7/1/2016,302.0978431,298.3530529,295.66705
KERALA,10/1/2016,304.5452514,298.9486788,294.20847
KERALA,1/1/2017,306.7718129,299.827328,294.4112
KERALA,4/1/2017,304.8205799,300.0755581,296.56335
KERALA,7/1/2017,302.9489457,298.6632814,296.01392
KERALA,10/1/2017,304.3885914,299.0140303,294.32162
KERALA,1/1/2018,306.6105614,299.8939849,294.27344
KERALA,4/1/2018,304.9162402,299.749528,296.28848
KERALA,7/1/2018,302.7750582,298.3166661,295.61124
KERALA,10/1/2018,304.6004218,299.3035047,294.67828
KERALA,1/1/2019,307.0890104,300.0501795,294.50296
KERALA,4/1/2019,305.7212608,300.7817905,296.93063
KERALA,7/1/2019,303.2929956,298.5726965,295.75638
KERALA,10/1/2019,304.8697795,299.4517906,295.276
KERALA,1/1/2020,307.3370301,300.7171563,295.37302
KERALA,4/1/2020,305.9465458,300.4432723,296.68924
LAKSHADWEEP,1/1/2000,301.4034981,299.9831413,298.31677
LAKSHADWEEP,4/1/2000,302.6490423,301.1402239,298.7919
LAKSHADWEEP,7/1/2000,301.4612683,300.1459115,298.18414
LAKSHADWEEP,10/1/2000,301.7094805,300.4425352,297.94275
LAKSHADWEEP,1/1/2001,301.3068169,300.2430254,298.78824
LAKSHADWEEP,4/1/2001,302.9229396,301.2339993,298.77493
LAKSHADWEEP,7/1/2001,301.4042916,300.1251613,298.38406
LAKSHADWEEP,10/1/2001,301.8215581,300.4116599,298.03253
LAKSHADWEEP,1/1/2002,301.5498979,300.3017986,298.60092
LAKSHADWEEP,4/1/2002,302.9145673,301.3560972,299.13522
LAKSHADWEEP,7/1/2002,301.5091425,300.3746904,298.5114
LAKSHADWEEP,10/1/2002,301.7946782,300.5011704,298.61047
LAKSHADWEEP,1/1/2003,301.9778902,300.744179,299.09067
LAKSHADWEEP,4/1/2003,303.4990379,301.7897802,299.34863
LAKSHADWEEP,7/1/2003,301.727332,300.3860328,298.45218
LAKSHADWEEP,10/1/2003,301.7767868,300.4438594,298.65408
LAKSHADWEEP,1/1/2004,301.656494,300.5292978,299.22137
LAKSHADWEEP,4/1/2004,302.7515313,301.0776791,298.73877
LAKSHADWEEP,7/1/2004,301.3118653,299.8785207,298.19196
LAKSHADWEEP,10/1/2004,301.6182199,300.3670614,298.58594
LAKSHADWEEP,1/1/2005,301.206398,300.2229276,298.3688
LAKSHADWEEP,4/1/2005,303.263573,301.5958185,298.9842
LAKSHADWEEP,7/1/2005,301.4640952,300.191881,298.4737
LAKSHADWEEP,10/1/2005,301.5370569,300.0485168,298.19116
LAKSHADWEEP,1/1/2006,301.4675814,300.3059685,298.7561
LAKSHADWEEP,4/1/2006,302.6310105,301.2561276,299.41556
LAKSHADWEEP,7/1/2006,301.4451229,300.2809695,298.4965
LAKSHADWEEP,10/1/2006,301.6923615,300.2954721,298.5568
LAKSHADWEEP,1/1/2007,301.4113204,300.3010196,298.7745
LAKSHADWEEP,4/1/2007,302.9885169,301.4959463,299.32242
LAKSHADWEEP,7/1/2007,301.2256207,299.9655159,298.39307
LAKSHADWEEP,10/1/2007,301.594723,300.3008372,298.18668
LAKSHADWEEP,1/1/2008,301.0893078,299.9090904,298.1487
LAKSHADWEEP,4/1/2008,302.6700419,301.1730952,299.1169
LAKSHADWEEP,7/1/2008,301.1937281,300.0296634,298.32977
LAKSHADWEEP,10/1/2008,301.8571914,300.5225259,298.57755
LAKSHADWEEP,1/1/2009,301.6564434,300.5788176,299.01785
LAKSHADWEEP,4/1/2009,302.9358929,301.3402862,299.07086
LAKSHADWEEP,7/1/2009,301.4084949,300.2784925,298.56165
LAKSHADWEEP,10/1/2009,302.2240858,300.6984075,298.5594
LAKSHADWEEP,1/1/2010,301.916771,300.8824933,299.40585
LAKSHADWEEP,4/1/2010,303.6757483,301.9932333,299.40265
LAKSHADWEEP,7/1/2010,301.5923112,300.1810474,298.58795
LAKSHADWEEP,10/1/2010,301.4540106,299.9957172,298.17505
LAKSHADWEEP,1/1/2011,301.4667281,300.1750782,298.79117
LAKSHADWEEP,4/1/2011,302.8327512,301.3604314,298.97586
LAKSHADWEEP,7/1/2011,301.2963653,299.9423203,298.3173
LAKSHADWEEP,10/1/2011,301.8263444,300.5957678,298.59143
LAKSHADWEEP,1/1/2012,301.2546771,300.0212628,298.42395
LAKSHADWEEP,4/1/2012,302.4164485,301.139544,299.29855
LAKSHADWEEP,7/1/2012,301.337961,300.1487038,298.44565
LAKSHADWEEP,10/1/2012,301.9914536,300.703946,298.92957
LAKSHADWEEP,1/1/2013,301.8848704,300.7430244,298.8803
LAKSHADWEEP,4/1/2013,302.6979491,301.1348548,299.12247
LAKSHADWEEP,7/1/2013,301.0326255,299.866435,298.11343
LAKSHADWEEP,10/1/2013,301.9563815,300.4815193,298.4422
LAKSHADWEEP,1/1/2014,301.4557403,300.4198534,298.457
LAKSHADWEEP,4/1/2014,303.217072,301.6956152,299.596
LAKSHADWEEP,7/1/2014,301.486873,300.0865466,298.36246
LAKSHADWEEP,10/1/2014,301.8617133,300.5867027,298.3568
LAKSHADWEEP,1/1/2015,301.7803129,300.6039257,298.82123
LAKSHADWEEP,4/1/2015,303.036564,301.49128,299.02454
LAKSHADWEEP,7/1/2015,302.0554314,300.6030165,298.661
LAKSHADWEEP,10/1/2015,302.4855117,300.9633378,298.82706
LAKSHADWEEP,1/1/2016,302.2277047,301.0791723,299.3329
LAKSHADWEEP,4/1/2016,303.3501349,301.9530626,300.05246
LAKSHADWEEP,7/1/2016,301.4145225,300.3809248,298.65143
LAKSHADWEEP,10/1/2016,301.823395,300.5686454,298.62045
LAKSHADWEEP,1/1/2017,301.7756496,300.5436567,298.80914
LAKSHADWEEP,4/1/2017,302.7977605,301.6303303,299.78412
LAKSHADWEEP,7/1/2017,301.7779075,300.4518905,298.6365
LAKSHADWEEP,10/1/2017,302.0629709,300.5302429,298.58688
LAKSHADWEEP,1/1/2018,301.4947006,300.4311004,298.7079
LAKSHADWEEP,4/1/2018,303.0179059,301.3328142,299.16095
LAKSHADWEEP,7/1/2018,301.665159,300.3752089,298.56085
LAKSHADWEEP,10/1/2018,302.1502292,300.7901271,298.5279
LAKSHADWEEP,1/1/2019,301.599068,300.3520127,298.72723
LAKSHADWEEP,4/1/2019,303.2761322,301.8715329,300.02954
LAKSHADWEEP,7/1/2019,301.9815487,300.4151962,298.6787
LAKSHADWEEP,10/1/2019,302.2537357,300.8077385,298.6801
LAKSHADWEEP,1/1/2020,302.0689774,300.8030209,298.871
LAKSHADWEEP,4/1/2020,303.4847654,301.9444329,299.5767
MADHYA PRADESH,1/1/2000,306.3699256,293.7254292,283.07205
MADHYA PRADESH,4/1/2000,314.6368477,304.72645,295.71918
MADHYA PRADESH,7/1/2000,307.8846323,300.2004048,295.5131
MADHYA PRADESH,10/1/2000,306.0336539,295.4346901,285.01453
MADHYA PRADESH,1/1/2001,306.6228149,294.4326726,282.9995
MADHYA PRADESH,4/1/2001,314.5382385,303.8575473,294.9355
MADHYA PRADESH,7/1/2001,306.8602653,300.3833019,295.8011
MADHYA PRADESH,10/1/2001,306.3686483,295.2218228,285.0769
MADHYA PRADESH,1/1/2002,306.8334185,294.4517705,283.0975
MADHYA PRADESH,4/1/2002,315.8363969,305.778143,295.9975
MADHYA PRADESH,7/1/2002,308.0773687,300.7480103,295.8874
MADHYA PRADESH,10/1/2002,306.2119644,295.6871548,285.50128
MADHYA PRADESH,1/1/2003,306.690543,294.1576866,282.4923
MADHYA PRADESH,4/1/2003,316.3745264,305.8419881,295.5974
MADHYA PRADESH,7/1/2003,306.0835457,299.8065667,296.32013
MADHYA PRADESH,10/1/2003,304.5982546,294.8134467,285.10312
MADHYA PRADESH,1/1/2004,307.3418635,294.7718645,283.21234
MADHYA PRADESH,4/1/2004,315.678137,305.2951944,295.60376
MADHYA PRADESH,7/1/2004,308.0077828,300.5850373,296.1609
MADHYA PRADESH,10/1/2004,304.2250856,294.8012141,285.34464
MADHYA PRADESH,1/1/2005,305.6447191,294.5733835,283.8658
MADHYA PRADESH,4/1/2005,315.6089153,305.5049779,294.58185
MADHYA PRADESH,7/1/2005,307.4082474,300.2132065,295.97772
MADHYA PRADESH,10/1/2005,304.086409,294.4171296,284.61707
MADHYA PRADESH,1/1/2006,307.7001015,295.2917854,284.46484
MADHYA PRADESH,4/1/2006,314.6221666,305.0853018,295.70865
MADHYA PRADESH,7/1/2006,306.7268492,299.9346748,295.45477
MADHYA PRADESH,10/1/2006,305.4777188,295.6160909,286.21283
MADHYA PRADESH,1/1/2007,307.1780182,294.5525868,284.1071
MADHYA PRADESH,4/1/2007,315.4214942,305.5020097,296.15988
MADHYA PRADESH,7/1/2007,306.5500549,300.3712438,295.82895
MADHYA PRADESH,10/1/2007,305.039538,294.980995,284.93082
MADHYA PRADESH,1/1/2008,306.4573278,294.2114592,282.4038
MADHYA PRADESH,4/1/2008,314.3053285,303.9579679,295.0712
MADHYA PRADESH,7/1/2008,306.2070187,300.122501,295.95148
MADHYA PRADESH,10/1/2008,305.7213177,295.6637874,285.40353
MADHYA PRADESH,1/1/2009,307.0257636,295.8326466,285.23996
MADHYA PRADESH,4/1/2009,315.9940716,306.0665048,296.20288
MADHYA PRADESH,7/1/2009,308.1453183,300.9575781,296.5925
MADHYA PRADESH,10/1/2009,305.0120963,294.9733997,284.72546
MADHYA PRADESH,1/1/2010,306.9757065,295.1877441,285.07352
MADHYA PRADESH,4/1/2010,317.0112791,307.0367687,296.99207
MADHYA PRADESH,7/1/2010,307.1238903,300.564919,295.91925
MADHYA PRADESH,10/1/2010,304.2852742,295.434201,285.82587
MADHYA PRADESH,1/1/2011,306.0235087,294.3072127,283.59668
MADHYA PRADESH,4/1/2011,314.8007148,304.630396,295.591
MADHYA PRADESH,7/1/2011,306.2643315,300.0431188,296.03296
MADHYA PRADESH,10/1/2011,305.2989151,295.2842837,285.29443
MADHYA PRADESH,1/1/2012,306.0330422,293.6375792,281.39923
MADHYA PRADESH,4/1/2012,315.6070625,305.8046278,296.23337
MADHYA PRADESH,7/1/2012,308.0382089,300.0270729,295.74475
MADHYA PRADESH,10/1/2012,305.0427849,294.7429358,284.48196
MADHYA PRADESH,1/1/2013,305.4660736,293.7196703,282.42255
MADHYA PRADESH,4/1/2013,315.3503293,304.4777925,295.00143
MADHYA PRADESH,7/1/2013,306.1610629,299.8791062,296.1597
MADHYA PRADESH,10/1/2013,303.7407276,294.3382835,285.4448
MADHYA PRADESH,1/1/2014,304.0692139,293.2025084,283.05997
MADHYA PRADESH,4/1/2014,316.2456515,305.2653474,295.65213
MADHYA PRADESH,7/1/2014,309.1453533,300.9354881,295.87885
MADHYA PRADESH,10/1/2014,305.0878993,295.0798926,285.68106
MADHYA PRADESH,1/1/2015,305.3328987,293.5530573,283.55478
MADHYA PRADESH,4/1/2015,315.8427117,304.9274147,295.62488
MADHYA PRADESH,7/1/2015,307.8789638,301.0858896,295.9779
MADHYA PRADESH,10/1/2015,306.5039533,296.2215142,286.15417
MADHYA PRADESH,1/1/2016,307.5707477,295.558525,284.95074
MADHYA PRADESH,4/1/2016,316.3420567,306.3320719,297.09634
MADHYA PRADESH,7/1/2016,306.7761662,300.2750953,296.4854
MADHYA PRADESH,10/1/2016,304.3258628,294.9198052,285.53693
MADHYA PRADESH,1/1/2017,307.9206584,294.8058333,283.48035
MADHYA PRADESH,4/1/2017,316.3842028,305.9697964,295.87192
MADHYA PRADESH,7/1/2017,307.2655489,300.7086811,296.59457
MADHYA PRADESH,10/1/2017,305.1272937,295.5313312,285.5926
MADHYA PRADESH,1/1/2018,307.655615,295.4496007,285.4386
MADHYA PRADESH,4/1/2018,315.9240033,306.0539961,296.68323
MADHYA PRADESH,7/1/2018,307.3280067,300.1008582,295.96228
MADHYA PRADESH,10/1/2018,304.7873999,294.9445129,285.0622
MADHYA PRADESH,1/1/2019,307.7885911,293.7321469,282.55682
MADHYA PRADESH,4/1/2019,317.2833738,306.3805831,295.9118
MADHYA PRADESH,7/1/2019,307.0898665,300.4114122,296.51907
MADHYA PRADESH,10/1/2019,303.6886132,294.724463,286.2807
MADHYA PRADESH,1/1/2020,304.5640535,293.2039868,283.5169
MADHYA PRADESH,4/1/2020,314.1728817,304.2415769,294.9371
MAHARASHTRA,1/1/2000,307.0642854,297.0244033,287.83975
MAHARASHTRA,4/1/2000,310.6461281,302.5797055,296.10632
MAHARASHTRA,7/1/2000,305.3146798,299.3778746,295.69302
MAHARASHTRA,10/1/2000,305.9767001,297.6684956,288.83936
MAHARASHTRA,1/1/2001,306.9798269,297.5966198,287.91766
MAHARASHTRA,4/1/2001,311.2796881,302.7803772,296.08768
MAHARASHTRA,7/1/2001,304.7461277,299.3056985,295.90176
MAHARASHTRA,10/1/2001,305.6813676,297.4884442,288.6569
MAHARASHTRA,1/1/2002,307.3554879,297.7621558,288.27432
MAHARASHTRA,4/1/2002,311.7781135,303.5225062,296.53452
MAHARASHTRA,7/1/2002,304.9842774,299.2663386,295.38834
MAHARASHTRA,10/1/2002,306.5539567,297.8241249,288.306
MAHARASHTRA,1/1/2003,307.5021144,298.1599844,288.02417
MAHARASHTRA,4/1/2003,312.3779433,303.6169929,296.05573
MAHARASHTRA,7/1/2003,304.119462,299.1534926,296.09546
MAHARASHTRA,10/1/2003,305.680407,297.7577166,289.1462
MAHARASHTRA,1/1/2004,308.1855211,298.2425202,288.50107
MAHARASHTRA,4/1/2004,311.809824,303.2196364,296.51965
MAHARASHTRA,7/1/2004,304.8856465,299.2703804,295.72086
MAHARASHTRA,10/1/2004,305.3307438,297.3074257,288.85748
MAHARASHTRA,1/1/2005,307.2487424,297.3998613,287.51346
MAHARASHTRA,4/1/2005,312.242779,303.7582613,295.89304
MAHARASHTRA,7/1/2005,305.1145094,299.2003245,295.7343
MAHARASHTRA,10/1/2005,305.0567379,296.6028954,287.562
MAHARASHTRA,1/1/2006,308.4652662,297.871287,287.7255
MAHARASHTRA,4/1/2006,310.8657325,303.1055993,296.16046
MAHARASHTRA,7/1/2006,304.2295513,299.1481683,295.81778
MAHARASHTRA,10/1/2006,305.2388718,297.8074591,290.2605
MAHARASHTRA,1/1/2007,307.6779181,298.0833231,288.99426
MAHARASHTRA,4/1/2007,311.9090633,303.5110839,296.91934
MAHARASHTRA,7/1/2007,304.5559911,299.5497928,296.33057
MAHARASHTRA,10/1/2007,306.0754988,297.7364245,288.89047
MAHARASHTRA,1/1/2008,306.8277125,297.2159188,286.72156
MAHARASHTRA,4/1/2008,311.4835039,303.1184495,296.30002
MAHARASHTRA,7/1/2008,305.2541752,299.3712369,295.5412
MAHARASHTRA,10/1/2008,306.1813352,298.0534103,288.7
MAHARASHTRA,1/1/2009,308.5097023,298.9015739,289.79962
MAHARASHTRA,4/1/2009,312.1740083,304.1337429,296.74738
MAHARASHTRA,7/1/2009,305.6457968,299.8055156,296.48514
MAHARASHTRA,10/1/2009,305.9044199,297.671197,288.8325
MAHARASHTRA,1/1/2010,307.753755,298.4514112,289.6236
MAHARASHTRA,4/1/2010,313.0429663,304.4767208,296.97772
MAHARASHTRA,7/1/2010,304.8567387,299.4507068,296.01416
MAHARASHTRA,10/1/2010,305.1311718,297.6256475,289.5644
MAHARASHTRA,1/1/2011,306.9639103,297.5165538,288.02106
MAHARASHTRA,4/1/2011,311.1361333,302.9831352,296.28046
MAHARASHTRA,7/1/2011,304.7248212,299.2432059,295.9295
MAHARASHTRA,10/1/2011,306.3690205,298.0952794,289.61862
MAHARASHTRA,1/1/2012,307.8814196,297.4354158,286.1245
MAHARASHTRA,4/1/2012,311.620201,303.7231397,297.03055
MAHARASHTRA,7/1/2012,305.2629284,299.4014749,296.1249
MAHARASHTRA,10/1/2012,305.7051514,297.5603076,288.16077
MAHARASHTRA,1/1/2013,307.5099514,298.0324099,288.13535
MAHARASHTRA,4/1/2013,312.0259518,303.1391452,296.7713
MAHARASHTRA,7/1/2013,304.1466579,298.8466465,295.8035
MAHARASHTRA,10/1/2013,305.1177578,297.2756424,289.1174
MAHARASHTRA,1/1/2014,306.5416813,297.2502479,287.77097
MAHARASHTRA,4/1/2014,312.5510036,303.8848916,296.36053
MAHARASHTRA,7/1/2014,306.7704987,299.6712618,295.89108
MAHARASHTRA,10/1/2014,306.5627682,298.027986,289.34207
MAHARASHTRA,1/1/2015,307.3017761,297.3918312,287.84363
MAHARASHTRA,4/1/2015,312.1503718,303.3204339,296.00803
MAHARASHTRA,7/1/2015,306.4060925,300.3884665,296.17667
MAHARASHTRA,10/1/2015,306.9715489,299.0390543,290.73944
MAHARASHTRA,1/1/2016,308.6382961,298.7920907,289.70462
MAHARASHTRA,4/1/2016,312.574952,304.4079895,297.24597
MAHARASHTRA,7/1/2016,304.1853458,299.38488,296.38916
MAHARASHTRA,10/1/2016,305.2274445,297.1007064,288.5218
MAHARASHTRA,1/1/2017,308.738244,298.2420419,288.4244
MAHARASHTRA,4/1/2017,312.2518918,303.9574296,296.67273
MAHARASHTRA,7/1/2017,305.5060275,299.9561531,296.42
MAHARASHTRA,10/1/2017,305.6851658,297.7520281,289.42557
MAHARASHTRA,1/1/2018,308.3390032,298.4566579,289.51096
MAHARASHTRA,4/1/2018,312.1199578,304.0217423,297.1436
MAHARASHTRA,7/1/2018,305.1629689,299.3762212,295.93066
MAHARASHTRA,10/1/2018,306.3921972,298.2605245,288.96335
MAHARASHTRA,1/1/2019,308.0626134,297.6188401,287.0509
MAHARASHTRA,4/1/2019,313.5306549,304.795247,297.1499
MAHARASHTRA,7/1/2019,305.0849711,299.6309728,296.48514
MAHARASHTRA,10/1/2019,304.7807098,298.0339285,291.29724
MAHARASHTRA,1/1/2020,306.8521205,297.5816703,288.891
MAHARASHTRA,4/1/2020,311.1151524,303.6227165,296.85913
MANIPUR,1/1/2000,297.7560963,288.2623682,280.23727
MANIPUR,4/1/2000,303.8472784,295.9289216,290.28485
MANIPUR,7/1/2000,303.0772128,296.8096884,293.14835
MANIPUR,10/1/2000,298.7014232,290.9917976,283.8282
MANIPUR,1/1/2001,298.9213406,289.2375406,279.94904
MANIPUR,4/1/2001,304.2052929,296.0988565,290.1113
MANIPUR,7/1/2001,303.726819,297.3732282,293.61044
MANIPUR,10/1/2001,299.2175379,291.245853,284.0917
MANIPUR,1/1/2002,299.3738483,289.6347103,279.9256
MANIPUR,4/1/2002,303.7288932,295.8903183,289.76712
MANIPUR,7/1/2002,303.3563985,296.8871804,293.39496
MANIPUR,10/1/2002,299.8724414,291.296414,283.5784
MANIPUR,1/1/2003,298.3415622,288.9912914,279.35892
MANIPUR,4/1/2003,305.1193817,296.0728681,289.90182
MANIPUR,7/1/2003,303.452907,297.409787,293.77878
MANIPUR,10/1/2003,299.1756559,291.5174507,283.94992
MANIPUR,1/1/2004,299.6020415,289.6675722,279.51822
MANIPUR,4/1/2004,303.5715734,295.686322,289.701
MANIPUR,7/1/2004,302.9854899,296.7639681,293.11996
MANIPUR,10/1/2004,298.9924305,290.7535018,283.0344
MANIPUR,1/1/2005,298.9065373,289.6901367,281.40137
MANIPUR,4/1/2005,303.9600996,296.252794,289.57394
MANIPUR,7/1/2005,303.9609118,297.3822022,293.54056
MANIPUR,10/1/2005,299.9438661,291.6379951,284.38718
MANIPUR,1/1/2006,300.9684263,290.7154076,281.51712
MANIPUR,4/1/2006,304.875403,296.3242603,290.2831
MANIPUR,7/1/2006,304.4398701,297.5209166,293.734
MANIPUR,10/1/2006,299.582657,291.3144516,283.09793
MANIPUR,1/1/2007,299.6178023,288.6291373,279.42505
MANIPUR,4/1/2007,305.0855684,296.3393551,290.16083
MANIPUR,7/1/2007,304.2940632,297.3122816,293.03452
MANIPUR,10/1/2007,300.4576139,291.3640885,283.22897
MANIPUR,1/1/2008,298.7017403,288.8628923,279.96164
MANIPUR,4/1/2008,305.1617368,296.7904502,290.266
MANIPUR,7/1/2008,303.9452985,297.2880392,293.64777
MANIPUR,10/1/2008,300.2495094,291.5171488,283.8725
MANIPUR,1/1/2009,300.429785,290.2959608,280.5494
MANIPUR,4/1/2009,305.0535591,296.9706354,290.20306
MANIPUR,7/1/2009,304.7833298,297.849679,293.7066
MANIPUR,10/1/2009,300.5779931,291.6468359,283.18164
MANIPUR,1/1/2010,300.4681866,290.0405827,280.54004
MANIPUR,4/1/2010,303.9543862,296.5819803,291.2521
MANIPUR,7/1/2010,303.9184101,297.5744747,293.8099
MANIPUR,10/1/2010,300.1561017,291.6826672,283.45465
MANIPUR,1/1/2011,299.3801477,289.2341172,280.11136
MANIPUR,4/1/2011,303.8878002,296.2328611,290.41824
MANIPUR,7/1/2011,304.5924046,297.5192736,293.75235
MANIPUR,10/1/2011,300.5280662,291.3123142,283.46606
MANIPUR,1/1/2012,299.8618422,289.264165,279.67294
MANIPUR,4/1/2012,304.8122676,296.3504888,288.99362
MANIPUR,7/1/2012,304.0847035,297.6057801,294.0194
MANIPUR,10/1/2012,299.7686893,290.931636,282.77365
MANIPUR,1/1/2013,301.187538,290.2874555,280.35718
MANIPUR,4/1/2013,304.7551643,296.4684446,289.9722
MANIPUR,7/1/2013,303.7479772,297.495915,293.73
MANIPUR,10/1/2013,300.4398307,291.1322695,282.8076
MANIPUR,1/1/2014,300.6812043,289.7084685,279.94424
MANIPUR,4/1/2014,305.3400679,296.9076279,290.05716
MANIPUR,7/1/2014,304.3379412,297.6141885,293.40497
MANIPUR,10/1/2014,301.0810301,292.1054509,283.74347
MANIPUR,1/1/2015,300.7232141,290.3529086,280.56995
MANIPUR,4/1/2015,304.4450342,296.1407851,290.3884
MANIPUR,7/1/2015,304.0256553,297.4145668,293.0584
MANIPUR,10/1/2015,299.8603444,291.4576138,283.32776
MANIPUR,1/1/2016,299.6285535,290.0959244,281.527
MANIPUR,4/1/2016,304.6933875,296.5930114,290.66614
MANIPUR,7/1/2016,304.3631442,297.8095944,293.82477
MANIPUR,10/1/2016,301.6048467,292.6058696,284.6699
MANIPUR,1/1/2017,300.2904545,290.1299543,280.85938
MANIPUR,4/1/2017,304.5572115,296.4252455,290.31625
MANIPUR,7/1/2017,304.5549277,297.8542237,294.4087
MANIPUR,10/1/2017,300.7178307,292.4051343,284.4616
MANIPUR,1/1/2018,299.7117421,290.0418449,281.70007
MANIPUR,4/1/2018,303.6453026,295.870299,290.02573
MANIPUR,7/1/2018,305.435087,298.0301181,294.08963
MANIPUR,10/1/2018,299.9311217,291.2120367,283.3138
MANIPUR,1/1/2019,300.3456856,289.8326984,280.9052
MANIPUR,4/1/2019,305.4565201,296.9444343,290.44263
MANIPUR,7/1/2019,305.3154788,298.056563,293.67032
MANIPUR,10/1/2019,300.4440228,291.9767842,285.37286
MANIPUR,1/1/2020,300.1225791,289.4706182,280.46176
MANIPUR,4/1/2020,305.0098215,296.2109559,290.25333
MEGHALAYA,1/1/2000,299.4794238,290.1911911,282.42816
MEGHALAYA,4/1/2000,305.2219706,297.3437771,292.00067
MEGHALAYA,7/1/2000,304.2890712,298.4022308,294.7813
MEGHALAYA,10/1/2000,300.4801979,292.7302985,285.4373
MEGHALAYA,1/1/2001,300.4434217,291.0010379,281.8969
MEGHALAYA,4/1/2001,305.1237512,297.5375484,291.83182
MEGHALAYA,7/1/2001,304.4194953,298.9492704,295.2248
MEGHALAYA,10/1/2001,299.9614903,292.9340226,285.79382
MEGHALAYA,1/1/2002,300.6099674,291.4245537,282.5467
MEGHALAYA,4/1/2002,303.951604,296.855643,291.32413
MEGHALAYA,7/1/2002,304.3084777,298.4989206,294.94067
MEGHALAYA,10/1/2002,300.7957254,292.8276311,285.27786
MEGHALAYA,1/1/2003,299.0140949,289.8906354,281.45123
MEGHALAYA,4/1/2003,304.5532077,297.3135218,291.91907
MEGHALAYA,7/1/2003,305.081586,298.9993752,295.46332
MEGHALAYA,10/1/2003,300.0509367,292.9402388,285.95236
MEGHALAYA,1/1/2004,300.6981074,291.3187851,281.894
MEGHALAYA,4/1/2004,303.939504,297.223618,292.04977
MEGHALAYA,7/1/2004,303.6418991,298.3728823,294.91187
MEGHALAYA,10/1/2004,300.2253118,292.6317818,285.16913
MEGHALAYA,1/1/2005,300.5422924,291.4944324,283.36728
MEGHALAYA,4/1/2005,304.3792439,297.3394667,291.3874
MEGHALAYA,7/1/2005,304.8615561,299.0244249,295.6212
MEGHALAYA,10/1/2005,300.5839081,293.0398286,285.86053
MEGHALAYA,1/1/2006,302.5902927,292.3799175,284.39343
