State,date,fire
Karnataka,2008-10-01,4.858716638933335
Karnataka,2009-01-01,4.959144893266667
Karnataka,2009-04-01,4.837039206100001
Karnataka,2009-07-01,4.562859733033334
Karnataka,2009-10-01,4.837680418933334
Karnataka,2010-01-01,4.9484699453
Karnataka,2010-04-01,4.753139316633333
Karnataka,2010-07-01,4.406736721566667
Karnataka,2010-10-01,4.782537087066666
Karnataka,2011-01-01,4.964065614066665
Karnataka,2011-04-01,4.7801581655
Karnataka,2011-07-01,4.473998429166667
Karnataka,2011-10-01,4.865467948166668
Karnataka,2012-01-01,4.964069263766665
Karnataka,2012-04-01,4.798025374799999
Karnataka,2012-07-01,4.537064138033332
Karnataka,2012-10-01,4.8593480377
Karnataka,2013-01-01,4.957263101533333
Karnataka,2013-04-01,4.7380909149
Karnataka,2013-07-01,4.4468895595
Karnataka,2013-10-01,4.854427609833334
Karnataka,2014-01-01,4.953103197366667
Karnataka,2014-04-01,4.837786822066667
Karnataka,2014-07-01,4.511747252299999
Karnataka,2014-10-01,4.849628137833334
Karnataka,2015-01-01,4.954307973700001
Karnataka,2015-04-01,4.743746393233335
Karnataka,2015-07-01,4.6677740514999995
Karnataka,2015-10-01,4.840580478333333
Karnataka,2016-01-01,4.9477865471
Karnataka,2016-04-01,4.738195939933333
Karnataka,2016-07-01,4.5073383606
Karnataka,2016-10-01,4.921594999233333
Karnataka,2017-01-01,4.955222515900001
Karnataka,2017-04-01,4.7692265121
Karnataka,2017-07-01,4.5227139617333325
Karnataka,2017-10-01,4.832832821666667
Karnataka,2018-01-01,4.9370395703000005
Karnataka,2018-04-01,4.744638776933333
Karnataka,2018-07-01,4.5862290056
Karnataka,2018-10-01,4.9086421132
Karnataka,2019-01-01,4.966112367166668
Karnataka,2019-04-01,4.823618754933334
Karnataka,2019-07-01,4.465852180433333
Karnataka,2019-10-01,4.829919537633333
Kerala,2000-01-01,4.826042127857144
Kerala,2000-04-01,4.623863892571429
Kerala,2000-07-01,4.5286043065
Kerala,2000-10-01,4.709172134928571
Kerala,2001-01-01,4.8346877585714285
Kerala,2001-04-01,4.5851894474999995
Kerala,2001-07-01,4.513499683857144
Kerala,2001-10-01,4.7271630295
Kerala,2002-01-01,4.844443348357143
Kerala,2002-04-01,4.642024367214286
Kerala,2002-07-01,4.604560524214286
Kerala,2002-10-01,4.667348514214285
Kerala,2003-01-01,4.869766115285714
Kerala,2003-04-01,4.608919306428571
Kerala,2003-07-01,4.495662091428571
Kerala,2003-10-01,4.678000007928572
Kerala,2004-01-01,4.8779172635
Kerala,2004-04-01,4.559405541214286
Kerala,2004-10-01,4.7155532213499995
Kerala,2005-01-01,4.863841050785714
Kerala,2005-04-01,4.630382767714286
Kerala,2005-07-01,4.485104542714286
Kerala,2005-10-01,4.622145596285715
Kerala,2006-01-01,4.849382002142856
Kerala,2006-04-01,4.646447019571428
Kerala,2006-07-01,4.4594480925
Kerala,2006-10-01,4.659179041
Kerala,2007-01-01,4.876193733
Kerala,2007-04-01,4.622203687928573
Kerala,2007-07-01,4.344883173571429
Kerala,2007-10-01,4.681857285928571
Kerala,2008-01-01,4.78279721
Kerala,2008-04-01,4.652131053285714
Kerala,2008-07-01,4.497237151285714
Kerala,2008-10-01,4.679595885214286
Kerala,2009-01-01,4.882587723
Kerala,2009-04-01,4.654158320500001
Kerala,2009-07-01,4.467187602142858
Kerala,2009-10-01,4.723070005357143
Kerala,2010-01-01,4.869254448071429
Kerala,2010-04-01,4.600027878785715
Kerala,2010-07-01,4.350708089357143
Kerala,2010-10-01,4.5905819302857145
Kerala,2011-01-01,4.857970530357143
Kerala,2011-04-01,4.636851068214286
Kerala,2011-07-01,4.383475097071428
Kerala,2011-10-01,4.690326214000001
Kerala,2012-01-01,4.858946918571427
Kerala,2012-04-01,4.636241794500001
Kerala,2012-07-01,4.502397582357142
Kerala,2012-10-01,4.721729293928571
Kerala,2013-01-01,4.852921341
Kerala,2013-04-01,4.535371619857143
Kerala,2013-07-01,4.4148308325
Kerala,2013-10-01,4.733487163142857
Kerala,2014-01-01,4.869104387357142
Kerala,2014-04-01,4.6795949085714295
Kerala,2014-07-01,4.459147913142857
Kerala,2014-10-01,4.645995853928571
Kerala,2015-01-01,4.875872669214286
Kerala,2015-04-01,4.566723125428571
Kerala,2015-07-01,4.5589067223571424
Kerala,2015-10-01,4.633900918
Kerala,2016-01-01,4.867275133928572
Kerala,2016-04-01,4.567777675285714
Kerala,2016-07-01,4.534417210071429
Kerala,2016-10-01,4.791405464999999
Kerala,2017-01-01,4.836724149357144
Kerala,2017-04-01,4.606534304071429
Kerala,2017-07-01,4.449129654357143
Kerala,2017-10-01,4.7130194545
Kerala,2018-01-01,4.853911797642858
Kerala,2018-04-01,4.500812556142857
Kerala,2018-07-01,4.492358991000001
Kerala,2018-10-01,4.724071777071429
Kerala,2019-01-01,4.878483824285715
Kerala,2019-04-01,4.704364339642857
Kerala,2019-07-01,4.374240868642857
Kerala,2019-10-01,4.692485448142857
Lakshadweep,2000-01-01,3.022296222
Lakshadweep,2000-04-01,3.239897602
Lakshadweep,2000-07-01,3.3128915969999997
Lakshadweep,2000-10-01,3.12235421
Lakshadweep,2001-01-01,3.049032027
Lakshadweep,2001-04-01,3.2888322260000002
Lakshadweep,2001-07-01,3.2886668219999997
Lakshadweep,2001-10-01,3.110916122
Lakshadweep,2002-01-01,3.032024107
Lakshadweep,2002-04-01,3.2740839360000003
Lakshadweep,2002-07-01,3.136337829
Lakshadweep,2002-10-01,3.168821752
Lakshadweep,2003-01-01,3.019829505
Lakshadweep,2003-04-01,3.2353938230000003
Lakshadweep,2003-07-01,3.2996636539999997
Lakshadweep,2003-10-01,3.1405556210000003
Lakshadweep,2004-01-01,3.0183790310000003
Lakshadweep,2004-04-01,3.2912428769999997
Lakshadweep,2004-10-01,3.126537733
Lakshadweep,2005-01-01,3.017334852
Lakshadweep,2005-04-01,3.222333406
Lakshadweep,2005-07-01,3.305968795
Lakshadweep,2005-10-01,3.144782544
Lakshadweep,2006-01-01,3.012384711
Lakshadweep,2006-04-01,3.213597842
Lakshadweep,2006-07-01,3.2851527989999996
Lakshadweep,2006-10-01,3.181228201
Lakshadweep,2007-01-01,3.0141010410000004
Lakshadweep,2007-04-01,3.275039037
Lakshadweep,2007-07-01,3.449009235
Lakshadweep,2007-10-01,3.1347683280000003
Lakshadweep,2008-01-01,3.08904375
Lakshadweep,2008-04-01,3.230022182
Lakshadweep,2008-07-01,3.335132665
Lakshadweep,2008-10-01,3.173312118
Lakshadweep,2009-01-01,3.013835883
Lakshadweep,2009-04-01,3.20868638
Lakshadweep,2009-07-01,3.368364966
Lakshadweep,2009-10-01,3.164879726
Lakshadweep,2010-01-01,3.023356259
Lakshadweep,2010-04-01,3.3034911019999997
Lakshadweep,2010-07-01,3.5253661469999997
Lakshadweep,2010-10-01,3.200999765
Lakshadweep,2011-01-01,3.014753895
Lakshadweep,2011-04-01,3.166310157
Lakshadweep,2011-07-01,3.485266408
Lakshadweep,2011-10-01,3.16704204
Lakshadweep,2012-01-01,3.0198738639999996
Lakshadweep,2012-04-01,3.223868688
Lakshadweep,2012-07-01,3.318879522
Lakshadweep,2012-10-01,3.118109141
Lakshadweep,2013-01-01,3.02634163
Lakshadweep,2013-04-01,3.29333289
Lakshadweep,2013-07-01,3.378359739
Lakshadweep,2013-10-01,3.105604384
Lakshadweep,2014-01-01,3.040047238
Lakshadweep,2014-04-01,3.164953319
Lakshadweep,2014-07-01,3.3799309510000004
Lakshadweep,2014-10-01,3.19517175
Lakshadweep,2015-01-01,3.017278512
Lakshadweep,2015-04-01,3.2577471239999998
Lakshadweep,2015-07-01,3.253979545
Lakshadweep,2015-10-01,3.1930213760000004
Lakshadweep,2016-01-01,3.0368808410000003
Lakshadweep,2016-04-01,3.28859996
Lakshadweep,2016-07-01,3.2998526619999997
Lakshadweep,2016-10-01,3.062063986
Lakshadweep,2017-01-01,3.0381839110000004
Lakshadweep,2017-04-01,3.214915369
Lakshadweep,2017-07-01,3.380976242
Lakshadweep,2017-10-01,3.171743418
Lakshadweep,2018-01-01,3.042778012
Lakshadweep,2018-04-01,3.299009942
Lakshadweep,2018-07-01,3.1921969089999997
Lakshadweep,2018-10-01,3.13925149
Lakshadweep,2019-01-01,3.0114991860000004
Lakshadweep,2019-04-01,3.1557613310000003
Lakshadweep,2019-07-01,3.4413516060000005
Lakshadweep,2019-10-01,3.2136431
Madhya Pradesh,2000-01-01,4.978394510019999
Madhya Pradesh,2000-04-01,4.8671578230799994
Madhya Pradesh,2000-07-01,4.648268367379999
Madhya Pradesh,2000-10-01,4.973545265399997
Madhya Pradesh,2001-01-01,4.962434129759999
Madhya Pradesh,2001-04-01,4.934014894300001
Madhya Pradesh,2001-07-01,4.60994587108
Madhya Pradesh,2001-10-01,4.95080473952
Madhya Pradesh,2002-01-01,4.94809848522
Madhya Pradesh,2002-04-01,4.915245367580001
Madhya Pradesh,2002-07-01,4.66315851384
Madhya Pradesh,2002-10-01,4.970722658860001
Madhya Pradesh,2003-01-01,4.9631171400200005
Madhya Pradesh,2003-04-01,4.905687261720002
Madhya Pradesh,2003-07-01,4.493829876899999
Madhya Pradesh,2003-10-01,4.9715207911
Madhya Pradesh,2004-01-01,4.9718418126199975
Madhya Pradesh,2004-04-01,4.9100459799800005
Madhya Pradesh,2004-10-01,4.965575826874999
Madhya Pradesh,2005-01-01,4.942010398860001
Madhya Pradesh,2005-04-01,4.89486271504
Madhya Pradesh,2005-07-01,4.624188805139999
Madhya Pradesh,2005-10-01,4.96436492898
Madhya Pradesh,2006-01-01,4.954650203460001
Madhya Pradesh,2006-04-01,4.903399380780001
Madhya Pradesh,2006-07-01,4.65623490708
Madhya Pradesh,2006-10-01,4.972538441579999
Madhya Pradesh,2007-01-01,4.96590497468
Madhya Pradesh,2007-04-01,4.89823907504
Madhya Pradesh,2007-07-01,4.63681485818
Madhya Pradesh,2007-10-01,4.97307840162
Madhya Pradesh,2008-01-01,4.96387055448
Madhya Pradesh,2008-04-01,4.830240922839999
Madhya Pradesh,2008-07-01,4.607488721660001
Madhya Pradesh,2008-10-01,4.966671912939999
Madhya Pradesh,2009-01-01,4.9661276055600005
Madhya Pradesh,2009-04-01,4.93558694182
Madhya Pradesh,2009-07-01,4.68942905962
Madhya Pradesh,2009-10-01,4.92303895894
Madhya Pradesh,2010-01-01,4.95840100286
Madhya Pradesh,2010-04-01,4.927054559160001
Madhya Pradesh,2010-07-01,4.57838568168
Madhya Pradesh,2010-10-01,4.950214026120002
Madhya Pradesh,2011-01-01,4.978387640380001
Madhya Pradesh,2011-04-01,4.867934627699999
Madhya Pradesh,2011-07-01,4.575137772020001
Madhya Pradesh,2011-10-01,4.9790083639999985
Madhya Pradesh,2012-01-01,4.972348070120001
Madhya Pradesh,2012-04-01,4.91446478346
Madhya Pradesh,2012-07-01,4.532576792900001
Madhya Pradesh,2012-10-01,4.971449593259999
Madhya Pradesh,2013-01-01,4.9549696241799985
Madhya Pradesh,2013-04-01,4.840486837220001
Madhya Pradesh,2013-07-01,4.55930459146
Madhya Pradesh,2013-10-01,4.94976916722
Madhya Pradesh,2014-01-01,4.9281333621400005
Madhya Pradesh,2014-04-01,4.945205531239998
Madhya Pradesh,2014-07-01,4.666321477220001
Madhya Pradesh,2014-10-01,4.945849370739999
Madhya Pradesh,2015-01-01,4.92095345066
Madhya Pradesh,2015-04-01,4.90768285112
Madhya Pradesh,2015-07-01,4.684746570740001
Madhya Pradesh,2015-10-01,4.96104885126
Madhya Pradesh,2016-01-01,4.95837154966
Madhya Pradesh,2016-04-01,4.920816074019998
Madhya Pradesh,2016-07-01,4.530166372660001
Madhya Pradesh,2016-10-01,4.967318662340001
Madhya Pradesh,2017-01-01,4.976151375799999
Madhya Pradesh,2017-04-01,4.917549433639998
Madhya Pradesh,2017-07-01,4.6182748673
Madhya Pradesh,2017-10-01,4.961805859920002
Madhya Pradesh,2018-01-01,4.95273390718
Madhya Pradesh,2018-04-01,4.929044629060001
Madhya Pradesh,2018-07-01,4.528141314599999
Madhya Pradesh,2018-10-01,4.971031706639999
Madhya Pradesh,2019-01-01,4.965085188999999
Madhya Pradesh,2019-04-01,4.943376299820001
Madhya Pradesh,2019-07-01,4.512537015920001
Madhya Pradesh,2019-10-01,4.89645883984
Maharashtra,2000-01-01,4.904666437685715
Maharashtra,2000-04-01,4.759672224057144
Maharashtra,2000-07-01,4.606346790428571
Maharashtra,2000-10-01,4.886338731057144
Maharashtra,2001-01-01,4.897702759971428
Maharashtra,2001-04-01,4.812743749485715
Maharashtra,2001-07-01,4.509478049657144
Maharashtra,2001-10-01,4.850094786171428
Maharashtra,2002-01-01,4.896523841942857
Maharashtra,2002-04-01,4.782755442628571
Maharashtra,2002-07-01,4.59861218382857
Maharashtra,2002-10-01,4.877301511742856
Maharashtra,2003-01-01,4.898081405428571
Maharashtra,2003-04-01,4.79620986762857
Maharashtra,2003-07-01,4.481673987142857
Maharashtra,2003-10-01,4.88449573122857
Maharashtra,2004-01-01,4.902005782342856
Maharashtra,2004-04-01,4.793048128742855
Maharashtra,2004-10-01,4.893613712891305
Maharashtra,2005-01-01,4.889765586857144
Maharashtra,2005-04-01,4.791227770171429
Maharashtra,2005-07-01,4.493573763371427
Maharashtra,2005-10-01,4.863625613628571
Maharashtra,2006-01-01,4.9003775432
Maharashtra,2006-04-01,4.801263575028571
Maharashtra,2006-07-01,4.520305071257144
Maharashtra,2006-10-01,4.880124495142857
Maharashtra,2007-01-01,4.903797927257143
Maharashtra,2007-04-01,4.768017437942857
Maharashtra,2007-07-01,4.491862813971428
Maharashtra,2007-10-01,4.883036690885715
Maharashtra,2008-01-01,4.893893309257142
Maharashtra,2008-04-01,4.777004244114285
Maharashtra,2008-07-01,4.5209164044
Maharashtra,2008-10-01,4.875410486000001
Maharashtra,2009-01-01,4.898349794571427
Maharashtra,2009-04-01,4.839957415200001
Maharashtra,2009-07-01,4.548921396714286
Maharashtra,2009-10-01,4.847919190057142
Maharashtra,2010-01-01,4.890497480971429
Maharashtra,2010-04-01,4.790585094485715
Maharashtra,2010-07-01,4.431639404685716
Maharashtra,2010-10-01,4.84646008
Maharashtra,2011-01-01,4.905283726257143
Maharashtra,2011-04-01,4.789908471828571
Maharashtra,2011-07-01,4.467415221828571
Maharashtra,2011-10-01,4.894511909885715
Maharashtra,2012-01-01,4.90694050002857
Maharashtra,2012-04-01,4.828503200285714
Maharashtra,2012-07-01,4.474085413342857
Maharashtra,2012-10-01,4.865341198485713
Maharashtra,2013-01-01,4.901119715542856
Maharashtra,2013-04-01,4.737723116314285
Maharashtra,2013-07-01,4.458679915257144
Maharashtra,2013-10-01,4.8638107646857165
Maharashtra,2014-01-01,4.8873789006571435
Maharashtra,2014-04-01,4.842229268028571
Maharashtra,2014-07-01,4.552532665771428
Maharashtra,2014-10-01,4.8582440337428565
Maharashtra,2015-01-01,4.881589005028572
Maharashtra,2015-04-01,4.784767975428572
Maharashtra,2015-07-01,4.624067059514284
Maharashtra,2015-10-01,4.881706400942857
Maharashtra,2016-01-01,4.889726206085713
Maharashtra,2016-04-01,4.789148114771428
Maharashtra,2016-07-01,4.428196650457142
Maharashtra,2016-10-01,4.883377050457144
Maharashtra,2017-01-01,4.905509374171428
Maharashtra,2017-04-01,4.804259048800001
Maharashtra,2017-07-01,4.540427321428571
Maharashtra,2017-10-01,4.868038280571428
Maharashtra,2018-01-01,4.884343751857142
Maharashtra,2018-04-01,4.803537401114285
Maharashtra,2018-07-01,4.526231117457143
Maharashtra,2018-10-01,4.889270985400001
Maharashtra,2019-01-01,4.905336980057144
Maharashtra,2019-04-01,4.834792653885715
Maharashtra,2019-07-01,4.441459344885713
Maharashtra,2019-10-01,4.818541013485714
Manipur,2000-01-01,4.794823000777778
Manipur,2000-04-01,4.665101474444445
Manipur,2000-07-01,4.5332361042222225
Manipur,2000-10-01,4.891037243333333
Manipur,2001-01-01,4.915482638555556
Manipur,2001-04-01,4.716343417
Manipur,2001-07-01,4.665961307777778
Manipur,2001-10-01,4.824215160888889
Manipur,2002-01-01,4.915982004555556
Manipur,2002-04-01,4.699905783999999
Manipur,2002-07-01,4.565606825666666
Manipur,2002-10-01,4.868487865555555
Manipur,2003-01-01,4.910391542666667
Manipur,2003-04-01,4.691526039777778
Manipur,2003-07-01,4.656002567000001
Manipur,2003-10-01,4.854102727
Manipur,2004-01-01,4.905820037222222
Manipur,2004-04-01,4.6204844713333335
Manipur,2004-10-01,4.873491192833334
Manipur,2005-01-01,4.847643988777778
Manipur,2005-04-01,4.763097700666667
Manipur,2005-07-01,4.649536468222222
Manipur,2005-10-01,4.842748244555555
Manipur,2006-01-01,4.934207578222222
Manipur,2006-04-01,4.727416554777777
Manipur,2006-07-01,4.6307181019999994
Manipur,2006-10-01,4.858263229111111
Manipur,2007-01-01,4.915003221777778
Manipur,2007-04-01,4.669179637999999
Manipur,2007-07-01,4.586290184333333
Manipur,2007-10-01,4.830527933444445
Manipur,2008-01-01,4.859894309444445
Manipur,2008-04-01,4.756725443111111
Manipur,2008-07-01,4.587272243777778
Manipur,2008-10-01,4.863513122222222
Manipur,2009-01-01,4.910571846777777
Manipur,2009-04-01,4.769427183
Manipur,2009-07-01,4.634992015222222
Manipur,2009-10-01,4.883954816444445
Manipur,2010-01-01,4.901433121999999
Manipur,2010-04-01,4.640213457222222
Manipur,2010-07-01,4.577983584
Manipur,2010-10-01,4.854644426111111
Manipur,2011-01-01,4.889037211444444
Manipur,2011-04-01,4.695269288777777
Manipur,2011-07-01,4.600849017666666
Manipur,2011-10-01,4.897681901555556
Manipur,2012-01-01,4.927885355333333
Manipur,2012-04-01,4.718575860555556
Manipur,2012-07-01,4.612774558222223
Manipur,2012-10-01,4.850598190777777
Manipur,2013-01-01,4.924114605111111
Manipur,2013-04-01,4.7480126735555555
Manipur,2013-07-01,4.535758148
Manipur,2013-10-01,4.840671469888889
Manipur,2014-01-01,4.921070614777777
Manipur,2014-04-01,4.777850414222222
Manipur,2014-07-01,4.633264594777778
Manipur,2014-10-01,4.879154196111112
Manipur,2015-01-01,4.912404493555555
Manipur,2015-04-01,4.714978849555555
Manipur,2015-07-01,4.555562597444445
Manipur,2015-10-01,4.857295449444444
Manipur,2016-01-01,4.904784429666667
Manipur,2016-04-01,4.64954763288889
Manipur,2016-07-01,4.595340431222223
Manipur,2016-10-01,4.872982871222222
Manipur,2017-01-01,4.875883348777778
Manipur,2017-04-01,4.715495718888889
Manipur,2017-07-01,4.526140270333333
Manipur,2017-10-01,4.836851654888889
Manipur,2018-01-01,4.910075199555555
Manipur,2018-04-01,4.688167275666667
Manipur,2018-07-01,4.645326695888888
Manipur,2018-10-01,4.8437340558888895
Manipur,2019-01-01,4.907177209777777
Manipur,2019-04-01,4.825210845111111
Manipur,2019-07-01,4.5618236467777775
Manipur,2019-10-01,4.8606903161111115
Meghalaya,2000-01-01,4.945307473714286
Meghalaya,2000-04-01,4.703473651714286
Meghalaya,2000-07-01,4.5899804451428565
Meghalaya,2000-10-01,4.964795948
Meghalaya,2001-01-01,4.985104146714286
Meghalaya,2001-04-01,4.825776490000001
Meghalaya,2001-07-01,4.668133006142858
Meghalaya,2001-10-01,4.904696888285715
Meghalaya,2002-01-01,4.982964310428572
Meghalaya,2002-04-01,4.741318649571428
Meghalaya,2002-07-01,4.578991709285714
Meghalaya,2002-10-01,4.955946736857143
Meghalaya,2003-01-01,4.938867441142858
Meghalaya,2003-04-01,4.796063086857143
Meghalaya,2003-07-01,4.705037205428572
Meghalaya,2003-10-01,4.863041889
Meghalaya,2004-01-01,4.963533307
Meghalaya,2004-04-01,4.768342396142857
Meghalaya,2004-10-01,4.947682265125
Meghalaya,2005-01-01,4.9337446375714284
Meghalaya,2005-04-01,4.778425175142857
Meghalaya,2005-07-01,4.624690796285714
Meghalaya,2005-10-01,4.890043956428571
Meghalaya,2006-01-01,4.9815123201428575
Meghalaya,2006-04-01,4.755395675428572
Meghalaya,2006-07-01,4.707147301428572
Meghalaya,2006-10-01,4.920414266857143
Meghalaya,2007-01-01,4.955246938857143
Meghalaya,2007-04-01,4.797124983142857
Meghalaya,2007-07-01,4.57516082
Meghalaya,2007-10-01,4.934256025714285
Meghalaya,2008-01-01,4.920412366285715
Meghalaya,2008-04-01,4.812078287714286
Meghalaya,2008-07-01,4.597581573857143
Meghalaya,2008-10-01,4.953718419857144
Meghalaya,2009-01-01,4.981421637142857
Meghalaya,2009-04-01,4.809683853142857
Meghalaya,2009-07-01,4.683308560857143
Meghalaya,2009-10-01,4.929703543285714
Meghalaya,2010-01-01,4.972851261428571
Meghalaya,2010-04-01,4.742918366142858
Meghalaya,2010-07-01,4.634592487857142
Meghalaya,2010-10-01,4.914771090571429
Meghalaya,2011-01-01,4.957619693428571
Meghalaya,2011-04-01,4.752797023857143
Meghalaya,2011-07-01,4.6404165992857145
Meghalaya,2011-10-01,4.986650293142857
Meghalaya,2012-01-01,4.979255082571428
Meghalaya,2012-04-01,4.768584415714286
Meghalaya,2012-07-01,4.597256561428572
Meghalaya,2012-10-01,4.939381705285714
Meghalaya,2013-01-01,4.973615038714286
Meghalaya,2013-04-01,4.767437923285714
Meghalaya,2013-07-01,4.5944653998571425
Meghalaya,2013-10-01,4.93328890957143
Meghalaya,2014-01-01,4.959910932428571
Meghalaya,2014-04-01,4.829308292285715
Meghalaya,2014-07-01,4.630884541428571
Meghalaya,2014-10-01,4.944233393285714
Meghalaya,2015-01-01,4.932918424
Meghalaya,2015-04-01,4.713361942714285
Meghalaya,2015-07-01,4.627588194857144
Meghalaya,2015-10-01,4.976890784571428
Meghalaya,2016-01-01,4.972668505285713
Meghalaya,2016-04-01,4.784307329857143
Meghalaya,2016-07-01,4.621842363571429
Meghalaya,2016-10-01,4.943867246571429
Meghalaya,2017-01-01,4.956847011428572
Meghalaya,2017-04-01,4.717982326714286
Meghalaya,2017-07-01,4.550729361
Meghalaya,2017-10-01,4.915982635
Meghalaya,2018-01-01,4.982910269714286
Meghalaya,2018-04-01,4.820530537714285
Meghalaya,2018-07-01,4.6608519184285715
Meghalaya,2018-10-01,4.940653316714285
Meghalaya,2019-01-01,4.959724928
Meghalaya,2019-04-01,4.849456808285715
Meghalaya,2019-07-01,4.616705897428572
Meghalaya,2019-10-01,4.916324115000001
Mizoram,2000-01-01,4.819812869875
Mizoram,2000-04-01,4.764271659
Mizoram,2000-07-01,4.603498303125
Mizoram,2000-10-01,4.932512598000001
Mizoram,2001-01-01,4.991471460375
Mizoram,2001-04-01,4.769342767375
Mizoram,2001-07-01,4.7206553174999994
Mizoram,2001-10-01,4.866797418625
Mizoram,2002-01-01,4.969236920375001
Mizoram,2002-04-01,4.773091353375
Mizoram,2002-07-01,4.561004129125
Mizoram,2002-10-01,4.922618508375
Mizoram,2003-01-01,4.96866262225
Mizoram,2003-04-01,4.7681118755
Mizoram,2003-07-01,4.756096227375
Mizoram,2003-10-01,4.921665228875
Mizoram,2004-01-01,4.959610571
Mizoram,2004-04-01,4.7263921804999995
Mizoram,2004-10-01,4.922780785699999
Mizoram,2005-01-01,4.931277363374999
Mizoram,2005-04-01,4.79486818875
Mizoram,2005-07-01,4.660562479125
Mizoram,2005-10-01,4.908929586999999
Mizoram,2006-01-01,4.9966423705
Mizoram,2006-04-01,4.759955385874999
Mizoram,2006-07-01,4.6508451783749996
Mizoram,2006-10-01,4.904587116000001
Mizoram,2007-01-01,4.98886924775
Mizoram,2007-04-01,4.762166304500001
Mizoram,2007-07-01,4.592455293625001
Mizoram,2007-10-01,4.865249642749999
Mizoram,2008-01-01,4.925857085125
Mizoram,2008-04-01,4.803382399875
Mizoram,2008-07-01,4.65275541225
Mizoram,2008-10-01,4.948534105749999
Mizoram,2009-01-01,4.97437701175
Mizoram,2009-04-01,4.837517614125
Mizoram,2009-07-01,4.641026756875
Mizoram,2009-10-01,4.939082561875
Mizoram,2010-01-01,4.9867177025
Mizoram,2010-04-01,4.740291129125
Mizoram,2010-07-01,4.58642089925
Mizoram,2010-10-01,4.911243113375
Mizoram,2011-01-01,4.972245871375
Mizoram,2011-04-01,4.755483266
Mizoram,2011-07-01,4.606066859999999
Mizoram,2011-10-01,4.9501649233750005
Mizoram,2012-01-01,4.981001354
Mizoram,2012-04-01,4.790678430125
Mizoram,2012-07-01,4.66256943525
Mizoram,2012-10-01,4.920507884999999
Mizoram,2013-01-01,4.969883000375
Mizoram,2013-04-01,4.785080949875001
Mizoram,2013-07-01,4.5649455613750005
Mizoram,2013-10-01,4.894241145375
Mizoram,2014-01-01,4.9803080482499995
Mizoram,2014-04-01,4.838402208875
Mizoram,2014-07-01,4.669731654375
Mizoram,2014-10-01,4.93340674425
Mizoram,2015-01-01,4.968569397374999
Mizoram,2015-04-01,4.796751190625001
Mizoram,2015-07-01,4.523084759874999
Mizoram,2015-10-01,4.901597483125
Mizoram,2016-01-01,4.972288118
Mizoram,2016-04-01,4.7880521825
Mizoram,2016-07-01,4.617363966375001
Mizoram,2016-10-01,4.922146667874999
Mizoram,2017-01-01,4.956845212
Mizoram,2017-04-01,4.7704790876250005
Mizoram,2017-07-01,4.59307214925
Mizoram,2017-10-01,4.862540010249999
Mizoram,2018-01-01,4.9592228812500005
Mizoram,2018-04-01,4.771967252124999
Mizoram,2018-07-01,4.688904938125001
Mizoram,2018-10-01,4.866566219875
Mizoram,2019-01-01,4.953032425249999
Mizoram,2019-04-01,4.895173710625
Mizoram,2019-07-01,4.62906347825
Mizoram,2019-10-01,4.943179548375
NCT of Delhi,2000-01-01,4.940544146444444
NCT of Delhi,2000-04-01,4.959007255222223
NCT of Delhi,2000-07-01,4.779926348
NCT of Delhi,2000-10-01,4.959938227555555
NCT of Delhi,2001-01-01,4.9425505247777775
NCT of Delhi,2001-04-01,4.9623196711111115
NCT of Delhi,2001-07-01,4.794413503555556
NCT of Delhi,2001-10-01,4.959716299111111
NCT of Delhi,2002-01-01,4.946726547777778
NCT of Delhi,2002-04-01,4.964984652555556
NCT of Delhi,2002-07-01,4.885448510444444
NCT of Delhi,2002-10-01,4.966731716777777
NCT of Delhi,2003-01-01,4.91207909411111
NCT of Delhi,2003-04-01,4.942218715111111
NCT of Delhi,2003-07-01,4.779782118777778
NCT of Delhi,2003-10-01,4.951414928222222
NCT of Delhi,2004-01-01,4.943405736
NCT of Delhi,2004-04-01,4.941768572333333
NCT of Delhi,2004-10-01,4.933058266555556
NCT of Delhi,2005-01-01,4.873666435666667
NCT of Delhi,2005-04-01,4.929369393111112
NCT of Delhi,2005-07-01,4.826405537666666
NCT of Delhi,2005-10-01,4.963091834222222
NCT of Delhi,2006-01-01,4.926623026111111
NCT of Delhi,2006-04-01,4.912728603222223
NCT of Delhi,2006-07-01,4.840410180555555
NCT of Delhi,2006-10-01,4.957586850666668
NCT of Delhi,2007-01-01,4.920177759111111
NCT of Delhi,2007-04-01,4.9354335001111105
NCT of Delhi,2007-07-01,4.827214949
NCT of Delhi,2007-10-01,4.960385127444445
NCT of Delhi,2008-01-01,4.929562635222222
NCT of Delhi,2008-04-01,4.870984786888889
NCT of Delhi,2008-07-01,4.779437538333333
NCT of Delhi,2008-10-01,4.948896982111112
NCT of Delhi,2009-01-01,4.914788855666667
NCT of Delhi,2009-04-01,4.952642576888889
NCT of Delhi,2009-07-01,4.859673679888889
NCT of Delhi,2009-10-01,4.934284994555556
NCT of Delhi,2010-01-01,4.926761600222222
NCT of Delhi,2010-04-01,4.953115318555556
NCT of Delhi,2010-07-01,4.7332703415555555
NCT of Delhi,2010-10-01,4.939801839444445
NCT of Delhi,2011-01-01,4.921907126333334
NCT of Delhi,2011-04-01,4.931768095666667
NCT of Delhi,2011-07-01,4.788392844222222
NCT of Delhi,2011-10-01,4.974210246222223
