ST_NM,date,evaptrans
NCT of Delhi,2016-01-01,35.894975136666666
NCT of Delhi,2016-04-01,2.1804933423333335
NCT of Delhi,2016-07-01,75.08581164666667
NCT of Delhi,2016-10-01,20.942806417777778
NCT of Delhi,2017-01-01,52.755329852222225
NCT of Delhi,2017-04-01,5.430603232555556
NCT of Delhi,2017-07-01,81.26784597222222
NCT of Delhi,2017-10-01,25.586401406666667
NCT of Delhi,2018-01-01,45.22745023444445
NCT of Delhi,2018-04-01,6.309723860666667
NCT of Delhi,2018-07-01,101.61834242333333
NCT of Delhi,2018-10-01,34.083716216666666
NCT of Delhi,2019-01-01,56.24503065444445
NCT of Delhi,2019-04-01,9.37525087511111
NCT of Delhi,2019-07-01,101.07146665666667
NCT of Delhi,2019-10-01,42.58517348
NCT of Delhi,2020-01-01,87.85450837000002
NCT of Delhi,2020-04-01,23.860701711111112
NCT of Delhi,2020-07-01,87.68291855
Nagaland,2001-01-01,163.09542795454544
Nagaland,2001-04-01,230.51344959090912
Nagaland,2001-07-01,287.09822817272726
Nagaland,2001-10-01,220.09983365454548
Nagaland,2002-01-01,174.5328118818182
Nagaland,2002-04-01,258.76785772727277
Nagaland,2002-07-01,345.2274612272728
Nagaland,2002-10-01,223.02240106363635
Nagaland,2003-01-01,193.28816330909092
Nagaland,2003-04-01,267.4077692454546
Nagaland,2003-07-01,283.5361716181818
Nagaland,2003-10-01,218.16326886363638
Nagaland,2004-01-01,167.2521105090909
Nagaland,2004-04-01,275.9534162909091
Nagaland,2004-07-01,275.9760699363637
Nagaland,2004-10-01,231.7101486272727
Nagaland,2005-01-01,178.6453965181818
Nagaland,2005-04-01,261.0870815727273
Nagaland,2005-07-01,335.50180670909094
Nagaland,2005-10-01,226.77034684545453
Nagaland,2006-01-01,167.90351779999997
Nagaland,2006-04-01,278.9563415818182
Nagaland,2006-07-01,336.5504200272727
Nagaland,2006-10-01,219.56635476363635
Nagaland,2007-01-01,183.24810135454547
Nagaland,2007-04-01,269.5374124272727
Nagaland,2007-07-01,346.7392004272727
Nagaland,2007-10-01,223.5880419636364
Nagaland,2008-01-01,182.62688740909087
Nagaland,2008-04-01,257.69620282727277
Nagaland,2008-07-01,297.5228663
Nagaland,2008-10-01,243.5231300090909
Nagaland,2009-01-01,161.9444239272727
Nagaland,2009-04-01,255.5485091545455
Nagaland,2009-07-01,322.28296956363636
Nagaland,2009-10-01,229.4779770272727
Nagaland,2010-01-01,164.00056450909094
Nagaland,2010-04-01,210.32353846363637
Nagaland,2010-07-01,277.77403979090906
Nagaland,2010-10-01,220.13769674545458
Nagaland,2011-01-01,186.05565248181819
Nagaland,2011-04-01,259.4464135727273
Nagaland,2011-07-01,321.0867769454545
Nagaland,2011-10-01,241.7721611636364
Nagaland,2012-01-01,149.21362183636364
Nagaland,2012-04-01,270.80560991818186
Nagaland,2012-07-01,275.49334623636355
Nagaland,2012-10-01,240.87741919090905
Nagaland,2013-01-01,194.66229119090906
Nagaland,2013-04-01,260.7277822727273
Nagaland,2013-07-01,251.68723935454548
Nagaland,2013-10-01,239.71482431818185
Nagaland,2014-01-01,197.85563845454544
Nagaland,2014-04-01,255.42060862727268
Nagaland,2014-07-01,316.0700735545454
Nagaland,2014-10-01,241.2415053090909
Nagaland,2015-01-01,181.19492154545455
Nagaland,2015-04-01,235.60007193636363
Nagaland,2015-07-01,291.26478959090906
Nagaland,2015-10-01,233.3945851999999
Nagaland,2016-01-01,159.17244830909092
Nagaland,2016-04-01,272.43274118181813
Nagaland,2016-07-01,301.6578580272727
Nagaland,2016-10-01,243.3345223272727
Nagaland,2017-01-01,204.42789735454542
Nagaland,2017-04-01,283.1479387818182
Nagaland,2017-07-01,281.5359295545455
Nagaland,2017-10-01,235.21161148181815
Nagaland,2018-01-01,201.72893811818184
Nagaland,2018-04-01,229.53541649090906
Nagaland,2018-07-01,282.24492389090915
Nagaland,2018-10-01,232.2654752272727
Nagaland,2019-01-01,202.48328672727274
Nagaland,2019-04-01,243.55469631818184
Nagaland,2019-07-01,286.87680230909086
Nagaland,2019-10-01,232.75239812727276
Nagaland,2020-01-01,205.75514314545455
Nagaland,2020-04-01,259.12940099090906
Nagaland,2020-07-01,286.01966806363635
Odisha,2001-01-01,45.598529978666676
Odisha,2001-04-01,41.3725707392
Odisha,2001-07-01,253.1053921633333
Odisha,2001-10-01,186.23007151666664
Odisha,2002-01-01,71.79963738733335
Odisha,2002-04-01,45.87986949006665
Odisha,2002-07-01,263.6467981133334
Odisha,2002-10-01,160.9643346033333
Odisha,2003-01-01,64.80810323166668
Odisha,2003-04-01,28.269753853833326
Odisha,2003-07-01,233.526375
Odisha,2003-10-01,191.72664472999998
Odisha,2004-01-01,85.88264825300001
Odisha,2004-04-01,84.49118988500001
Odisha,2004-07-01,266.7474446733334
Odisha,2004-10-01,176.23635276333331
Odisha,2005-01-01,69.41387520333335
Odisha,2005-04-01,47.09061604796668
Odisha,2005-07-01,256.70108151999995
Odisha,2005-10-01,174.34858337333333
Odisha,2006-01-01,71.36121888000001
Odisha,2006-04-01,83.611110161
Odisha,2006-07-01,274.27226675000003
Odisha,2006-10-01,177.6739215033334
Odisha,2007-01-01,65.05122681799999
Odisha,2007-04-01,54.66107550680001
Odisha,2007-07-01,223.85774865
Odisha,2007-10-01,185.16887452333336
Odisha,2008-01-01,80.71239334600003
Odisha,2008-04-01,45.73120696036667
Odisha,2008-07-01,272.4565377633333
Odisha,2008-10-01,175.75635129666674
Odisha,2009-01-01,53.831029523
Odisha,2009-04-01,50.81551955936667
Odisha,2009-07-01,249.92391795666668
Odisha,2009-10-01,181.96585786
Odisha,2010-01-01,56.910626485999984
Odisha,2010-04-01,60.10613066326666
Odisha,2010-07-01,284.7863431766667
Odisha,2010-10-01,201.65217787
Odisha,2011-01-01,78.30603481133333
Odisha,2011-04-01,70.37839464833334
Odisha,2011-07-01,315.0275465666667
Odisha,2011-10-01,168.33766079333333
Odisha,2012-01-01,53.41508282266666
Odisha,2012-04-01,41.40669695716666
Odisha,2012-07-01,287.4516889766667
Odisha,2012-10-01,186.19549282666668
Odisha,2013-01-01,65.92987353
Odisha,2013-04-01,59.56237564199999
Odisha,2013-07-01,253.89822852666668
Odisha,2013-10-01,190.36683449333339
Odisha,2014-01-01,83.72064130666666
Odisha,2014-04-01,58.545038123666664
Odisha,2014-07-01,307.3239124433333
Odisha,2014-10-01,166.23091907666668
Odisha,2015-01-01,72.56303350766667
Odisha,2015-04-01,63.139846553666686
Odisha,2015-07-01,271.01214267666666
Odisha,2015-10-01,175.68788529666665
Odisha,2016-01-01,59.80067530766667
Odisha,2016-04-01,45.60837819333333
Odisha,2016-07-01,265.81772441666664
Odisha,2016-10-01,191.10052797666665
Odisha,2017-01-01,66.10068649533335
Odisha,2017-04-01,44.76919814153333
Odisha,2017-07-01,255.08808347333334
Odisha,2017-10-01,198.71116888666666
Odisha,2018-01-01,62.99144692433333
Odisha,2018-04-01,75.16533227766666
Odisha,2018-07-01,284.4552357133333
Odisha,2018-10-01,174.83305793333335
Odisha,2019-01-01,75.529117795
Odisha,2019-04-01,54.45193235796667
Odisha,2019-07-01,268.81288116
Odisha,2019-10-01,211.88129547333335
Odisha,2020-01-01,121.63343154899998
Odisha,2020-04-01,73.46231108133335
Odisha,2020-07-01,258.11432239999993
Puducherry,2001-01-01,186.460382925
Puducherry,2001-04-01,178.319935375
Puducherry,2001-07-01,199.08757225
Puducherry,2001-10-01,210.12194305
Puducherry,2002-01-01,208.460230575
Puducherry,2002-04-01,164.80532290000002
Puducherry,2002-07-01,212.70438625
Puducherry,2002-10-01,200.605254625
Puducherry,2003-01-01,193.70880425
Puducherry,2003-04-01,151.7795373925
Puducherry,2003-07-01,247.999828325
Puducherry,2003-10-01,221.72424995
Puducherry,2004-01-01,172.80422545
Puducherry,2004-04-01,195.82548237499998
Puducherry,2004-07-01,228.162628875
Puducherry,2004-10-01,221.08642690000002
Puducherry,2005-01-01,186.661795775
Puducherry,2005-04-01,206.53286970000002
Puducherry,2005-07-01,231.90708560000002
Puducherry,2005-10-01,208.89225055
Puducherry,2006-01-01,206.13416189999998
Puducherry,2006-04-01,180.472696975
Puducherry,2006-07-01,221.37502475000002
Puducherry,2006-10-01,215.50023399999998
Puducherry,2007-01-01,184.829276825
Puducherry,2007-04-01,173.18642557500002
Puducherry,2007-07-01,225.33626927499998
Puducherry,2007-10-01,220.7030435
Puducherry,2008-01-01,207.86266049999998
Puducherry,2008-04-01,173.37709094999997
Puducherry,2008-07-01,216.201663375
Puducherry,2008-10-01,205.416448575
Puducherry,2009-01-01,184.79592630000005
Puducherry,2009-04-01,178.5954624
Puducherry,2009-07-01,200.0944373
Puducherry,2009-10-01,211.76911270000002
Puducherry,2010-01-01,187.608608125
Puducherry,2010-04-01,176.47902345
Puducherry,2010-07-01,211.644403325
Puducherry,2010-10-01,219.030936525
Puducherry,2011-01-01,197.29190417500004
Puducherry,2011-04-01,176.409849525
Puducherry,2011-07-01,209.31953335
Puducherry,2011-10-01,214.074097725
Puducherry,2012-01-01,163.106919075
Puducherry,2012-04-01,161.7463151225
Puducherry,2012-07-01,208.78147335
Puducherry,2012-10-01,225.07272677500004
Puducherry,2013-01-01,186.078650525
Puducherry,2013-04-01,173.210754525
Puducherry,2013-07-01,234.00468762500003
Puducherry,2013-10-01,216.26079665000003
Puducherry,2014-01-01,174.801614475
Puducherry,2014-04-01,170.28587715
Puducherry,2014-07-01,209.9247622
Puducherry,2014-10-01,193.37940507499997
Puducherry,2015-01-01,191.89677655000003
Puducherry,2015-04-01,172.44304989999998
Puducherry,2015-07-01,212.8742709
Puducherry,2015-10-01,234.12348364999997
Puducherry,2016-01-01,184.29957855
Puducherry,2016-04-01,171.97176919999998
Puducherry,2016-07-01,211.813685875
Puducherry,2016-10-01,191.308266175
Puducherry,2017-01-01,174.69163780000002
Puducherry,2017-04-01,147.03472687500002
Puducherry,2017-07-01,203.75036217499996
Puducherry,2017-10-01,208.7936823
Puducherry,2018-01-01,170.763993025
Puducherry,2018-04-01,158.632315625
Puducherry,2018-07-01,198.471806975
Puducherry,2018-10-01,185.752690975
Puducherry,2019-01-01,161.030863525
Puducherry,2019-04-01,120.1161867725
Puducherry,2019-07-01,195.759254825
Puducherry,2019-10-01,230.842909475
Puducherry,2020-01-01,186.92810699999998
Puducherry,2020-04-01,169.37343934999998
Puducherry,2020-07-01,208.72439347500003
Punjab,2001-01-01,136.1607596025
Punjab,2001-04-01,3.80462387395
Punjab,2001-07-01,52.438236991999986
Punjab,2001-10-01,16.832239119
Punjab,2002-01-01,124.56905593249999
Punjab,2002-04-01,1.16300023725
Punjab,2002-07-01,45.610249936
Punjab,2002-10-01,21.795594512999998
Punjab,2003-01-01,122.506317513
Punjab,2003-04-01,2.4012019079000004
Punjab,2003-07-01,121.34337214249999
Punjab,2003-10-01,22.038462861000006
Punjab,2004-01-01,119.3690338795
Punjab,2004-04-01,3.4701200169
Punjab,2004-07-01,79.2883215615
Punjab,2004-10-01,29.410414376999995
Punjab,2005-01-01,132.1347415125
Punjab,2005-04-01,5.601416104699999
Punjab,2005-07-01,83.919810368
Punjab,2005-10-01,21.2910284395
Punjab,2006-01-01,132.222356378
Punjab,2006-04-01,4.19068503315
Punjab,2006-07-01,163.35736380999998
Punjab,2006-10-01,35.47309313200001
Punjab,2007-01-01,146.097327971
Punjab,2007-04-01,5.02320070055
Punjab,2007-07-01,93.81704762600002
Punjab,2007-10-01,24.2677682395
Punjab,2008-01-01,123.1191200525
Punjab,2008-04-01,8.64311395005
Punjab,2008-07-01,140.49779707749997
Punjab,2008-10-01,28.936875894000003
Punjab,2009-01-01,135.19430490899998
Punjab,2009-04-01,3.3160185491500003
Punjab,2009-07-01,118.5699478555
Punjab,2009-10-01,28.8588861105
Punjab,2010-01-01,120.0244131455
Punjab,2010-04-01,0.7839678070000001
Punjab,2010-07-01,159.52197588500002
Punjab,2010-10-01,31.461058967999996
Punjab,2011-01-01,138.88367952750002
Punjab,2011-04-01,10.24551128645
Punjab,2011-07-01,162.08608409999997
Punjab,2011-10-01,35.514228128499994
Punjab,2012-01-01,124.5548448965
Punjab,2012-04-01,6.991584129249999
Punjab,2012-07-01,121.29812572150001
Punjab,2012-10-01,34.187834394999996
Punjab,2013-01-01,156.877194831
Punjab,2013-04-01,5.814969787950001
Punjab,2013-07-01,135.3788162215
Punjab,2013-10-01,34.79940463199999
Punjab,2014-01-01,148.50776654099997
Punjab,2014-04-01,11.673671768099998
Punjab,2014-07-01,100.94093161400002
Punjab,2014-10-01,29.813166636
Punjab,2015-01-01,149.0301294335
Punjab,2015-04-01,9.18663464875
Punjab,2015-07-01,86.483016445
Punjab,2015-10-01,32.4952261575
Punjab,2016-01-01,147.882997519
Punjab,2016-04-01,3.8062278700499994
Punjab,2016-07-01,141.020132316
Punjab,2016-10-01,25.3802491565
Punjab,2017-01-01,143.01284890799997
Punjab,2017-04-01,6.773381112300001
Punjab,2017-07-01,107.919465885
Punjab,2017-10-01,26.448037616499995
Punjab,2018-01-01,149.18826576300003
Punjab,2018-04-01,9.543107733900001
Punjab,2018-07-01,169.255763935
Punjab,2018-10-01,40.433039855500006
Punjab,2019-01-01,154.95326866550002
Punjab,2019-04-01,12.135701389649999
Punjab,2019-07-01,175.812038755
Punjab,2019-10-01,46.25876798
Punjab,2020-01-01,168.15787161499998
Punjab,2020-04-01,20.9602673415
Punjab,2020-07-01,157.600743985
Rajasthan,2001-01-01,24.18257233836364
Rajasthan,2001-04-01,4.194656776636364
Rajasthan,2001-07-01,90.91732898424243
Rajasthan,2001-10-01,16.80706468242424
Rajasthan,2002-01-01,28.53405355360606
Rajasthan,2002-04-01,2.4792616425454552
Rajasthan,2002-07-01,37.35583768524243
Rajasthan,2002-10-01,10.901724344484848
Rajasthan,2003-01-01,23.03110523384848
Rajasthan,2003-04-01,3.972826841878789
Rajasthan,2003-07-01,129.05874481636363
Rajasthan,2003-10-01,29.325471698121213
Rajasthan,2004-01-01,27.30189000493939
Rajasthan,2004-04-01,5.874582177303031
Rajasthan,2004-07-01,89.54052219260605
Rajasthan,2004-10-01,27.73538525666667
Rajasthan,2005-01-01,31.505993976272727
Rajasthan,2005-04-01,3.770844062181818
Rajasthan,2005-07-01,113.70809466987875
Rajasthan,2005-10-01,30.91009046781818
Rajasthan,2006-01-01,29.221218088424237
Rajasthan,2006-04-01,6.284384635636362
Rajasthan,2006-07-01,128.6598518748485
Rajasthan,2006-10-01,30.985515719848483
Rajasthan,2007-01-01,37.270429678424236
Rajasthan,2007-04-01,5.990187719181819
Rajasthan,2007-07-01,113.79522482333333
Rajasthan,2007-10-01,22.50620317030303
Rajasthan,2008-01-01,31.671829376424242
Rajasthan,2008-04-01,10.216862641999999
Rajasthan,2008-07-01,149.71061926454544
Rajasthan,2008-10-01,32.37873866548485
Rajasthan,2009-01-01,29.75265901245455
Rajasthan,2009-04-01,2.201482280121212
Rajasthan,2009-07-01,85.44583125715153
Rajasthan,2009-10-01,27.627479440606063
Rajasthan,2010-01-01,28.19797093369697
Rajasthan,2010-04-01,2.251159986818181
Rajasthan,2010-07-01,135.16338440545454
Rajasthan,2010-10-01,60.68058825272727
Rajasthan,2011-01-01,52.05941811466667
Rajasthan,2011-04-01,7.244256692363635
Rajasthan,2011-07-01,166.7039183163636
Rajasthan,2011-10-01,40.99428555521211
Rajasthan,2012-01-01,37.11389890154545
Rajasthan,2012-04-01,4.826010864666667
Rajasthan,2012-07-01,114.08254659848484
Rajasthan,2012-10-01,36.51384070212123
Rajasthan,2013-01-01,47.28868589930303
Rajasthan,2013-04-01,8.393714339393942
Rajasthan,2013-07-01,135.57989920363636
Rajasthan,2013-10-01,47.10014303027273
Rajasthan,2014-01-01,55.489459271121206
Rajasthan,2014-04-01,4.5176714924848485
Rajasthan,2014-07-01,113.90288268848485
Rajasthan,2014-10-01,33.949646171575765
Rajasthan,2015-01-01,52.7700180789697
Rajasthan,2015-04-01,6.7515502285454545
Rajasthan,2015-07-01,95.61373343939393
Rajasthan,2015-10-01,24.459889159696974
Rajasthan,2016-01-01,38.82772522475757
Rajasthan,2016-04-01,3.5665498028484848
Rajasthan,2016-07-01,145.3183004448485
Rajasthan,2016-10-01,40.74247398875758
Rajasthan,2017-01-01,48.25554339890908
Rajasthan,2017-04-01,7.717107499727272
Rajasthan,2017-07-01,112.8996569090909
Rajasthan,2017-10-01,28.994809755666665
Rajasthan,2018-01-01,39.939117602393935
Rajasthan,2018-04-01,3.0628253493030306
Rajasthan,2018-07-01,139.101138909697
Rajasthan,2018-10-01,38.179386593515154
Rajasthan,2019-01-01,47.698614427303035
Rajasthan,2019-04-01,6.537389450939395
Rajasthan,2019-07-01,138.45960867636362
Rajasthan,2019-10-01,75.05677986878786
Rajasthan,2020-01-01,73.31588116848484
Rajasthan,2020-04-01,9.43872722221212
Rajasthan,2020-07-01,138.87647279787876
Sikkim,2001-01-01,66.68412198749999
Sikkim,2001-04-01,163.9946815
Sikkim,2001-07-01,227.41799985
Sikkim,2001-10-01,122.050902465
Sikkim,2002-01-01,87.44734779999999
Sikkim,2002-04-01,202.2353225
Sikkim,2002-07-01,245.256781725
Sikkim,2002-10-01,118.2227184175
Sikkim,2003-01-01,94.61630932
Sikkim,2003-04-01,187.5404016
Sikkim,2003-07-01,231.6160043
Sikkim,2003-10-01,119.96589730000001
Sikkim,2004-01-01,89.47949729
Sikkim,2004-04-01,176.25923812500002
Sikkim,2004-07-01,216.68501045
Sikkim,2004-10-01,124.9751332125
Sikkim,2005-01-01,98.2740966425
Sikkim,2005-04-01,161.70745330000003
Sikkim,2005-07-01,229.53161870000002
Sikkim,2005-10-01,112.66596575749999
Sikkim,2006-01-01,82.967015955
Sikkim,2006-04-01,192.15829257500002
Sikkim,2006-07-01,236.23056812500002
Sikkim,2006-10-01,121.0642640775
Sikkim,2007-01-01,91.02786018750001
Sikkim,2007-04-01,204.344141825
Sikkim,2007-07-01,237.03711629999998
Sikkim,2007-10-01,109.80199544499999
Sikkim,2008-01-01,90.13616256499999
Sikkim,2008-04-01,170.41397982500004
Sikkim,2008-07-01,228.838624525
Sikkim,2008-10-01,133.67924321750002
Sikkim,2009-01-01,78.6465174775
Sikkim,2009-04-01,175.0648204
Sikkim,2009-07-01,235.888996625
Sikkim,2009-10-01,116.27423921249999
Sikkim,2010-01-01,78.3354782925
Sikkim,2010-04-01,177.766212475
Sikkim,2010-07-01,210.063509625
Sikkim,2010-10-01,116.13163001500001
Sikkim,2011-01-01,94.29826052
Sikkim,2011-04-01,183.61448017499998
Sikkim,2011-07-01,235.2100628
Sikkim,2011-10-01,123.9253655925
Sikkim,2012-01-01,88.36044967749999
Sikkim,2012-04-01,176.7980471
Sikkim,2012-07-01,229.036458275
Sikkim,2012-10-01,103.87426864000001
Sikkim,2013-01-01,75.39685335249999
Sikkim,2013-04-01,147.67458822499998
Sikkim,2013-07-01,231.47138479999998
Sikkim,2013-10-01,129.83232233500001
Sikkim,2014-01-01,94.90597975
Sikkim,2014-04-01,161.587619975
Sikkim,2014-07-01,220.85086525000003
Sikkim,2014-10-01,118.71592975999998
Sikkim,2015-01-01,96.14317414499999
Sikkim,2015-04-01,183.18151405
Sikkim,2015-07-01,243.08681605
Sikkim,2015-10-01,122.71890611500001
Sikkim,2016-01-01,98.170954735
Sikkim,2016-04-01,163.89836242500002
Sikkim,2016-07-01,235.74332230000002
Sikkim,2016-10-01,126.25820585
Sikkim,2017-01-01,96.209607495
Sikkim,2017-04-01,201.006356225
Sikkim,2017-07-01,235.580493375
Sikkim,2017-10-01,136.5484036
Sikkim,2018-01-01,102.6541733075
Sikkim,2018-04-01,216.90754162500002
Sikkim,2018-07-01,235.498382575
Sikkim,2018-10-01,113.03379668250001
Sikkim,2019-01-01,99.73869862250001
Sikkim,2019-04-01,183.41554614999998
Sikkim,2019-07-01,221.843628225
Sikkim,2019-10-01,130.7333855075
Sikkim,2020-01-01,111.45063825
Sikkim,2020-04-01,184.65772730000003
Sikkim,2020-07-01,200.4711564
Tamil Nadu,2001-01-01,111.55899499031248
Tamil Nadu,2001-04-01,122.859686301875
Tamil Nadu,2001-07-01,137.53867766562496
Tamil Nadu,2001-10-01,196.73999545624997
Tamil Nadu,2002-01-01,133.76616018750002
Tamil Nadu,2002-04-01,109.66081753531249
Tamil Nadu,2002-07-01,123.93714415593753
Tamil Nadu,2002-10-01,174.42014342499996
Tamil Nadu,2003-01-01,112.2455065784375
Tamil Nadu,2003-04-01,100.19465301531248
Tamil Nadu,2003-07-01,177.58048140937504
Tamil Nadu,2003-10-01,197.35710574375003
Tamil Nadu,2004-01-01,86.32491959499998
Tamil Nadu,2004-04-01,130.39563473531257
Tamil Nadu,2004-07-01,167.25120353843747
Tamil Nadu,2004-10-01,208.93596521250004
Tamil Nadu,2005-01-01,116.0851842565625
Tamil Nadu,2005-04-01,158.3653963778125
Tamil Nadu,2005-07-01,178.92954341249998
Tamil Nadu,2005-10-01,204.365829253125
Tamil Nadu,2006-01-01,145.21274965937502
Tamil Nadu,2006-04-01,118.2113859240625
Tamil Nadu,2006-07-01,143.9997546659375
Tamil Nadu,2006-10-01,194.79436694375002
Tamil Nadu,2007-01-01,115.89951788812503
Tamil Nadu,2007-04-01,117.21925658812499
Tamil Nadu,2007-07-01,190.44867449375
Tamil Nadu,2007-10-01,196.83666440312498
Tamil Nadu,2008-01-01,156.43192427187498
Tamil Nadu,2008-04-01,136.03139873374997
Tamil Nadu,2008-07-01,160.85407909062502
Tamil Nadu,2008-10-01,173.73951650000006
Tamil Nadu,2009-01-01,117.76967049687501
Tamil Nadu,2009-04-01,112.35163755093748
Tamil Nadu,2009-07-01,155.5945804625
Tamil Nadu,2009-10-01,184.92992194375
Tamil Nadu,2010-01-01,123.1673130540625
Tamil Nadu,2010-04-01,111.4350629378125
Tamil Nadu,2010-07-01,163.02968891062497
Tamil Nadu,2010-10-01,193.2638425937499
Tamil Nadu,2011-01-01,141.35536179687497
Tamil Nadu,2011-04-01,127.82426049187502
Tamil Nadu,2011-07-01,149.8889931709375
Tamil Nadu,2011-10-01,193.26098094375004
Tamil Nadu,2012-01-01,112.10909878375001
Tamil Nadu,2012-04-01,114.1021074575
Tamil Nadu,2012-07-01,142.8968605175
Tamil Nadu,2012-10-01,192.39258337187502
Tamil Nadu,2013-01-01,111.41236435656249
Tamil Nadu,2013-04-01,96.8034262046875
Tamil Nadu,2013-07-01,162.54567613749998
Tamil Nadu,2013-10-01,173.0671362625
Tamil Nadu,2014-01-01,96.71929153031249
Tamil Nadu,2014-04-01,107.48313504750003
Tamil Nadu,2014-07-01,135.9528296046875
Tamil Nadu,2014-10-01,166.20466375
Tamil Nadu,2015-01-01,129.72792735312498
Tamil Nadu,2015-04-01,137.8160877065625
Tamil Nadu,2015-07-01,143.16046509281253
Tamil Nadu,2015-10-01,208.28264445312502
Tamil Nadu,2016-01-01,134.84695452375
Tamil Nadu,2016-04-01,100.84614984874999
Tamil Nadu,2016-07-01,141.29929058031252
Tamil Nadu,2016-10-01,125.81534343218749
Tamil Nadu,2017-01-01,100.70253692562501
Tamil Nadu,2017-04-01,89.15713624656253
Tamil Nadu,2017-07-01,151.04707201281252
Tamil Nadu,2017-10-01,183.61352384062505
Tamil Nadu,2018-01-01,114.00718674437502
Tamil Nadu,2018-04-01,103.471360784375
Tamil Nadu,2018-07-01,125.82150867874999
Tamil Nadu,2018-10-01,147.62863093124997
Tamil Nadu,2019-01-01,93.51625847281248
Tamil Nadu,2019-04-01,71.3832803528125
Tamil Nadu,2019-07-01,129.38186204375
Tamil Nadu,2019-10-01,197.27943310312494
Tamil Nadu,2020-01-01,130.7666368834375
Tamil Nadu,2020-04-01,108.28222419375001
Tamil Nadu,2020-07-01,175.38290204687496
Tripura,2001-01-01,130.15998963
Tripura,2001-04-01,182.9314114
Tripura,2001-07-01,316.326740225
Tripura,2001-10-01,270.095476475
Tripura,2002-01-01,154.88840015
Tripura,2002-04-01,241.604440875
Tripura,2002-07-01,394.18830804999993
Tripura,2002-10-01,290.67083
Tripura,2003-01-01,166.2608999
Tripura,2003-04-01,243.98169049999998
Tripura,2003-07-01,356.106775025
Tripura,2003-10-01,281.285914775
Tripura,2004-01-01,138.06804595
Tripura,2004-04-01,220.175700425
Tripura,2004-07-01,345.68095135
Tripura,2004-10-01,294.98218205
Tripura,2005-01-01,147.60826680000002
Tripura,2005-04-01,238.953833975
Tripura,2005-07-01,368.26808945
Tripura,2005-10-01,291.22678989999997
Tripura,2006-01-01,130.348441875
Tripura,2006-04-01,198.598360425
Tripura,2006-07-01,362.9493676
Tripura,2006-10-01,277.5383394
Tripura,2007-01-01,126.23851532500001
Tripura,2007-04-01,209.396096675
Tripura,2007-07-01,396.4459343000001
Tripura,2007-10-01,279.897996625
Tripura,2008-01-01,156.83435235000002
Tripura,2008-04-01,182.95163159999998
Tripura,2008-07-01,333.8382403
Tripura,2008-10-01,316.132463775
Tripura,2009-01-01,112.85862305250001
Tripura,2009-04-01,199.333728525
Tripura,2009-07-01,360.33109945
Tripura,2009-10-01,280.434930775
Tripura,2010-01-01,102.82906918
Tripura,2010-04-01,173.917825825
Tripura,2010-07-01,320.677572525
Tripura,2010-10-01,296.9764394
Tripura,2011-01-01,135.5149416
Tripura,2011-04-01,224.980495725
Tripura,2011-07-01,391.6180015
Tripura,2011-10-01,295.99041439999996
Tripura,2012-01-01,100.6392600575
Tripura,2012-04-01,209.707234425
Tripura,2012-07-01,326.73642682499997
Tripura,2012-10-01,276.7606323
Tripura,2013-01-01,129.0728669375
Tripura,2013-04-01,204.051868825
Tripura,2013-07-01,308.86938075
Tripura,2013-10-01,310.800446425
Tripura,2014-01-01,146.869846
Tripura,2014-04-01,154.512755675
Tripura,2014-07-01,395.027886475
Tripura,2014-10-01,282.80673889999997
Tripura,2015-01-01,125.7826873525
Tripura,2015-04-01,210.362205
Tripura,2015-07-01,407.93498187500006
Tripura,2015-10-01,298.33254605
Tripura,2016-01-01,139.094873925
Tripura,2016-04-01,260.0124046
Tripura,2016-07-01,348.23977417500004
Tripura,2016-10-01,319.3647308000001
Tripura,2017-01-01,174.55043345
Tripura,2017-04-01,269.796729775
Tripura,2017-07-01,341.4192692
Tripura,2017-10-01,292.2273626
Tripura,2018-01-01,165.61231277499996
Tripura,2018-04-01,246.53315237500001
Tripura,2018-07-01,379.4734359
Tripura,2018-10-01,272.31846417500003
Tripura,2019-01-01,172.33486870000002
Tripura,2019-04-01,219.48837615000002
Tripura,2019-07-01,379.748797125
Tripura,2019-10-01,293.76644995000004
Tripura,2020-01-01,170.05553935
Tripura,2020-04-01,226.696160075
Tripura,2020-07-01,332.789225675
Uttar Pradesh,2001-01-01,61.54037775450703
Uttar Pradesh,2001-04-01,4.906790205732393
Uttar Pradesh,2001-07-01,112.9270015249296
Uttar Pradesh,2001-10-01,36.354304547788736
Uttar Pradesh,2002-01-01,73.9210815656338
Uttar Pradesh,2002-04-01,1.3771204394929573
Uttar Pradesh,2002-07-01,111.93920185732395
Uttar Pradesh,2002-10-01,48.91451312704225
Uttar Pradesh,2003-01-01,78.39975404154931
Uttar Pradesh,2003-04-01,1.3607299052394366
Uttar Pradesh,2003-07-01,185.06842180140842
Uttar Pradesh,2003-10-01,77.76002193154929
Uttar Pradesh,2004-01-01,71.38155339281695
Uttar Pradesh,2004-04-01,8.435937585577465
Uttar Pradesh,2004-07-01,160.92304669267602
Uttar Pradesh,2004-10-01,51.05110058253522
Uttar Pradesh,2005-01-01,75.75109733704225
Uttar Pradesh,2005-04-01,1.7518305762112676
Uttar Pradesh,2005-07-01,175.1953891207042
Uttar Pradesh,2005-10-01,58.437776336056324
Uttar Pradesh,2006-01-01,61.19486925183098
Uttar Pradesh,2006-04-01,7.107559199577466
