date,Ward_No,mean
11/4/2018,5,-0.817998421
11/4/2018,6,-0.733122495
11/4/2018,7,-0.828024528
11/4/2018,8,-0.648914635
11/4/2018,9,-0.686756861
11/4/2018,10,-0.555714954
11/4/2018,11,-0.814962744
11/4/2018,22,-0.812893461
11/4/2018,23,-0.674092087
11/4/2018,24,-0.576672475
11/5/2018,12,-1.15609593
11/5/2018,13,-1.163649459
11/5/2018,14,-1.197528281
11/5/2018,15,-1.177388761
11/5/2018,16,-1.272751568
11/5/2018,17,-1.19495534
11/5/2018,18,-1.139131669
11/5/2018,19,-1.072955368
11/5/2018,20,-1.115268301
11/5/2018,21,-1.208661258
11/5/2018,1,-1.295034541
11/5/2018,2,-1.22835915
11/5/2018,3,-1.254240276
11/5/2018,4,-1.241330763
11/5/2018,5,-1.212769826
11/5/2018,6,-1.237394138
11/5/2018,7,-1.220876944
11/5/2018,8,-1.188456749
11/5/2018,9,-1.232362138
11/5/2018,10,-1.207768812
11/5/2018,11,-1.203340633
11/5/2018,22,-1.14135613
11/5/2018,23,-1.28596008
11/5/2018,24,-1.11166227
11/6/2018,12,-1.40092524
11/6/2018,13,-1.432756788
11/6/2018,14,-1.200020704
11/6/2018,15,-1.382382585
11/6/2018,16,-1.28910549
11/6/2018,17,-1.129256816
11/6/2018,18,-1.159870477
11/6/2018,19,-1.14637149
11/6/2018,20,-1.230634657
11/6/2018,21,-1.353151285
11/6/2018,1,-1.447915548
11/6/2018,2,-1.318883913
11/6/2018,3,-1.337925942
11/6/2018,4,-1.35088496
11/6/2018,5,-1.291431785
11/6/2018,6,-1.320164948
11/6/2018,7,-1.301798793
11/6/2018,8,-1.20289827
11/6/2018,9,-1.225226793
11/6/2018,10,-1.341414847
11/6/2018,11,-1.445196846
11/6/2018,22,-1.363852391
11/6/2018,23,-1.253650537
11/6/2018,24,-1.148875599
11/7/2018,12,-1.171748986
11/7/2018,13,-1.32484491
11/7/2018,14,-0.961251488
11/7/2018,15,-1.100447437
11/7/2018,16,-1.152439212
11/7/2018,17,-1.060391701
11/7/2018,18,-0.960688048
11/7/2018,19,-0.928201992
11/7/2018,20,-1.071375911
11/7/2018,21,-1.116465849
11/7/2018,1,-1.057430854
11/7/2018,2,-1.041410739
11/7/2018,3,-1.013832277
11/7/2018,4,-1.007354708
11/7/2018,5,-1.039801731
11/7/2018,6,-1.04355709
11/7/2018,7,-1.024855823
11/7/2018,8,-1.015583842
11/7/2018,9,-1.011783902
11/7/2018,10,-1.18139746
11/7/2018,11,-1.201188038
11/7/2018,22,-1.221490486
11/7/2018,23,-0.989145403
11/7/2018,24,-1.065603123
11/8/2018,12,-0.927182615
11/8/2018,13,-1.047191325
11/8/2018,14,-0.750067112
11/8/2018,15,-1.061810498
11/8/2018,16,-0.875280938
11/8/2018,17,-0.847407381
11/8/2018,18,-0.776394845
11/8/2018,19,-0.754013486
11/8/2018,20,-0.886339917
11/8/2018,21,-0.892231311
11/8/2018,1,-0.72480219
11/8/2018,2,-0.732097231
11/8/2018,3,-0.732001126
11/8/2018,4,-0.73093883
11/8/2018,5,-0.73479731
11/8/2018,6,-0.795647887
11/8/2018,7,-0.695677302
11/8/2018,8,-0.85087292
11/8/2018,9,-0.834115955
11/8/2018,10,-0.922644497
11/8/2018,11,-0.982133493
11/8/2018,22,-1.040346881
11/8/2018,23,-0.745808854
11/8/2018,24,-0.857847994
11/9/2018,12,-0.226588009
11/9/2018,13,-0.281695914
11/9/2018,14,-0.118780644
11/9/2018,15,-0.315840155
11/9/2018,16,-0.095011916
11/9/2018,17,-0.077677977
11/9/2018,18,-0.079222832
11/9/2018,19,-0.168792369
11/9/2018,20,-0.221485295
11/9/2018,21,-0.193222633
11/9/2018,1,0.069608543
11/9/2018,2,0.021046078
11/9/2018,3,0.088484418
11/9/2018,4,0.089484665
11/9/2018,5,0.013300172
11/9/2018,6,-0.045203307
11/9/2018,7,0.0873793
11/9/2018,8,-0.045033489
11/9/2018,9,-0.044802726
11/9/2018,10,-0.13584042
11/9/2018,11,-0.257271792
11/9/2018,22,-0.309021294
11/9/2018,23,-0.092601547
11/9/2018,24,-0.151986422
11/10/2018,12,-0.850055413
11/10/2018,13,-0.908266293
11/10/2018,14,-0.864078966
11/10/2018,15,-0.922680026
11/10/2018,16,-0.784339136
11/10/2018,17,-0.772412639
11/10/2018,18,-0.737608648
11/10/2018,19,-0.816073424
11/10/2018,20,-0.849978698
11/10/2018,21,-0.897869538
11/10/2018,1,-0.814278569
11/10/2018,2,-0.807921024
11/10/2018,3,-0.807416975
11/10/2018,4,-0.820053822
11/10/2018,5,-0.838724604
11/10/2018,6,-0.832737215
11/10/2018,7,-0.858241916
11/10/2018,8,-0.790948334
11/10/2018,9,-0.798142221
11/10/2018,10,-0.783402794
11/10/2018,11,-0.920345175
11/10/2018,22,-0.871422776
11/10/2018,23,-0.836940571
11/10/2018,24,-0.769618319
11/11/2018,12,-1.027156881
11/11/2018,13,-1.08234373
11/11/2018,14,-0.907618914
11/11/2018,15,-0.980134717
11/11/2018,16,-1.003697116
11/11/2018,17,-0.900851502
11/11/2018,18,-0.76037694
11/11/2018,19,-0.822693462
11/11/2018,20,-0.905193862
11/11/2018,21,-1.003558514
11/11/2018,1,-1.014906246
11/11/2018,2,-1.003653857
11/11/2018,3,-1.003337472
11/11/2018,4,-1.008425603
11/11/2018,5,-0.953621797
11/11/2018,6,-0.908745868
11/11/2018,7,-0.951515767
11/11/2018,8,-0.915765492
11/11/2018,9,-0.871489208
11/11/2018,10,-0.977742828
11/11/2018,11,-1.07358561
11/11/2018,22,-1.001023302
11/11/2018,23,-0.878993887
11/11/2018,24,-0.829161245
11/12/2018,12,-0.984299433
11/12/2018,13,-1.032360982
11/12/2018,14,-0.702941862
11/12/2018,15,-0.834366576
11/12/2018,16,-0.834348503
11/12/2018,17,-0.688270984
11/12/2018,18,-0.586515682
11/12/2018,19,-0.701900172
11/12/2018,20,-0.808374963
11/12/2018,21,-0.884087374
11/12/2018,1,-0.863313377
11/12/2018,2,-0.845659596
11/12/2018,3,-0.856212496
11/12/2018,4,-0.850557731
11/12/2018,5,-0.76933464
11/12/2018,6,-0.736827103
11/12/2018,7,-0.770902511
11/12/2018,8,-0.709020011
11/12/2018,9,-0.685246622
11/12/2018,10,-0.851411488
11/12/2018,11,-0.979144822
11/12/2018,22,-0.916899224
11/12/2018,23,-0.716263886
11/12/2018,24,-0.623942515
11/13/2018,12,-0.548215606
11/13/2018,13,-0.633193116
11/13/2018,14,-0.48957846
11/13/2018,15,-0.711561674
11/13/2018,16,-0.600099342
11/13/2018,17,-0.595390949
11/13/2018,18,-0.475108147
11/13/2018,19,-0.511057143
11/13/2018,20,-0.573901672
11/13/2018,21,-0.573624611
11/13/2018,1,-0.459775954
11/13/2018,2,-0.468525143
11/13/2018,3,-0.465129287
11/13/2018,4,-0.505913753
11/13/2018,5,-0.51518706
11/13/2018,6,-0.574969768
11/13/2018,7,-0.519101928
11/13/2018,8,-0.634115948
11/13/2018,9,-0.522870689
11/13/2018,10,-0.460206986
11/13/2018,11,-0.716983
11/13/2018,22,-0.70769014
11/13/2018,23,-0.493056736
11/13/2018,24,-0.468957786
11/14/2018,12,-0.072257506
11/14/2018,13,-0.165782237
11/14/2018,14,0.03567151
11/14/2018,15,-0.04079205
11/14/2018,16,0.099742288
11/14/2018,17,0.127724209
11/14/2018,18,0.103650935
11/14/2018,19,0.075209495
11/14/2018,20,0.006284874
11/14/2018,21,-0.009880411
11/14/2018,1,0.180862849
11/14/2018,2,0.171164173
11/14/2018,3,0.177218989
11/14/2018,4,0.180262616
11/14/2018,5,0.156971518
11/14/2018,6,0.130713827
11/14/2018,7,0.227265199
11/14/2018,8,0.135187097
11/14/2018,9,0.138591526
11/14/2018,10,0.040024506
11/14/2018,11,-0.061575012
11/14/2018,22,-0.029644798
11/14/2018,23,0.099919594
11/14/2018,24,0.100086228
11/15/2018,12,-0.57085542
11/15/2018,13,-0.604490634
11/15/2018,14,-0.501706092
11/15/2018,15,-0.589748865
11/15/2018,16,-0.550182826
11/15/2018,17,-0.50403522
11/15/2018,18,-0.465337674
11/15/2018,19,-0.479816214
11/15/2018,20,-0.542625256
11/15/2018,21,-0.555369618
11/15/2018,1,-0.556699025
11/15/2018,2,-0.563356936
11/15/2018,3,-0.563356936
11/15/2018,4,-0.580754455
11/15/2018,5,-0.563356936
11/15/2018,6,-0.526582078
11/15/2018,7,-0.526047288
11/15/2018,8,-0.481219411
11/15/2018,9,-0.481219411
11/15/2018,10,-0.544319544
11/15/2018,11,-0.601641004
11/15/2018,22,-0.606951351
11/15/2018,23,-0.468583494
11/15/2018,24,-0.493236609
11/16/2018,12,-0.836168526
11/16/2018,13,-0.863142695
11/16/2018,14,-0.796765509
11/16/2018,15,-0.836429558
11/16/2018,16,-0.855707443
11/16/2018,17,-0.705353278
11/16/2018,18,-0.606553402
11/16/2018,19,-0.66739633
11/16/2018,20,-0.761207768
11/16/2018,21,-0.836894459
11/16/2018,1,-0.867885429
11/16/2018,2,-0.79505223
11/16/2018,3,-0.797957771
11/16/2018,4,-0.857793014
11/16/2018,5,-0.776420669
11/16/2018,6,-0.711404564
11/16/2018,7,-0.718146031
11/16/2018,8,-0.71472924
11/16/2018,9,-0.70330537
11/16/2018,10,-0.776067633
11/16/2018,11,-0.855383025
11/16/2018,22,-0.814426451
11/16/2018,23,-0.79001617
11/16/2018,24,-0.646781038
11/17/2018,12,-1.135994492
11/17/2018,13,-1.193113331
11/17/2018,14,-0.914625101
11/17/2018,15,-1.071670228
11/17/2018,16,-1.133473394
11/17/2018,17,-0.987835048
11/17/2018,18,-0.816668234
11/17/2018,19,-0.890386204
11/17/2018,20,-0.963860943
11/17/2018,21,-1.082282055
11/17/2018,1,-1.109773916
11/17/2018,2,-1.095184453
11/17/2018,3,-1.103512248
11/17/2018,4,-1.161088085
11/17/2018,5,-1.000358977
11/17/2018,6,-1.030453468
11/17/2018,7,-1.030302315
11/17/2018,8,-1.019064586
11/17/2018,9,-0.929342918
11/17/2018,10,-1.028947333
11/17/2018,11,-1.186098469
11/17/2018,22,-1.077333879
11/17/2018,23,-1.016711808
11/17/2018,24,-0.872777638
11/18/2018,12,-1.367766663
11/18/2018,13,-1.420847508
11/18/2018,14,-1.366006682
11/18/2018,15,-1.385046545
11/18/2018,16,-1.225016229
11/18/2018,17,-1.153480061
11/18/2018,18,-1.158002807
11/18/2018,19,-1.238350416
11/18/2018,20,-1.440919583
11/18/2018,21,-1.494983326
11/18/2018,1,-1.271871889
11/18/2018,2,-1.174726605
11/18/2018,3,-1.176050434
11/18/2018,4,-1.272631203
11/18/2018,5,-1.175009661
11/18/2018,6,-1.159167103
11/18/2018,7,-1.189187657
11/18/2018,8,-1.117726082
11/18/2018,9,-1.144258057
11/18/2018,10,-1.303406507
11/18/2018,11,-1.467153568
11/18/2018,22,-1.442899597
11/18/2018,23,-1.280343635
11/18/2018,24,-1.227882899
11/19/2018,12,-0.529313474
11/19/2018,13,-0.508536699
11/19/2018,14,-0.422507061
11/19/2018,15,-0.484135697
11/19/2018,16,-0.940435803
11/19/2018,17,-0.946840877
11/19/2018,18,-0.45958154
11/19/2018,19,-0.354503174
11/19/2018,20,-0.324547351
11/19/2018,21,-0.431935353
11/19/2018,1,-0.712067759
11/19/2018,2,-0.7030949
11/19/2018,3,-0.7030949
11/19/2018,4,-0.661803898
11/19/2018,5,-0.664331571
11/19/2018,6,-0.5765177
11/19/2018,7,-0.556607533
11/19/2018,8,-0.832532155
11/19/2018,9,-0.60322711
11/19/2018,10,-0.6401204
11/19/2018,11,-0.496381904
11/19/2018,22,-0.412484932
11/19/2018,23,-0.476061719
11/19/2018,24,-0.49210442
11/20/2018,12,-0.231970338
11/20/2018,13,-0.306451638
11/20/2018,14,-0.271394718
11/20/2018,15,-0.492562428
11/20/2018,16,-0.202076603
11/20/2018,17,-0.219986673
11/20/2018,18,-0.216200567
11/20/2018,19,-0.247028319
11/20/2018,20,-0.310963514
11/20/2018,21,-0.36306549
11/20/2018,1,-0.309545351
11/20/2018,2,-0.262833536
11/20/2018,3,-0.262883592
11/20/2018,4,-0.263542722
11/20/2018,5,-0.262783763
11/20/2018,6,-0.257851702
11/20/2018,7,-0.258661426
11/20/2018,8,-0.249369965
11/20/2018,9,-0.255687809
11/20/2018,10,-0.148282494
11/20/2018,11,-0.430278669
11/20/2018,22,-0.427429448
11/20/2018,23,-0.22920518
11/20/2018,24,-0.193533888
11/22/2018,12,-1.337702785
11/22/2018,13,-1.409913672
11/22/2018,14,-1.054851091
11/22/2018,15,-1.35623196
11/22/2018,16,-1.1961286
11/22/2018,17,-1.137914254
11/22/2018,18,-1.050429746
11/22/2018,19,-1.111134287
11/22/2018,20,-1.169554583
11/22/2018,21,-1.232285229
11/22/2018,1,-1.30920777
11/22/2018,2,-1.254745126
11/22/2018,3,-1.261775415
11/22/2018,4,-1.318948848
11/22/2018,5,-1.245725278
11/22/2018,6,-1.201516462
11/22/2018,7,-1.236977475
11/22/2018,8,-1.172690567
11/22/2018,9,-1.171447811
11/22/2018,10,-1.21391819
11/22/2018,11,-1.380480778
11/22/2018,22,-1.338641661
11/22/2018,23,-1.146391889
11/22/2018,24,-1.084240133
11/23/2018,12,-1.306148436
11/23/2018,13,-1.424452218
11/23/2018,14,-1.11431647
11/23/2018,15,-1.318308832
11/23/2018,16,-1.217437029
11/23/2018,17,-1.129029499
11/23/2018,18,-1.054817099
11/23/2018,19,-1.021053501
11/23/2018,20,-1.232547303
11/23/2018,21,-1.284119884
11/23/2018,1,-0.984765984
11/23/2018,2,-0.953475044
11/23/2018,3,-0.93779498
11/23/2018,4,-0.953950748
11/23/2018,5,-0.954235481
11/23/2018,6,-1.029399264
11/23/2018,7,-1.059899124
11/23/2018,8,-1.121346966
11/23/2018,9,-1.098132937
11/23/2018,10,-1.276006511
11/23/2018,11,-1.341727211
11/23/2018,22,-1.343252066
11/23/2018,23,-1.062174564
11/23/2018,24,-1.152909731
11/24/2018,12,-1.009024024
11/24/2018,13,-1.063616473
11/24/2018,14,-0.80182522
11/24/2018,15,-0.875978612
11/24/2018,16,-0.707261655
11/24/2018,17,-0.711212718
11/24/2018,18,-0.642029394
11/24/2018,19,-0.97051577
11/24/2018,20,-1.000135391
11/24/2018,21,-0.918337536
11/24/2018,1,-0.5790198
11/24/2018,2,-0.484645933
11/24/2018,3,-0.484026156
11/24/2018,4,-0.480005509
11/24/2018,5,-0.484640491
11/24/2018,6,-0.489807922
11/24/2018,7,-0.500500624
11/24/2018,8,-0.57860484
11/24/2018,9,-0.523866348
11/24/2018,10,-0.834474543
11/24/2018,11,-0.937243216
11/24/2018,22,-1.023290193
11/24/2018,23,-0.593055015
11/24/2018,24,-0.858905564
11/25/2018,12,-0.095398953
11/25/2018,13,-0.165827617
11/25/2018,14,0.00964162
11/25/2018,15,-0.216695496
11/25/2018,16,-0.191990693
11/25/2018,17,-0.140501158
11/25/2018,18,0.014791394
11/25/2018,19,-0.053475408
11/25/2018,20,-0.085727337
11/25/2018,21,-0.07688085
11/25/2018,1,-0.133213909
11/25/2018,2,-0.079408494
11/25/2018,3,-0.07739167
11/25/2018,4,-0.066814516
11/25/2018,5,-0.042543044
11/25/2018,6,-0.043075961
11/25/2018,7,-0.030252716
11/25/2018,8,-0.101695353
11/25/2018,9,0.050718288
11/25/2018,10,-0.061175539
11/25/2018,11,-0.18894373
11/25/2018,22,-0.187404957
11/25/2018,23,0.102152502
11/25/2018,24,-0.025342993
11/26/2018,12,-0.676666525
11/26/2018,13,-0.750112716
11/26/2018,14,-0.633290557
11/26/2018,15,-0.820217962
11/26/2018,16,-0.684199897
11/26/2018,17,-0.689101739
11/26/2018,18,-0.632776153
11/26/2018,19,-0.61074717
11/26/2018,20,-0.690428527
11/26/2018,21,-0.70864745
11/26/2018,1,-0.786736193
11/26/2018,2,-0.749662474
11/26/2018,3,-0.747996106
11/26/2018,4,-0.746133879
11/26/2018,5,-0.749342334
11/26/2018,6,-0.728306693
11/26/2018,7,-0.727911558
11/26/2018,8,-0.681193282
11/26/2018,9,-0.680635415
11/26/2018,10,-0.630060411
11/26/2018,11,-0.799423257
11/26/2018,22,-0.794967845
11/26/2018,23,-0.642432894
11/26/2018,24,-0.62868663
11/27/2018,12,-1.022114511
11/27/2018,13,-1.04576687
11/27/2018,14,-0.924606478
11/27/2018,15,-1.034523003
11/27/2018,16,-0.984999102
11/27/2018,17,-0.898512851
11/27/2018,18,-0.869352221
11/27/2018,19,-0.873193847
11/27/2018,20,-0.90252733
11/27/2018,21,-0.944150456
11/27/2018,1,-0.947662212
11/27/2018,2,-0.912509133
11/27/2018,3,-0.929252494
11/27/2018,4,-0.957902491
11/27/2018,5,-0.912270453
11/27/2018,6,-0.846461831
11/27/2018,7,-0.977186407
11/27/2018,8,-0.868109581
11/27/2018,9,-0.859001753
11/27/2018,10,-0.973293084
11/27/2018,11,-1.0374813
11/27/2018,22,-0.978333924
11/27/2018,23,-0.893054249
11/27/2018,24,-0.882798353
11/28/2018,12,-1.164107549
11/28/2018,13,-1.141921958
11/28/2018,14,-0.757849699
11/28/2018,15,-1.426497147
11/28/2018,16,-0.987900941
11/28/2018,17,-0.979290171
11/28/2018,18,-0.694031178
11/28/2018,19,-0.837362598
11/28/2018,20,-0.844448052
11/28/2018,21,-0.918340327
11/28/2018,1,-0.844251265
11/28/2018,2,-0.848431681
11/28/2018,3,-0.813942962
11/28/2018,4,-0.837317877
11/28/2018,5,-0.851618091
11/28/2018,6,-0.8843169
11/28/2018,7,-0.855894112
11/28/2018,8,-0.936880219
11/28/2018,9,-0.884705459
11/28/2018,10,-1.207315421
11/28/2018,11,-1.234357552
11/28/2018,22,-1.129790266
11/28/2018,23,-0.976050223
11/28/2018,24,-1.024171823
11/29/2018,12,-0.891736963
11/29/2018,13,-1.049744575
11/29/2018,14,-0.756310708
11/29/2018,15,-1.037005427
11/29/2018,16,-0.800953692
11/29/2018,17,-0.779430137
11/29/2018,18,-0.746041053
11/29/2018,19,-0.781848081
11/29/2018,20,-0.870047205
11/29/2018,21,-0.90620824
11/29/2018,1,-0.713793294
11/29/2018,2,-0.688847092
11/29/2018,3,-0.659385179
11/29/2018,4,-0.656974309
11/29/2018,5,-0.684809551
11/29/2018,6,-0.70308534
11/29/2018,7,-0.699771326
11/29/2018,8,-0.748863671
11/29/2018,9,-0.736903289
11/29/2018,10,-0.855760385
11/29/2018,11,-1.034440614
11/29/2018,22,-1.005948601
11/29/2018,23,-0.720610091
11/29/2018,24,-0.791569333
11/30/2018,12,-0.693339832
11/30/2018,13,-0.811898423
11/30/2018,14,-0.704281135
11/30/2018,15,-0.821079296
11/30/2018,16,-0.512206427
11/30/2018,17,-0.642548682
11/30/2018,18,-0.697199591
11/30/2018,19,-0.706182976
11/30/2018,20,-0.716828808
11/30/2018,21,-0.740682414
11/30/2018,1,-0.441983553
11/30/2018,2,-0.549121618
11/30/2018,3,-0.539394579
11/30/2018,4,-0.479313801
11/30/2018,5,-0.549266695
11/30/2018,6,-0.608154379
11/30/2018,7,-0.646612037
11/30/2018,8,-0.682042818
11/30/2018,9,-0.691719234
11/30/2018,10,-0.53961082
11/30/2018,11,-0.770339076
11/30/2018,22,-0.81582047
11/30/2018,23,-0.699494856
11/30/2018,24,-0.69585682
12/1/2018,12,0.566996186
12/1/2018,13,0.484748879
12/1/2018,14,0.646010529
12/1/2018,15,0.530916095
12/1/2018,16,0.148109652
12/1/2018,17,0.150514345
12/1/2018,18,0.399621244
12/1/2018,19,0.629123368
12/1/2018,20,0.485748803
12/1/2018,21,0.452912034
12/1/2018,1,0.298737466
12/1/2018,2,0.294837859
12/1/2018,3,0.296514326
12/1/2018,4,0.294381953
12/1/2018,5,0.293936104
12/1/2018,6,0.294956861
12/1/2018,7,0.296097117
12/1/2018,8,0.275190035
12/1/2018,9,0.311737721
12/1/2018,10,0.438362623
12/1/2018,11,0.467237568
12/1/2018,22,0.487300738
12/1/2018,23,0.389329682
12/1/2018,24,0.423410895
12/2/2018,12,-0.901571048
12/2/2018,13,-0.94175344
12/2/2018,14,-0.738723469
12/2/2018,15,-0.854624105
12/2/2018,16,-0.870407541
12/2/2018,17,-0.867302558
12/2/2018,18,-0.801685915
12/2/2018,19,-0.766565665
12/2/2018,20,-0.796676228
12/2/2018,21,-0.785535707
12/2/2018,1,-0.920616885
12/2/2018,2,-0.853308788
12/2/2018,3,-0.841344528
12/2/2018,4,-0.841008897
12/2/2018,5,-0.854297781
12/2/2018,6,-0.869357566
12/2/2018,7,-0.874719539
12/2/2018,8,-0.852549042
12/2/2018,9,-0.855063608
12/2/2018,10,-0.856639151
12/2/2018,11,-0.844412632
12/2/2018,22,-0.846112579
12/2/2018,23,-0.817558025
12/2/2018,24,-0.806411495
12/3/2018,12,-1.111221633
12/3/2018,13,-1.268504037
12/3/2018,14,-0.876982537
12/3/2018,15,-1.216665046
12/3/2018,16,-0.895645948
12/3/2018,17,-0.818531338
12/3/2018,18,-0.877810015
12/3/2018,19,-0.864223889
12/3/2018,20,-1.098679874
12/3/2018,21,-1.192111394
12/3/2018,1,-0.871072036
12/3/2018,2,-0.964053057
12/3/2018,3,-0.885316277
12/3/2018,4,-0.884712696
12/3/2018,5,-0.950020617
12/3/2018,6,-0.972294385
12/3/2018,7,-0.929412627
12/3/2018,8,-0.923186336
12/3/2018,9,-0.913173043
12/3/2018,10,-1.030229421
12/3/2018,11,-1.234496231
12/3/2018,22,-1.261098856
12/3/2018,23,-0.896606136
12/3/2018,24,-0.899402791
12/4/2018,12,-1.686060423
12/4/2018,13,-1.670243663
12/4/2018,14,-1.339394326
12/4/2018,15,-1.401201189
12/4/2018,16,-1.677034806
12/4/2018,17,-1.65029925
12/4/2018,18,-1.503350068
12/4/2018,19,-1.502461232
12/4/2018,20,-1.478507669
12/4/2018,21,-1.391635191
12/4/2018,1,-1.536988486
12/4/2018,2,-1.545588265
12/4/2018,3,-1.53893376
12/4/2018,4,-1.567045736
12/4/2018,5,-1.618734788
12/4/2018,6,-1.663463494
12/4/2018,7,-1.614384082
12/4/2018,8,-1.655195342
12/4/2018,9,-1.573058238
12/4/2018,10,-1.698441123
12/4/2018,11,-1.393188363
12/4/2018,22,-1.486082528
12/4/2018,23,-1.426558554
12/4/2018,24,-1.603246897
12/6/2018,12,-0.605743013
12/6/2018,13,-0.651034186
12/6/2018,14,-0.690108775
12/6/2018,15,-0.725759105
12/6/2018,16,-0.541353246
12/6/2018,17,-0.572033022
12/6/2018,18,-0.607184636
12/6/2018,19,-0.638317404
12/6/2018,20,-0.689122197
12/6/2018,21,-0.722873165
12/6/2018,1,-0.568151818
12/6/2018,2,-0.58109136
12/6/2018,3,-0.581093967
12/6/2018,4,-0.581509216
12/6/2018,5,-0.580225939
12/6/2018,6,-0.583660446
12/6/2018,7,-0.609357399
12/6/2018,8,-0.57512742
12/6/2018,9,-0.611053084
12/6/2018,10,-0.561325281
12/6/2018,11,-0.736984494
12/6/2018,22,-0.723118255
12/6/2018,23,-0.661878709
12/6/2018,24,-0.610660029
12/7/2018,12,-0.95565491
12/7/2018,13,-0.998808692
12/7/2018,14,-1.010748526
12/7/2018,15,-0.968417549
12/7/2018,16,-0.967468462
12/7/2018,17,-0.937980434
12/7/2018,18,-0.897650065
12/7/2018,19,-0.894855705
12/7/2018,20,-0.923764193
12/7/2018,21,-1.014818531
12/7/2018,1,-1.057204709
12/7/2018,2,-1.028176785
12/7/2018,3,-1.028176785
12/7/2018,4,-1.055406573
12/7/2018,5,-1.021419526
12/7/2018,6,-1.015109272
12/7/2018,7,-1.015462169
12/7/2018,8,-0.984102957
12/7/2018,9,-0.990981205
12/7/2018,10,-0.90957111
12/7/2018,11,-1.026543044
12/7/2018,22,-0.93538776
12/7/2018,23,-1.017189375
12/7/2018,24,-0.865786524
12/8/2018,12,-1.050787736
12/8/2018,13,-1.13174984
12/8/2018,14,-1.010550988
12/8/2018,15,-1.08394271
12/8/2018,16,-1.063916568
12/8/2018,17,-1.00578876
12/8/2018,18,-0.90901794
12/8/2018,19,-0.860825698
12/8/2018,20,-0.980967271
12/8/2018,21,-1.110667261
12/8/2018,1,-1.177489255
12/8/2018,2,-1.011668786
12/8/2018,3,-1.052666721
12/8/2018,4,-1.039350431
12/8/2018,5,-1.011367778
12/8/2018,6,-1.025611484
12/8/2018,7,-1.036732287
12/8/2018,8,-0.973222481
12/8/2018,9,-0.997486435
12/8/2018,10,-1.035036712
12/8/2018,11,-1.171734464
12/8/2018,22,-1.095169273
12/8/2018,23,-1.035423517
12/8/2018,24,-0.931424293
12/9/2018,12,-1.140980732
12/9/2018,13,-1.201910814
12/9/2018,14,-1.013581456
12/9/2018,15,-1.184274183
12/9/2018,16,-1.005716626
12/9/2018,17,-0.995846286
12/9/2018,18,-0.859643956
12/9/2018,19,-0.946331111
12/9/2018,20,-1.122238142
12/9/2018,21,-1.139840585
12/9/2018,1,-1.005420833
12/9/2018,2,-0.985005182
12/9/2018,3,-0.985100816
12/9/2018,4,-0.998679126
12/9/2018,5,-0.974097184
12/9/2018,6,-0.973031899
12/9/2018,7,-0.960922397
12/9/2018,8,-0.984348461
12/9/2018,9,-0.957406786
12/9/2018,10,-1.0396854
12/9/2018,11,-1.20469802
12/9/2018,22,-1.163877055
12/9/2018,23,-0.911211915
12/9/2018,24,-0.882343536
12/10/2018,12,-0.861009308
12/10/2018,13,-0.917940358
12/10/2018,14,-0.852856395
12/10/2018,15,-0.944417008
12/10/2018,16,-0.633942293
12/10/2018,17,-0.661246889
12/10/2018,18,-0.693593227
12/10/2018,19,-0.798994711
12/10/2018,20,-0.871008273
12/10/2018,21,-0.882256197
12/10/2018,1,-0.673330471
12/10/2018,2,-0.708891112
12/10/2018,3,-0.701572195
12/10/2018,4,-0.802596455
12/10/2018,5,-0.801835663
12/10/2018,6,-0.767444137
12/10/2018,7,-0.803499562
12/10/2018,8,-0.666396088
12/10/2018,9,-0.761388483
12/10/2018,10,-0.765780322
12/10/2018,11,-0.956112754
12/10/2018,22,-0.935595603
12/10/2018,23,-0.811126727
12/10/2018,24,-0.709176321
12/12/2018,12,-0.930034656
12/12/2018,13,-0.973342566
12/12/2018,14,-1.058604962
12/12/2018,15,-1.048461038
12/12/2018,16,-0.910065567
12/12/2018,17,-0.910942265
12/12/2018,18,-1.012974969
12/12/2018,19,-0.973143746
12/12/2018,20,-1.013818149
12/12/2018,21,-1.057933225
12/12/2018,1,-1.028286897
12/12/2018,2,-1.002499571
12/12/2018,3,-1.005539065
12/12/2018,4,-1.025455233
12/12/2018,5,-0.984919037
12/12/2018,6,-0.982447924
12/12/2018,7,-0.982890638
12/12/2018,8,-0.982523639
12/12/2018,9,-1.013424328
12/12/2018,10,-0.917365707
12/12/2018,11,-1.087787252
12/12/2018,22,-1.042686003
12/12/2018,23,-1.027303084
12/12/2018,24,-0.923015759
12/13/2018,12,-0.98158268
12/13/2018,13,-1.00895298
12/13/2018,14,-0.862080521
12/13/2018,15,-0.972217441
12/13/2018,16,-0.916478121
12/13/2018,17,-0.841836305
12/13/2018,18,-0.716071468
12/13/2018,19,-0.798771698
12/13/2018,20,-0.902059882
12/13/2018,21,-0.979956417
12/13/2018,1,-0.923703883
12/13/2018,2,-0.848489642
12/13/2018,3,-0.858974294
12/13/2018,4,-0.918173513
12/13/2018,5,-0.849565347
12/13/2018,6,-0.84461087
12/13/2018,7,-0.87096354
12/13/2018,8,-0.820458424
12/13/2018,9,-0.827145976
12/13/2018,10,-0.902458873
12/13/2018,11,-1.021163296
12/13/2018,22,-0.955646612
12/13/2018,23,-0.883506439
12/13/2018,24,-0.770490425
12/14/2018,12,-1.058524611
12/14/2018,13,-1.117732261
12/14/2018,14,-0.853378132
