Ward_No,date,mean
32,7/15/2018,-0.983342089
57,7/15/2018,-1.278792589
136,7/15/2018,-1.456706224
106,7/15/2018,-0.949331867
4,7/15/2018,-0.988064761
52,7/15/2018,-1.026104838
38,7/15/2018,-1.048566818
81,7/15/2018,-1.173246919
127,7/15/2018,-1.157471523
53,7/15/2018,-1.012215462
34,7/15/2018,-1.029501543
135,7/15/2018,-1.473064779
117,7/15/2018,-1.170847548
105,7/15/2018,-0.956140083
20,7/15/2018,-1.049083445
102,7/15/2018,-0.856894919
46,7/15/2018,-1.111460722
73,7/15/2018,-1.138951659
82,7/15/2018,-1.139493323
124,7/15/2018,-0.39943096
56,7/15/2018,-0.987151327
3,7/15/2018,-0.971769208
36,7/15/2018,-1.048566818
41,7/15/2018,-1.048566818
37,7/15/2018,-1.048566818
139,7/15/2018,-1.398112039
23,7/15/2018,-1.048566818
40,7/15/2018,-1.048566818
121,7/15/2018,-1.230150518
33,7/15/2018,-1.076537584
103,7/15/2018,-0.877105439
13,7/15/2018,-1.008363276
66,7/15/2018,-0.971099503
123,7/15/2018,-0.703488129
63,7/15/2018,-1.11188648
21,7/15/2018,-1.062019882
49,7/15/2018,-1.048566818
70,7/15/2018,-1.134566694
45,7/15/2018,-1.110543299
100,7/15/2018,-0.571970023
92,7/15/2018,-0.979348778
9,7/15/2018,-1.048566818
114,7/15/2018,-0.406048424
101,7/15/2018,-0.837080759
138,7/15/2018,-1.382580322
31,7/15/2018,-0.984021147
104,7/15/2018,-0.934044462
5,7/15/2018,-1.016389207
126,7/15/2018,-0.790460702
14,7/15/2018,-1.015572423
111,7/15/2018,-0.506479195
130,7/15/2018,-1.551282167
19,7/15/2018,-1.0485942
78,7/15/2018,-1.326305472
27,7/15/2018,-1.048566818
98,7/15/2018,-0.456118702
6,7/15/2018,-1.006238228
2,7/15/2018,-1.169728989
59,7/15/2018,-0.957156766
131,7/15/2018,-1.551282167
42,7/15/2018,-1.069470924
129,7/15/2018,-1.542845731
51,7/15/2018,-1.044624564
120,7/15/2018,-1.494374265
8,7/15/2018,-1.048566818
1,7/15/2018,-1.024746434
80,7/15/2018,-1.519557325
55,7/15/2018,-1.010692553
64,7/15/2018,-0.97317292
107,7/15/2018,-0.986526344
77,7/15/2018,-1.230431309
28,7/15/2018,-1.048566818
112,7/15/2018,-0.406765835
133,7/15/2018,-1.518738718
65,7/15/2018,-0.957013845
24,7/15/2018,-1.048566818
128,7/15/2018,-1.512208863
50,7/15/2018,-1.042696638
113,7/15/2018,-0.406550407
94,7/15/2018,-1.058672029
79,7/15/2018,-1.476807754
11,7/15/2018,-1.04825575
15,7/15/2018,-1.048327187
140,7/15/2018,-1.3815007
97,7/15/2018,-0.728177273
48,7/15/2018,-1.048566818
35,7/15/2018,-1.035103783
116,7/15/2018,-1.195669706
95,7/15/2018,-0.795274289
30,7/15/2018,-1.019398279
58,7/15/2018,-1.284424042
93,7/17/2018,-0.832728386
61,7/17/2018,-0.566646778
86,7/17/2018,-0.832728386
90,7/17/2018,-0.832728386
26,7/17/2018,-0.566291809
72,7/17/2018,-0.710827446
134,7/17/2018,-0.736417592
99,7/17/2018,-0.835126361
125,7/17/2018,-1.019357562
118,7/17/2018,-1.016427766
83,7/17/2018,-0.809051347
43,7/17/2018,-0.566291809
47,7/17/2018,-0.566291809
115,7/17/2018,-0.991121426
68,7/17/2018,-0.831857319
39,7/17/2018,-0.566291809
12,7/17/2018,-0.554563972
108,7/17/2018,-0.881965676
110,7/17/2018,-1.237402075
141,7/17/2018,-0.765683274
17,7/17/2018,-0.566291809
7,7/17/2018,-0.579631275
16,7/17/2018,-0.564259238
137,7/17/2018,-0.736417592
84,7/17/2018,-0.832514427
18,7/17/2018,-0.566291809
25,7/17/2018,-0.566291809
60,7/17/2018,-0.567435319
10,7/17/2018,-0.572885879
62,7/17/2018,-0.566291809
71,7/17/2018,-0.570962878
91,7/17/2018,-0.832728386
75,7/17/2018,-0.58828621
96,7/17/2018,-0.832728386
88,7/17/2018,-0.834708451
44,7/17/2018,-0.566291809
85,7/17/2018,-0.832697593
89,7/17/2018,-0.835612401
67,7/17/2018,-0.832723701
76,7/17/2018,-0.702630769
74,7/17/2018,-0.726343135
87,7/17/2018,-0.832728386
132,7/17/2018,-0.970925733
69,7/17/2018,-0.731489203
22,7/17/2018,-0.566291809
119,7/17/2018,-1.017870918
54,7/17/2018,-0.566291809
122,7/17/2018,-1.019019201
29,7/17/2018,-0.566140542
109,7/17/2018,-0.966106772
32,7/17/2018,-0.53988016
57,7/17/2018,-0.65198964
136,7/17/2018,-0.736417592
106,7/17/2018,-0.832728386
4,7/17/2018,-0.674471207
52,7/17/2018,-0.566291809
38,7/17/2018,-0.56626978
81,7/17/2018,-0.932137082
127,7/17/2018,-1.019823604
53,7/17/2018,-0.566291809
34,7/17/2018,-0.553578456
135,7/17/2018,-0.736417592
117,7/17/2018,-0.916975163
105,7/17/2018,-0.832728386
20,7/17/2018,-0.566334372
102,7/17/2018,-0.832728386
46,7/17/2018,-0.566291809
73,7/17/2018,-0.698201574
82,7/17/2018,-0.820608104
124,7/17/2018,-1.019357562
56,7/17/2018,-0.566288422
3,7/17/2018,-0.577193413
36,7/17/2018,-0.566291809
41,7/17/2018,-0.566291809
37,7/17/2018,-0.566291809
139,7/17/2018,-0.738200224
23,7/17/2018,-0.566291809
40,7/17/2018,-0.566291809
121,7/17/2018,-1.01027918
33,7/17/2018,-0.540298332
103,7/17/2018,-0.832728386
13,7/17/2018,-0.546045317
66,7/17/2018,-0.832982341
123,7/17/2018,-1.019357562
63,7/17/2018,-0.567075125
21,7/17/2018,-0.566467889
49,7/17/2018,-0.566291809
70,7/17/2018,-0.585757549
45,7/17/2018,-0.566291809
100,7/17/2018,-0.93121594
92,7/17/2018,-0.832728386
9,7/17/2018,-0.649713493
114,7/17/2018,-0.977081399
101,7/17/2018,-0.980398318
138,7/17/2018,-0.736417592
31,7/17/2018,-0.541449344
104,7/17/2018,-0.832728386
5,7/17/2018,-0.596783363
126,7/17/2018,-1.019357562
14,7/17/2018,-0.549015334
111,7/17/2018,-1.327658344
130,7/17/2018,-1.019357562
19,7/17/2018,-0.571264375
78,7/17/2018,-0.707115088
27,7/17/2018,-0.566237621
98,7/17/2018,-0.833113319
6,7/17/2018,-0.801762924
2,7/17/2018,-0.808853388
59,7/17/2018,-0.662095898
131,7/17/2018,-0.943776496
42,7/17/2018,-0.566291809
129,7/17/2018,-1.019357562
51,7/17/2018,-0.566291809
120,7/17/2018,-1.019357562
8,7/17/2018,-0.59701807
1,7/17/2018,-0.822305702
80,7/17/2018,-0.769462479
55,7/17/2018,-0.566291809
64,7/17/2018,-0.574655179
107,7/17/2018,-0.833931608
77,7/17/2018,-0.659064979
28,7/17/2018,-0.566079105
112,7/17/2018,-1.066886504
133,7/17/2018,-0.736417592
65,7/17/2018,-0.80796136
24,7/17/2018,-0.566291809
128,7/17/2018,-1.019357562
50,7/17/2018,-0.566291809
113,7/17/2018,-0.984894731
94,7/17/2018,-0.832728386
79,7/17/2018,-0.762203924
11,7/17/2018,-0.561730269
15,7/17/2018,-0.561795662
140,7/17/2018,-0.740769258
97,7/17/2018,-0.85806375
48,7/17/2018,-0.566291809
35,7/17/2018,-0.556821589
116,7/17/2018,-0.970055277
95,7/17/2018,-0.832871656
30,7/17/2018,-0.549914551
58,7/17/2018,-0.813940449
93,7/19/2018,-0.544513583
61,7/19/2018,-0.621510446
86,7/19/2018,-0.544977541
90,7/19/2018,-0.544513583
26,7/19/2018,-0.621017996
72,7/19/2018,-0.550333843
134,7/19/2018,-0.68075082
99,7/19/2018,-0.544513583
125,7/19/2018,-0.873757467
118,7/19/2018,-0.544513583
83,7/19/2018,-0.545422476
43,7/19/2018,-0.621510446
47,7/19/2018,-0.621510446
115,7/19/2018,-0.549037009
68,7/19/2018,-0.544849492
39,7/19/2018,-0.621510446
12,7/19/2018,-0.52353824
108,7/19/2018,-0.740009422
110,7/19/2018,-0.710428811
141,7/19/2018,-0.924910247
17,7/19/2018,-0.617409963
7,7/19/2018,-0.570989225
16,7/19/2018,-0.587018856
137,7/19/2018,-0.924881377
84,7/19/2018,-0.545622268
18,7/19/2018,-0.651959986
