Ward_No,date,mean
30,12/1/2019,-1.222640464
31,12/1/2019,-1.255797234
32,12/1/2019,-1.349268775
46,12/1/2019,-1.246128321
51,12/1/2019,-1.165671679
33,12/1/2019,-1.246083629
47,12/1/2019,-1.246128321
34,12/1/2019,-1.231673653
35,12/1/2019,-1.188651446
42,12/1/2019,-1.222581597
43,12/1/2019,-1.241671492
45,12/1/2019,-1.246128321
48,12/1/2019,-1.21345502
49,12/1/2019,-1.24513449
50,12/1/2019,-1.161726305
36,12/1/2019,-1.185430646
37,12/1/2019,-1.185430646
71,12/1/2019,-1.194002858
38,12/1/2019,-1.186225036
39,12/1/2019,-1.185430646
40,12/1/2019,-1.185430646
41,12/1/2019,-1.187678801
70,12/1/2019,-1.189405627
44,12/1/2019,-1.236110344
58,12/1/2019,-1.218513381
59,12/1/2019,-1.146330835
69,12/1/2019,-1.187032233
55,12/1/2019,-1.069922305
54,12/1/2019,-1.145309733
53,12/1/2019,-1.074011327
52,12/1/2019,-1.15114087
61,12/1/2019,-1.062781662
60,12/1/2019,-1.068976788
57,12/1/2019,-1.158914531
56,12/1/2019,-1.115521444
64,12/1/2019,-1.201567848
63,12/1/2019,-1.13169698
62,12/1/2019,-1.081658598
67,12/1/2019,-1.188731055
66,12/1/2019,-1.201774304
65,12/1/2019,-1.211886166
68,12/1/2019,-1.215469917
72,12/1/2019,-1.300148163
73,12/1/2019,-1.193125205
74,12/1/2019,-1.224210804
77,12/1/2019,-1.207280979
75,12/1/2019,-1.35825996
76,12/1/2019,-1.185431018
76,12/1/2019,-1.326201869
78,12/1/2019,-1.234273212
79,12/1/2019,-1.315783801
29,12/1/2019,-1.338995525
83,12/1/2019,-1.152119445
82,12/1/2019,-1.151768684
80,12/1/2019,-1.222141286
85,12/1/2019,-1.156223963
81,12/1/2019,-1.283505733
84,12/1/2019,-1.231488711
2,12/2/2019,-1.944162913
5,12/2/2019,-1.93528765
4,12/2/2019,-2.00369621
3,12/2/2019,-2.056326289
1,12/2/2019,-2.002293829
6,12/2/2019,-1.859186952
21,12/2/2019,-1.710138554
7,12/2/2019,-1.849420738
8,12/2/2019,-1.904464911
10,12/2/2019,-1.762357921
13,12/2/2019,-1.762989324
14,12/2/2019,-1.762975454
9,12/2/2019,-1.749697195
11,12/2/2019,-1.763044767
12,12/2/2019,-1.763341849
20,12/2/2019,-1.700543537
15,12/2/2019,-1.790803573
16,12/2/2019,-1.803595986
17,12/2/2019,-1.770887552
18,12/2/2019,-1.763609191
24,12/2/2019,-1.986836922
19,12/2/2019,-1.645488045
22,12/2/2019,-1.695744799
23,12/2/2019,-1.649279035
27,12/2/2019,-1.889094461
28,12/2/2019,-1.73165471
25,12/2/2019,-1.853706004
26,12/2/2019,-2.192164993
30,12/2/2019,-1.887179044
31,12/2/2019,-1.663062178
32,12/2/2019,-1.696760559
46,12/2/2019,-1.490576295
51,12/2/2019,-1.913073409
33,12/2/2019,-1.490959931
47,12/2/2019,-1.776915775
34,12/2/2019,-1.626897528
35,12/2/2019,-1.493279016
42,12/2/2019,-1.215543229
43,12/2/2019,-1.201614142
45,12/2/2019,-1.42586157
48,12/2/2019,-1.885783873
49,12/2/2019,-1.840414411
50,12/2/2019,-1.837778426
36,12/2/2019,-1.582034484
37,12/2/2019,-1.728231621
71,12/2/2019,-1.22821476
38,12/2/2019,-1.436217635
39,12/2/2019,-1.189327622
40,12/2/2019,-1.23065701
41,12/2/2019,-1.17492704
70,12/2/2019,-1.171508237
44,12/2/2019,-1.165979266
58,12/2/2019,-1.172817071
59,12/2/2019,-1.180755863
69,12/2/2019,-1.165979266
55,12/2/2019,-1.883821925
54,12/2/2019,-1.827358911
53,12/2/2019,-1.936798627
52,12/2/2019,-1.957387289
61,12/2/2019,-1.390214183
60,12/2/2019,-1.69608089
57,12/2/2019,-1.547741718
56,12/2/2019,-1.777802101
64,12/2/2019,-1.330204815
63,12/2/2019,-1.221782293
62,12/2/2019,-1.44584552
67,12/2/2019,-1.187305874
66,12/2/2019,-1.18753542
65,12/2/2019,-1.362147324
68,12/2/2019,-1.641588876
72,12/2/2019,-1.915454607
73,12/2/2019,-1.855563178
74,12/2/2019,-1.894721178
77,12/2/2019,-1.798303187
75,12/2/2019,-1.820683312
76,12/2/2019,-1.848213765
76,12/2/2019,-1.870808528
78,12/2/2019,-1.81728251
79,12/2/2019,-1.918068422
29,12/2/2019,-1.903706668
83,12/2/2019,-1.996029304
82,12/2/2019,-1.953753385
80,12/2/2019,-1.954862869
85,12/2/2019,-1.838369704
81,12/2/2019,-1.664451034
84,12/2/2019,-1.918298151
2,12/3/2019,-1.582376287
5,12/3/2019,-1.603299788
4,12/3/2019,-1.599081156
3,12/3/2019,-1.64329842
1,12/3/2019,-1.659396069
6,12/3/2019,-1.546648011
21,12/3/2019,-1.452075839
7,12/3/2019,-1.496022832
8,12/3/2019,-1.474451181
10,12/3/2019,-1.476271439
13,12/3/2019,-1.534005185
14,12/3/2019,-1.493761963
9,12/3/2019,-1.455691467
11,12/3/2019,-1.530815242
12,12/3/2019,-1.542887956
20,12/3/2019,-1.451944534
15,12/3/2019,-1.480903023
16,12/3/2019,-1.496654711
17,12/3/2019,-1.457325397
18,12/3/2019,-1.450561427
24,12/3/2019,-1.46507074
19,12/3/2019,-1.451854764
22,12/3/2019,-1.452075839
23,12/3/2019,-1.451903448
27,12/3/2019,-1.504923236
28,12/3/2019,-1.491804585
25,12/3/2019,-1.452075839
26,12/3/2019,-1.632432821
30,12/3/2019,-1.515625988
31,12/3/2019,-1.473480483
32,12/3/2019,-1.453658756
46,12/3/2019,-1.51169187
51,12/3/2019,-1.518080103
33,12/3/2019,-1.450561589
47,12/3/2019,-1.512227858
34,12/3/2019,-1.450952869
35,12/3/2019,-1.448624734
42,12/3/2019,-1.445489009
43,12/3/2019,-1.45699582
45,12/3/2019,-1.515223957
48,12/3/2019,-1.517508526
49,12/3/2019,-1.516247655
50,12/3/2019,-1.510575909
36,12/3/2019,-1.446784316
37,12/3/2019,-1.443853495
71,12/3/2019,-1.443687797
38,12/3/2019,-1.443688975
39,12/3/2019,-1.443889786
40,12/3/2019,-1.444262024
41,12/3/2019,-1.443835621
70,12/3/2019,-1.443688201
44,12/3/2019,-1.443687797
58,12/3/2019,-1.48231828
59,12/3/2019,-1.487973264
69,12/3/2019,-1.443692598
55,12/3/2019,-1.470593415
54,12/3/2019,-1.504122353
53,12/3/2019,-1.42145798
52,12/3/2019,-1.436546578
61,12/3/2019,-1.570785046
60,12/3/2019,-1.566666036
57,12/3/2019,-1.515824676
56,12/3/2019,-1.520696388
64,12/3/2019,-1.565178536
63,12/3/2019,-1.549145848
62,12/3/2019,-1.577064308
67,12/3/2019,-1.526604055
66,12/3/2019,-1.446190473
65,12/3/2019,-1.451612544
68,12/3/2019,-1.548157219
72,12/3/2019,-1.594530438
73,12/3/2019,-1.560658169
74,12/3/2019,-1.521313917
77,12/3/2019,-1.558481184
75,12/3/2019,-1.546859155
76,12/3/2019,-1.53125284
76,12/3/2019,-1.578932762
78,12/3/2019,-1.565533006
79,12/3/2019,-1.593687186
29,12/3/2019,-1.541885053
83,12/3/2019,-1.419566287
82,12/3/2019,-1.466189782
80,12/3/2019,-1.514789311
85,12/3/2019,-1.415763176
81,12/3/2019,-1.491025913
84,12/3/2019,-1.385188646
2,12/4/2019,-1.261262433
5,12/4/2019,-1.218891382
4,12/4/2019,-1.218891382
3,12/4/2019,-1.273669443
1,12/4/2019,-1.349394431
6,12/4/2019,-1.23845723
21,12/4/2019,-1.257012822
7,12/4/2019,-1.252133207
8,12/4/2019,-1.236804797
10,12/4/2019,-1.268630652
13,12/4/2019,-1.269182255
14,12/4/2019,-1.269182563
9,12/4/2019,-1.263239768
11,12/4/2019,-1.269182563
12,12/4/2019,-1.269182563
20,12/4/2019,-1.247365167
15,12/4/2019,-1.269135616
16,12/4/2019,-1.268773058
17,12/4/2019,-1.265678642
18,12/4/2019,-1.257591291
24,12/4/2019,-1.216415637
19,12/4/2019,-1.250266926
22,12/4/2019,-1.244902015
23,12/4/2019,-1.24501319
27,12/4/2019,-1.210998335
28,12/4/2019,-1.242164866
25,12/4/2019,-1.230642392
26,12/4/2019,-1.187795167
30,12/4/2019,-1.180551064
31,12/4/2019,-1.244901884
32,12/4/2019,-1.241607107
46,12/4/2019,-1.235997708
51,12/4/2019,-1.165069222
33,12/4/2019,-1.244902015
47,12/4/2019,-1.197667528
34,12/4/2019,-1.244902015
35,12/4/2019,-1.245032186
42,12/4/2019,-1.244902015
43,12/4/2019,-1.244697392
45,12/4/2019,-1.193947103
48,12/4/2019,-1.165188336
49,12/4/2019,-1.165069222
50,12/4/2019,-1.165069222
36,12/4/2019,-1.245061119
37,12/4/2019,-1.25782358
71,12/4/2019,-1.244902015
38,12/4/2019,-1.246766693
39,12/4/2019,-1.244902015
40,12/4/2019,-1.244902015
41,12/4/2019,-1.244902015
70,12/4/2019,-1.244902015
44,12/4/2019,-1.244902015
58,12/4/2019,-1.240107097
59,12/4/2019,-1.230508401
69,12/4/2019,-1.244902015
55,12/4/2019,-1.14998835
54,12/4/2019,-1.165005778
53,12/4/2019,-1.111971548
52,12/4/2019,-1.12342894
61,12/4/2019,-1.274358368
60,12/4/2019,-1.240856931
57,12/4/2019,-1.175500672
56,12/4/2019,-1.165191909
64,12/4/2019,-1.344052169
63,12/4/2019,-1.218556809
62,12/4/2019,-1.342316066
67,12/4/2019,-1.248665777
66,12/4/2019,-1.244902015
65,12/4/2019,-1.245447489
68,12/4/2019,-1.276372695
72,12/4/2019,-1.269182734
73,12/4/2019,-1.269182563
74,12/4/2019,-1.264544188
77,12/4/2019,-1.269182563
75,12/4/2019,-1.295579697
76,12/4/2019,-1.269182563
76,12/4/2019,-1.269182563
78,12/4/2019,-1.269182563
79,12/4/2019,-1.34624851
29,12/4/2019,-1.180277684
83,12/4/2019,-1.104889987
82,12/4/2019,-1.16479299
80,12/4/2019,-1.165526996
85,12/4/2019,-1.117506505
81,12/4/2019,-1.182151657
84,12/4/2019,-1.101604385
2,12/5/2019,-0.645434778
5,12/5/2019,-0.684415102
4,12/5/2019,-0.684415102
3,12/5/2019,-0.664444433
1,12/5/2019,-0.614128175
6,12/5/2019,-0.657696776
21,12/5/2019,-0.586047053
7,12/5/2019,-0.6814952
8,12/5/2019,-0.655571005
10,12/5/2019,-0.641588014
13,12/5/2019,-0.629394322
14,12/5/2019,-0.586047053
9,12/5/2019,-0.586047053
11,12/5/2019,-0.62265838
12,12/5/2019,-0.677207923
20,12/5/2019,-0.586047053
15,12/5/2019,-0.586047053
16,12/5/2019,-0.603180978
17,12/5/2019,-0.586047053
18,12/5/2019,-0.586047053
24,12/5/2019,-0.681080587
19,12/5/2019,-0.586047053
22,12/5/2019,-0.586047053
23,12/5/2019,-0.586047053
27,12/5/2019,-0.710943915
28,12/5/2019,-0.667859104
25,12/5/2019,-0.700712273
26,12/5/2019,-0.735184609
30,12/5/2019,-0.639747425
31,12/5/2019,-0.632696942
32,12/5/2019,-0.649126954
46,12/5/2019,-0.638338089
51,12/5/2019,-0.649065922
33,12/5/2019,-0.618104855
47,12/5/2019,-0.638338089
34,12/5/2019,-0.594066239
35,12/5/2019,-0.586047053
42,12/5/2019,-0.586047053
43,12/5/2019,-0.61028148
45,12/5/2019,-0.638311605
48,12/5/2019,-0.638338089
49,12/5/2019,-0.638338089
50,12/5/2019,-0.649151575
36,12/5/2019,-0.586047053
37,12/5/2019,-0.586047053
71,12/5/2019,-0.586047053
38,12/5/2019,-0.586047053
39,12/5/2019,-0.586047053
40,12/5/2019,-0.586047053
41,12/5/2019,-0.586047053
70,12/5/2019,-0.586047053
44,12/5/2019,-0.586047053
58,12/5/2019,-0.618206945
59,12/5/2019,-0.609784292
69,12/5/2019,-0.586047053
55,12/5/2019,-0.649924404
54,12/5/2019,-0.643815932
53,12/5/2019,-0.673069012
52,12/5/2019,-0.673324166
61,12/5/2019,-0.618518458
60,12/5/2019,-0.644140075
57,12/5/2019,-0.638338089
56,12/5/2019,-0.638338089
64,12/5/2019,-0.587890729
63,12/5/2019,-0.61002528
62,12/5/2019,-0.641149066
67,12/5/2019,-0.586047053
66,12/5/2019,-0.586047053
65,12/5/2019,-0.586047053
68,12/5/2019,-0.604967366
72,12/5/2019,-0.741810031
73,12/5/2019,-0.685116373
74,12/5/2019,-0.674886125
77,12/5/2019,-0.694281443
75,12/5/2019,-0.705460107
76,12/5/2019,-0.633718329
76,12/5/2019,-0.743486345
78,12/5/2019,-0.736644934
79,12/5/2019,-0.744979925
29,12/5/2019,-0.68388873
83,12/5/2019,-0.676916778
82,12/5/2019,-0.675028498
80,12/5/2019,-0.664065926
85,12/5/2019,-0.699621146
81,12/5/2019,-0.666692875
84,12/5/2019,-0.728948203
2,12/6/2019,-1.234401466
5,12/6/2019,-1.254281551
4,12/6/2019,-1.258267755
3,12/6/2019,-1.219633409
1,12/6/2019,-1.118956778
6,12/6/2019,-1.130907391
21,12/6/2019,-1.062485861
7,12/6/2019,-1.06442738
8,12/6/2019,-1.083801998
10,12/6/2019,-1.062492013
13,12/6/2019,-1.062492013
14,12/6/2019,-1.062492013
9,12/6/2019,-1.062492013
