Ward_No,date,mean
55,8/15/2018,-1.051445092
37,8/15/2018,0.132743656
40,8/15/2018,0.236921847
38,8/15/2018,-0.47824337
39,8/15/2018,-0.39319641
41,8/15/2018,0.518889178
42,8/15/2018,0.552107593
43,8/15/2018,0.554407835
45,8/15/2018,0.044124443
46,8/15/2018,-0.378286739
44,8/15/2018,-0.176360773
11,8/15/2018,-0.070617933
12,8/15/2018,-0.018754804
13,8/15/2018,0.452723513
14,8/15/2018,0.294742751
1,8/15/2018,-0.287310153
2,8/15/2018,0.340468949
3,8/15/2018,0.273977597
4,8/15/2018,-0.128400702
5,8/15/2018,0.230576414
6,8/15/2018,0.340661849
7,8/15/2018,0.306668662
9,8/15/2018,0.32755307
10,8/15/2018,0.09299923
8,8/15/2018,0.412879363
29,8/16/2018,-1.84610774
28,8/16/2018,-1.871655756
27,8/16/2018,-1.703795379
26,8/16/2018,-1.70375061
25,8/16/2018,-1.702777974
24,8/16/2018,-1.70788685
30,8/16/2018,-1.683155562
31,8/16/2018,-1.672658344
32,8/16/2018,-1.724239587
77,8/16/2018,-1.460479422
76,8/16/2018,-1.357549067
74,8/16/2018,-1.522829413
72,8/16/2018,-1.522829413
68,8/16/2018,-1.522829413
67,8/16/2018,-1.522829413
69,8/16/2018,-1.54488019
70,8/16/2018,-1.522829413
71,8/16/2018,-1.522829413
73,8/16/2018,-1.522829413
75,8/16/2018,-1.522829413
34,8/16/2018,-1.632133912
36,8/16/2018,-1.633820503
33,8/16/2018,-1.858235519
35,8/16/2018,-1.270981331
15,8/16/2018,-1.524284979
16,8/16/2018,-1.522829413
17,8/16/2018,-1.522829413
18,8/16/2018,-1.539250144
19,8/16/2018,-1.949174242
20,8/16/2018,-1.766504668
21,8/16/2018,-2.103551327
22,8/16/2018,-1.979025252
23,8/16/2018,-2.029577304
66,8/16/2018,-1.522829413
63,8/16/2018,-1.522829413
59,8/16/2018,-1.522829413
56,8/16/2018,-1.522733287
58,8/16/2018,-1.522829413
57,8/16/2018,-1.522829413
60,8/16/2018,-1.522829413
62,8/16/2018,-1.522829413
61,8/16/2018,-1.522829413
65,8/16/2018,-1.522829413
64,8/16/2018,-1.522829413
48,8/16/2018,-1.231535039
47,8/16/2018,-1.235455347
49,8/16/2018,-1.206535674
50,8/16/2018,-1.336016953
52,8/16/2018,-1.520837415
51,8/16/2018,-1.425019719
54,8/16/2018,-1.522659329
53,8/16/2018,-1.494908971
55,8/16/2018,-1.504568129
37,8/16/2018,-1.41516933
40,8/16/2018,-1.491634087
38,8/16/2018,-1.231535077
39,8/16/2018,-1.232600792
41,8/16/2018,-1.303549461
42,8/16/2018,-1.780097247
43,8/16/2018,-1.735590095
45,8/16/2018,-1.244806442
46,8/16/2018,-1.237342832
44,8/16/2018,-1.455214493
11,8/16/2018,-1.941352201
12,8/16/2018,-2.037109928
13,8/16/2018,-2.124443956
14,8/16/2018,-2.124226131
1,8/16/2018,-1.997880305
2,8/16/2018,-1.816862988
3,8/16/2018,-2.021696296
4,8/16/2018,-1.948005534
5,8/16/2018,-1.712904098
6,8/16/2018,-1.893506173
7,8/16/2018,-1.802542619
9,8/16/2018,-2.096297868
10,8/16/2018,-2.058872353
8,8/16/2018,-1.769014552
29,8/17/2018,-0.39027002
28,8/17/2018,-0.420347532
27,8/17/2018,-0.503248601
26,8/17/2018,-0.508746665
25,8/17/2018,-0.60711769
24,8/17/2018,-0.582263754
30,8/17/2018,-0.934791038
31,8/17/2018,-1.089126635
32,8/17/2018,-1.219244403
77,8/17/2018,-0.905372117
76,8/17/2018,-0.892637657
74,8/17/2018,-0.791094752
72,8/17/2018,-0.654569629
68,8/17/2018,-0.617272362
67,8/17/2018,-0.606577552
69,8/17/2018,-0.626921913
70,8/17/2018,-0.621038579
71,8/17/2018,-0.612185355
73,8/17/2018,-0.904761575
75,8/17/2018,-0.835165047
34,8/17/2018,-1.119593014
36,8/17/2018,-0.876164137
33,8/17/2018,-1.155486465
35,8/17/2018,-0.757557381
15,8/17/2018,-0.624972842
16,8/17/2018,-0.591146951
17,8/17/2018,-0.575406833
18,8/17/2018,-0.557363218
19,8/17/2018,-0.557243761
20,8/17/2018,-0.558242589
21,8/17/2018,-0.552897389
22,8/17/2018,-0.557920099
23,8/17/2018,-0.459351811
66,8/17/2018,-0.581829503
63,8/17/2018,-0.558242589
59,8/17/2018,-0.556840981
56,8/17/2018,-0.776384085
58,8/17/2018,-0.558169959
57,8/17/2018,-0.590006135
60,8/17/2018,-0.558234708
62,8/17/2018,-0.558242589
61,8/17/2018,-0.558242589
65,8/17/2018,-0.580121076
64,8/17/2018,-0.558242589
48,8/17/2018,-0.802409897
47,8/17/2018,-0.569758241
49,8/17/2018,-0.999870043
50,8/17/2018,-0.540008693
52,8/17/2018,-0.556919992
51,8/17/2018,-0.567406417
54,8/17/2018,-0.670951274
53,8/17/2018,-0.651215902
55,8/17/2018,-0.963607098
37,8/17/2018,-0.615442791
40,8/17/2018,-0.611354288
38,8/17/2018,-0.615301908
39,8/17/2018,-0.589568988
41,8/17/2018,-0.542502565
42,8/17/2018,-0.541200469
43,8/17/2018,-0.548863751
45,8/17/2018,-0.538458833
46,8/17/2018,-0.53751745
44,8/17/2018,-0.545171997
11,8/17/2018,-0.468541156
12,8/17/2018,-0.215529744
13,8/17/2018,-0.409034273
14,8/17/2018,-0.28058506
1,8/17/2018,-0.986833987
2,8/17/2018,-0.828870799
3,8/17/2018,-0.829062983
4,8/17/2018,-0.772214618
5,8/17/2018,-0.643465527
6,8/17/2018,-0.743843437
7,8/17/2018,-0.759552511
9,8/17/2018,-0.601074332
10,8/17/2018,-0.398219509
8,8/17/2018,-0.597019053
29,8/18/2018,-0.900846276
28,8/18/2018,-0.704168387
27,8/18/2018,-0.703629876
26,8/18/2018,-0.701807201
25,8/18/2018,-0.701807201
24,8/18/2018,-0.701342128
30,8/18/2018,-0.726070301
31,8/18/2018,-0.857887286
32,8/18/2018,-0.805341249
77,8/18/2018,-1.234297119
76,8/18/2018,-1.168746963
74,8/18/2018,-1.03233071
72,8/18/2018,-0.968042421
68,8/18/2018,-1.091439823
67,8/18/2018,-1.066307315
69,8/18/2018,-1.220862076
70,8/18/2018,-1.138159303
71,8/18/2018,-1.043711215
73,8/18/2018,-0.966318987
75,8/18/2018,-1.226823496
34,8/18/2018,-1.058791884
36,8/18/2018,-0.723197665
33,8/18/2018,-1.009230565
35,8/18/2018,-1.086523331
15,8/18/2018,-0.900452029
16,8/18/2018,-0.736575834
17,8/18/2018,-0.772555975
18,8/18/2018,-0.713008934
19,8/18/2018,-0.700465621
20,8/18/2018,-0.70022285
21,8/18/2018,-0.70022285
22,8/18/2018,-0.70022285
23,8/18/2018,-0.700368598
66,8/18/2018,-0.882979301
63,8/18/2018,-0.813625764
59,8/18/2018,-0.948546886
56,8/18/2018,-0.948546886
58,8/18/2018,-0.948546886
57,8/18/2018,-0.948546886
60,8/18/2018,-0.948546886
62,8/18/2018,-0.94687953
61,8/18/2018,-0.948546886
65,8/18/2018,-0.966279525
64,8/18/2018,-0.948546886
48,8/18/2018,-0.969372824
47,8/18/2018,-0.948969235
49,8/18/2018,-0.991942056
50,8/18/2018,-0.948546886
52,8/18/2018,-0.948546886
51,8/18/2018,-0.948546886
54,8/18/2018,-0.948546886
53,8/18/2018,-0.948546886
55,8/18/2018,-0.993166138
37,8/18/2018,-0.701938667
40,8/18/2018,-0.701779717
38,8/18/2018,-0.853836188
39,8/18/2018,-0.839913139
41,8/18/2018,-0.700415213
42,8/18/2018,-0.700280899
43,8/18/2018,-0.70022285
45,8/18/2018,-0.753831777
46,8/18/2018,-0.951531578
44,8/18/2018,-0.85318427
11,8/18/2018,-0.887817544
12,8/18/2018,-0.914285615
13,8/18/2018,-0.732163293
14,8/18/2018,-0.843435017
1,8/18/2018,-0.918685688
2,8/18/2018,-0.796109333
3,8/18/2018,-0.795890868
4,8/18/2018,-0.850948132
5,8/18/2018,-0.790248346
6,8/18/2018,-0.79344381
7,8/18/2018,-0.800766509
9,8/18/2018,-0.769450512
10,8/18/2018,-0.782492761
8,8/18/2018,-0.745496741
29,8/19/2018,-0.499919985
28,8/19/2018,-1.11530361
27,8/19/2018,-1.207879279
26,8/19/2018,-0.815134374
25,8/19/2018,-0.756782256
24,8/19/2018,-1.183015855
30,8/19/2018,-0.475830913
31,8/19/2018,-0.497742278
32,8/19/2018,-0.988007626
77,8/19/2018,-1.992878012
76,8/19/2018,-1.83283347
74,8/19/2018,-1.593528032
72,8/19/2018,-1.593528032
68,8/19/2018,-0.949268392
67,8/19/2018,-1.129005702
69,8/19/2018,-1.221985482
70,8/19/2018,-1.593135414
71,8/19/2018,-1.591265051
73,8/19/2018,-1.593528032
75,8/19/2018,-1.594335115
34,8/19/2018,-1.271229797
36,8/19/2018,-1.017461117
33,8/19/2018,-1.184615118
35,8/19/2018,-1.168863171
15,8/19/2018,-0.784309566
16,8/19/2018,-0.78447668
17,8/19/2018,-0.784993201
18,8/19/2018,-0.839992476
19,8/19/2018,-0.991386312
20,8/19/2018,-0.876203949
21,8/19/2018,-1.122954669
22,8/19/2018,-1.099098108
23,8/19/2018,-1.20852662
66,8/19/2018,-0.855439237
63,8/19/2018,-0.798989969
59,8/19/2018,-1.566613206
56,8/19/2018,-1.561420279
58,8/19/2018,-1.59339721
57,8/19/2018,-1.592926752
60,8/19/2018,-1.569021574
62,8/19/2018,-0.799110188
61,8/19/2018,-1.048726878
65,8/19/2018,-1.148582728
64,8/19/2018,-1.139273675
48,8/19/2018,-1.245899886
47,8/19/2018,-1.228654627
