date,mean,Ward_No
8/22/2018,0.061962145,47
8/22/2018,0.026545863,48
8/23/2018,-1.4995075,49
8/23/2018,-1.826625458,50
8/23/2018,-2.282074382,51
8/23/2018,-2.080042575,52
8/23/2018,-1.419547853,53
8/23/2018,-1.590912816,54
8/23/2018,-1.645819426,55
8/23/2018,-1.645819426,56
8/23/2018,-1.645819426,57
8/23/2018,-1.636646414,58
8/23/2018,-1.549378574,59
8/23/2018,-1.693679336,60
8/23/2018,-1.423696533,61
8/23/2018,-1.430579382,62
8/23/2018,-1.645819426,63
8/23/2018,-1.645819426,64
8/23/2018,-1.644919513,65
8/23/2018,-2.160054527,66
8/23/2018,-1.681004471,67
8/23/2018,-1.454622629,1
8/23/2018,-1.474402666,2
8/23/2018,-1.474402666,3
8/23/2018,-1.644740188,4
8/23/2018,-1.422438383,5
8/23/2018,-1.422438383,6
8/23/2018,-1.457047938,7
8/23/2018,-1.474402666,8
8/23/2018,-1.473514327,9
8/23/2018,-1.474402666,10
8/23/2018,-1.474402666,11
8/23/2018,-1.474402666,12
8/23/2018,-1.474402666,13
8/23/2018,-1.683320309,14
8/23/2018,-1.474318007,15
8/23/2018,-1.474402666,16
8/23/2018,-1.474402666,17
8/23/2018,-1.474402666,18
8/23/2018,-1.474402666,19
8/23/2018,-1.492909995,20
8/23/2018,-1.474402666,21
8/23/2018,-1.474503717,22
8/23/2018,-1.47494309,23
8/23/2018,-1.474402666,24
8/23/2018,-1.474402666,25
8/23/2018,-1.474402666,26
8/23/2018,-1.828033963,27
8/23/2018,-1.504167892,28
8/23/2018,-1.511548444,29
8/23/2018,-1.474402666,30
8/23/2018,-1.477835213,31
8/23/2018,-1.520058482,32
8/23/2018,-1.59254733,33
8/23/2018,-1.599382331,34
8/23/2018,-1.6433616,35
8/23/2018,-1.474396709,36
8/23/2018,-1.640973703,37
8/23/2018,-1.489937574,38
8/23/2018,-1.474402666,39
8/23/2018,-1.474402666,40
8/23/2018,-1.571358676,41
8/23/2018,-1.623951317,42
8/23/2018,-1.863462435,43
8/23/2018,-1.647109101,44
8/23/2018,-1.472648933,45
8/23/2018,-1.424581986,46
8/23/2018,-1.422438383,47
8/23/2018,-1.422438383,48
8/24/2018,-0.842980774,49
8/24/2018,-0.764024374,50
8/24/2018,-0.710158685,51
8/24/2018,-0.735610944,52
8/24/2018,-0.682638648,53
8/24/2018,-0.71173877,54
8/24/2018,-0.673331102,55
8/24/2018,-0.595937084,56
8/24/2018,-0.692588165,57
8/24/2018,-0.707355134,58
8/24/2018,-0.81667873,59
8/24/2018,-0.979839053,60
8/24/2018,-0.879799892,61
8/24/2018,-0.880072911,62
8/24/2018,-0.675449042,63
8/24/2018,-0.672738461,64
8/24/2018,-0.591505476,65
8/24/2018,-0.721486844,66
8/24/2018,-0.728362379,67
8/24/2018,-0.890146977,1
8/24/2018,-0.823095461,2
8/24/2018,-0.765585795,3
8/24/2018,-0.698211099,4
8/24/2018,-0.883256473,5
8/24/2018,-0.879531682,6
8/24/2018,-0.882628944,7
8/24/2018,-0.830817103,8
8/24/2018,-0.882989959,9
8/24/2018,-0.886181515,10
8/24/2018,-0.872871342,11
8/24/2018,-0.874889808,12
8/24/2018,-0.885494081,13
8/24/2018,-0.762174637,14
8/24/2018,-0.883004759,15
8/24/2018,-0.81226762,16
8/24/2018,-0.765802996,17
8/24/2018,-0.815887075,18
8/24/2018,-0.765585795,19
8/24/2018,-0.759286811,20
8/24/2018,-0.810994627,21
8/24/2018,-0.765585795,22
8/24/2018,-0.765564708,23
8/24/2018,-0.791266874,24
8/24/2018,-0.772000958,25
8/24/2018,-0.765585795,26
8/24/2018,-0.761732425,27
8/24/2018,-0.765076265,28
8/24/2018,-0.926658105,29
8/24/2018,-0.830917044,30
8/24/2018,-0.782057991,31
8/24/2018,-0.749906429,32
8/24/2018,-0.743045618,33
8/24/2018,-0.710036608,34
8/24/2018,-0.693133055,35
8/24/2018,-0.885497808,36
8/24/2018,-0.703469506,37
8/24/2018,-0.761800893,38
8/24/2018,-0.765585795,39
8/24/2018,-0.765585795,40
8/24/2018,-0.732729271,41
8/24/2018,-0.717453804,42
8/24/2018,-1.012474256,43
8/24/2018,-1.010196354,44
8/24/2018,-0.938390758,45
8/24/2018,-0.897509928,46
8/24/2018,-0.907771371,47
8/24/2018,-0.893644131,48
